expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,0.7059742828362429,0.5519482565716338,0.015529647272956082,-1.30303*log(x0^-1 * x1 * x4 * x5^-1 * x6 * x7 * x10^-1) + 1.009356*log(x0^-1 * x1 * x4 * x5^-1 * x6 * x7^-1 * x8^-1 * x9 * x10) + 0.6306320859136179
1,4,0.7227096536847107,0.5700371474705022,0.01628533055815826,0.847434*cos(x0^-1 * x1^-1 * x2 * x3 * x4 * x6 * x7 * x8^-1 * x9) + 0.561149*log(x1^-1 * x3^-1 * x4^-1 * x7^-1 * x8^-1 * x10) + -1.004687*log(x3^-1 * x7 * x8 * x9^-1 * x10^-1) + 2.816308*sqrt.abs(x3^-1 * x4 * x5 * x6^-1 * x7^-1 * x8^-1 * x10) + 0.7310675030356242
1,6,0.6890392372849387,0.542312690605395,0.014794022578777832,0.208149*sqrt.abs(x4^-1 * x5 * x6^-1 * x7^-1 * x8^-1 * x9 * x10) + -1.301553*log(x0^-1 * x1 * x5 * x6^-1 * x9^-1 * x10^-1) + 1.154508*log(x0^-1 * x1 * x5 * x6^-1 * x7^-1 * x9^-1 * x10) + 0.779927*tanh(x0 * x1^-1 * x3 * x6^-1 * x7 * x8 * x9 * x10^-1) + 0.441885*cos(x1 * x4^-1 * x6^-1 * x7 * x9^-1) + 171.014492*cos(x1 * x3 * x4^-1 * x5^-1 * x6^-1 * x7^-1 * x10^-1) + -172.85152945101314
1,8,0.6960304305516674,0.5509869189078578,0.015078346299090334,0.002045*id(x0 * x1^-1 * x2 * x3^-1 * x4^-1 * x7^-1 * x8^-1 * x9 * x10) + -11.377398*sqrt.abs(x3^-1 * x6^-1 * x7 * x8 * x9^-1 * x10^-1) + 0.765495*log(x0 * x1^-1 * x4^-1 * x5 * x7^-1 * x10) + -0.067654*sqrt.abs(x1^-1 * x2 * x3^-1 * x4 * x5 * x6 * x8^-1 * x9) + -0.518946*log(x0 * x3 * x4^-1 * x5 * x6 * x7 * x8 * x9^-1 * x10^-1) + 0.51174*sqrt.abs(x0^-1 * x1 * x2 * x3 * x5 * x6^-1 * x7^-1 * x8 * x10) + 0.335465*sqrt.abs(x0 * x3^-1 * x5^-1 * x7 * x8^-1 * x10) + -0.230771*sqrt.abs(x0 * x1^-1 * x2 * x3^-1 * x4^-1 * x7 * x8 * x9 * x10^-1) + 4.260502272724988
1,10,0.6816442941945317,0.5386334903602634,0.014461644063645562,-0.120738*sin(x0 * x1^-1 * x2 * x3 * x4^-1 * x5^-1 * x7^-1 * x8^-1 * x10^-1) + -0.0*exp(x2 * x4 * x7^-1 * x8 * x9 * x10) + -1.638141*log(x1 * x9^-1 * x10^-1) + 0.095523*cos(x0 * x2 * x4^-1 * x6^-1 * x7 * x9^-1) + -0.37899*sqrt.abs(x1^-1 * x6 * x7 * x8 * x9 * x10^-1) + 70.919424*cos(x0^-1 * x3 * x4^-1 * x5^-1 * x7^-1 * x8^-1 * x9^-1 * x10^-1) + 0.071501*id(x0 * x1 * x3 * x5^-1 * x6 * x7 * x8^-1 * x9^-1 * x10^-1) + 0.028576*sqrt.abs(x1^-1 * x4^-1 * x6 * x8^-1) + -0.923399*sqrt.abs(x0^-1 * x1^-1 * x3^-1 * x4^-1 * x7 * x9^-1 * x10^-1) + -0.178865*log(x0 * x1^-1 * x3 * x4 * x5^-1 * x6^-1 * x8 * x9 * x10^-1) + -69.30248849929914
2,2,0.717404996490774,0.5693660224887959,0.016031481220493155,0.668817*log(x0^2 * x4 * x5 * x7^-2 * x9^-1 * x10^2) + -0.677129*log(x0^2 * x1 * x4 * x5 * x7^2 * x8 * x9^-2 * x10^-2) + 0.01009555849058863
2,4,0.6832292437278329,0.5410385150214108,0.014537407408767857,1.146043*log(x7^-1 * x9 * x10^2) + -0.192763*log(x0^-1 * x1^2 * x3^-1 * x4 * x6 * x7^2 * x8^2 * x9^2 * x10^-2) + 0.270142*tanh(x0^-1 * x1^2 * x3^-1 * x4^-2 * x5^2 * x6^-2 * x8 * x9^-2) + -0.017024*id(x1^2 * x3 * x4^-1 * x6^-1 * x7^-2 * x8^2 * x9^-1) + -0.5590179528084
2,6,0.6829911677697776,0.5377919315765349,0.014549028323171809,0.015615*id(x0^-1 * x1^2 * x2 * x3 * x4^-1 * x6 * x8^-2 * x9^-2) + -0.07028*sqrt.abs(x7^-1 * x8^2 * x9^-2 * x10) + 4.1822*log(x7^-1 * x10) + -0.138377*id(x1 * x7^2 * x10) + 42.562803*tanh(x1^-1 * x3^-1 * x4 * x5^2 * x6 * x7^-2) + -1.08484*sqrt.abs(x0^-2 * x1^-1 * x2 * x3 * x5^-1 * x6^2 * x7^-2 * x8^-1 * x9^2 * x10^-1) + -44.619950935260405
2,8,0.6808896326825061,0.5358878905725476,0.01444752706049967,0.080593*sqrt.abs(x0 * x1^-2 * x5^-1 * x6^-1 * x7^-1 * x8^-1 * x9 * x10^2) + -23.004345*sqrt.abs(x1 * x7^2 * x8^-1 * x10^-1) + -1.580163*sqrt.abs(x0^-1 * x1^-1 * x3^-1 * x5^-1 * x6^-1 * x8^2 * x9^-2 * x10) + 0.928019*log(x1 * x7^-2 * x8^-2 * x10) + 1e-05*id(x0^2 * x1^2 * x3^2 * x4^-1 * x5 * x6 * x8^-2 * x10^-2) + -0.080834*sqrt.abs(x0 * x3 * x6 * x7^-2 * x8 * x10^-2) + 3.739766*exp(x0^-1 * x1^-1 * x3^-1 * x6^-1 * x8^-2 * x10^2) + -30.757645*sin(x0^-1 * x3^-1 * x4 * x5 * x7 * x8^-1 * x9^-1 * x10^-1) + 6.106233109328406
2,10,0.7089219919980357,0.5554117757559567,0.015725957974795517,0.153237*log(x1^-1 * x3^-1 * x5^-1 * x8^-1 * x9 * x10) + -4.544927*sqrt.abs(x7^2 * x9^-1) + 0.008944*id(x4^-1 * x7 * x9 * x10) + -5.341719*id(x0^-2 * x2 * x3 * x4^2 * x5^-1 * x6 * x7^-1 * x8^-2 * x10^2) + 0.294613*tanh(x0^2 * x1 * x2^-1 * x4^-2 * x5^-1 * x6^-1 * x8^-1 * x9^-2 * x10^-1) + -0.383477*log(x1 * x3^-1 * x4 * x5^-1 * x6 * x7^2 * x9 * x10^-1) + -1.707949*sqrt.abs(x4^-1 * x7^-1 * x8 * x9^2 * x10^-1) + -1067.88835*id(x1^2 * x6^-2 * x8 * x9^2 * x10^-1) + -0.428445*cos(x1 * x3^-1 * x5^-1 * x6 * x7 * x8 * x9^-1 * x10^-1) + 511.525817*cos(x1^2 * x3^2 * x4^-1 * x5^-2 * x6^-2 * x7^-2 * x9) + -500.4443417270086
