expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,4.015336770655156,3.0931679541062738,0.001031845087449366,-37.113215*sqrt.abs(x0 * x2 * x3^-1 * x4) + 7.780145*cos(x0^-1 * x1 * x2^-1) + 124.62028789529057
1,4,3.094886218627268,2.4495095344922326,0.0006139831811846693,-112.517995*tanh(x0^-1 * x2^-1) + -13.214331*tanh(x0 * x1 * x2 * x3^-1 * x4) + -3.041623*sqrt.abs(x0 * x2 * x3^-1) + 19.966069*tanh(x0 * x4) + 117.26268288031697
1,6,2.8484616691712947,2.1557007973112063,0.0005211889765022471,-78.198295*sqrt.abs(x0 * x2 * x3^-1 * x4) + 56.15356*sin(x0 * x2 * x3^-1 * x4) + -0.000528*id(x0) + -77.42431*tanh(x0^-1 * x2 * x4^-1) + 351.295824*sqrt.abs(x0^-1 * x2) + -145.224267*tanh(x0^-1 * x2^-1) + 138.80613649286735
1,8,2.8699499476459387,2.204678847717493,0.0005286455307083028,-69.633567*tanh(x0^-1 * x2 * x4^-1) + -3.005029*sqrt.abs(x0 * x2 * x3^-1) + -5183.681924*tanh(x1 * x2 * x3^-1 * x4) + -0.003426*sqrt.abs(x0 * x1 * x3) + 7077.489085*exp(x0^-1 * x2) + -5.918587*tanh(x0 * x3^-1 * x4) + -120.710627*tanh(x0^-1 * x2^-1) + 2.080627*sin(x0^-1 * x1 * x4^-1) + -6938.1832524686515
1,10,2.4108957360361263,1.83938321693426,0.00037322723999053196,-1505922.352377*cos(x0^-1 * x2^-1 * x3^-1) + -9.873838*tanh(x0 * x3^-1 * x4) + 21.553553*sqrt.abs(x0^-1 * x1 * x2 * x3) + -0.194598*sqrt.abs(x0) + -3695.048915*tanh(x1 * x2 * x3^-1 * x4) + 6.934622*log(x2^-1) + -2.555526*sqrt.abs(x1) + -244.732897*tanh(x0^-1 * x2^-1) + -14.19355*sin(x0^-1 * x4^-1) + 1.040482*cos(x0 * x2 * x4) + 1506052.4448286174
2,2,3.7852108255293446,2.9840393746734177,0.0009176534592918398,-37.91529*sqrt.abs(x0 * x2 * x3^-1 * x4) + 19.049386*tanh(x0^2 * x2 * x3^-1 * x4) + 113.51359330416778
2,4,3.208089913497595,2.2830850486073757,0.0006590419428858749,-28.553583*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 5.328366*log(x0^-1 * x3 * x4^-1) + -2.580447*log(x0 * x2^2) + -8e-06*id(x0 * x2^-1) + 127.93755436967479
2,6,2.809328591597246,2.2060335833647784,0.0005064894530807794,16.530216*tanh(x0^-1 * x2^-1 * x4^-1) + -45.860562*tanh(x0^-1 * x2 * x4^-1) + -0.03429*sqrt.abs(x0^2 * x2 * x4) + 2.805998*sqrt.abs(x2 * x3^2 * x4) + -117.334454*tanh(x0^-1 * x2^-1) + -1609.415653*tanh(x1 * x2 * x4^2) + 115.86247062327979
2,8,2.531080395423128,1.882593152611489,0.0004110137425826218,0.003613*id(x2 * x3^-1 * x4^-2) + -21.798845*sqrt.abs(x0^-2 * x4^-2) + 4084.06963*id(x0^-2 * x2^-2 * x3^-2 * x4^-1) + -233.428955*sin(x0^-1 * x2^-1) + -59310.255095*sin(x1 * x2 * x3^-1 * x4^2) + -0.0*id(x0 * x3^-1 * x4^-2) + -4.945863*log(x0^2 * x2 * x3^-1 * x4) + 14.786649*sqrt.abs(x4) + 147.88784471829308
2,10,2.5357234045923915,1.9373565939521271,0.00041220595642619667,-46.638835*tanh(x0^-1 * x4^-1) + 8299755.575268*cos(x3^-1 * x4) + -1947.933942*sqrt.abs(x0^-2 * x2^-2 * x4) + -0.054449*sqrt.abs(x0^-1 * x1^2 * x2^-1 * x3 * x4^-1) + -38223724.830813*cos(x0^-2 * x2^-1) + -0.84373*cos(x2^-1) + 375.292624*sqrt.abs(x0^-1 * x2^-2 * x4^2) + -4.971331*log(x0^2 * x2^-1 * x3^-1 * x4) + 1.36889*sqrt.abs(x0 * x4) + -5.787544*log(x0 * x2^2 * x4) + 29924129.175025653
3,2,3.9824709735060213,3.1384343969067814,0.0010156063435878444,-0.453968*sqrt.abs(x0^2 * x2 * x3^-1 * x4) + -18.595172*tanh(x0^-2 * x2^-3) + 130.07060421028825
3,4,2.9737605734834265,2.2536562023649305,0.0005676377748279701,-3.939425*sqrt.abs(x0 * x2 * x4) + -160.285802*sin(x0^-1 * x2^-1) + -1.534452*log(x0^3 * x2 * x3^-3 * x4) + -4.105247*sqrt.abs(x0^-3 * x2 * x3 * x4^-3) + 138.58478858631963
3,6,2.7062275957655,2.012005616719644,0.0004698381944710006,-213.330021*sqrt.abs(x0^-2 * x4^-1) + -4.522225*sqrt.abs(x0 * x3^-1 * x4) + 11.954159*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.039583*id(x0^-1 * x2^-2 * x3) + -203.056369*sin(x1^2 * x2 * x3^-1 * x4) + -0.025652*sqrt.abs(x0 * x2 * x3) + 126.4110927147507
