expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,2.8713258408815823,2.015760177832482,0.015547455077882124,2.3e-05*id(x0 * x1 * x2 * x4) + 8.360532*sqrt.abs(x0 * x4 * x6) + -4.849423964539362
1,4,2.110408555736518,1.5657713287980852,0.008346471450628947,117.293132*sqrt.abs(x0^-1 * x1^-1 * x2 * x3^-1 * x4 * x6) + 1037.009315*tanh(x0 * x1 * x3^-1) + -36025941.731818*tanh(x1^-1 * x2^-1 * x3^-1 * x4) + -2.709654*cos(x0 * x3) + -1004.2643775812531
1,6,1.051980299507475,0.8075104485532356,0.0020762396983802964,2003.856431*sqrt.abs(x0^-1 * x1^-1 * x3^-1 * x4 * x6) + 2.205856*sin(x0^-1 * x1) + -3.745147*sin(x0 * x1 * x2 * x4) + -12.614995*log(x0 * x3 * x4^-1) + -0.765727*cos(x1 * x3 * x6) + -1.664836*sin(x0^-1 * x1 * x3) + 57.513681736045974
1,8,1.103915040254607,0.8584993628134303,0.0022844400216584576,-137.366583*log(x1^-1 * x3 * x4^-1 * x5) + 2.900719*sin(x1 * x3) + -3.52694*cos(x0^-1 * x1 * x2 * x3) + 1967494.809066*cos(x1^-1 * x2^-1 * x3 * x4) + -4.192055*sqrt.abs(x0 * x2 * x4) + 5.820461*sqrt.abs(x0 * x2 * x3^-1 * x4 * x6) + 0.620554*sin(x0 * x1) + 137.211796*log(x1^-1 * x3 * x5) + -1967532.9272377703
1,10,0.9280717221068334,0.7565887003702053,0.0016108924525385945,3.384943*sin(x0 * x2) + 109.616212*sqrt.abs(x0^-1 * x1^-1 * x2 * x3^-1 * x4 * x6) + 1665.473565*tanh(x0^-1 * x2^-1 * x3 * x4^-1) + -62.992472*log(x1^-1 * x3^-1 * x4^-1) + 0.973392*cos(x0^-1 * x3 * x4 * x6) + -2.549454*id(x1 * x3^-1 * x4) + -67.794096*sqrt.abs(x1 * x2^-1 * x3 * x4^-1) + 2.012729*tanh(x0 * x2 * x4 * x7) + 5.762096*cos(x0 * x1 * x2 * x3^-1 * x4) + 0.783583*cos(x0 * x4^-1 * x7) + -450.98053680519297
2,2,2.8769913186505427,1.9957101032972624,0.015572574547853857,19.418551*sqrt.abs(x0 * x1^-1 * x2^2 * x3^-1 * x6) + -14.681875*log(x1^-2 * x4^-2) + -223.0517336676916
2,4,1.6995488531150116,1.4967476543842044,0.005409817134149054,2.25553*cos(x0^-1 * x1^2) + 121.932483*sqrt.abs(x0 * x1 * x3^-2 * x6) + 2.051184*sin(x0^-2 * x1 * x4) + -30.850075*log(x0 * x4^-1) + -43.195429475951066
2,6,0.7732116245418559,0.6031171936457583,0.0011186220288201122,8e-06*id(x1^2 * x4^2) + -3.357885*cos(x0^-2 * x1^2 * x2^2 * x3) + -55007.153845*tanh(x4) + 1.548749*cos(x0^-1 * x2^2 * x4^-1) + -464.504607*sin(x0^-1) + 6322.234821*sqrt.abs(x0 * x1^-1 * x3^-1 * x6) + 55321.17468937358
2,8,0.7106399301172357,0.5521915024438697,0.0009460673183449463,7.86107*sin(x0 * x1^2 * x4) + -8.761021*sqrt.abs(x0^-1 * x3 * x4^-1) + -0.039636*exp(x0 * x4) + -2.618465*sin(x0 * x4^2) + 6.3e-05*id(x0^-1 * x1^2 * x2 * x3^-1 * x4^-1) + 10388.619192*exp(x0 * x2^-1) + 8.563763*sqrt.abs(x0 * x4 * x6) + -1.726266*sin(x0^-2 * x3) + -10343.620107032277
2,10,0.5941282938702092,0.4698972853880643,0.0006618459159576875,25855.248101*exp(x3^-1 * x4) + -47890.989389*sqrt.abs(x1 * x2^-1 * x3^-1) + 1388.284072*tanh(x2^-1 * x4^2) + 4.934923*tanh(x0 * x1^2 * x2^2 * x4^-1 * x5 * x6 * x7) + -0.006444*sqrt.abs(x0 * x1 * x3 * x4^-2 * x7) + 277.813963*sqrt.abs(x1^-2 * x2 * x4 * x6^2) + -1.242703*cos(x2^2) + -475.526004*log(x2) + 14.429596*cos(x2 * x3^-1 * x4) + 1072264.190624*exp(x2^-1 * x4^-1) + -1091825.08896659
3,2,3.3920462017228736,2.6261354752272488,0.021661977478386458,-4.746955*log(x0^-1 * x1^-3 * x2^-3 * x4^-3) + -12.709931*tanh(x0^-2 * x1^-2 * x2 * x3^2 * x4^-3 * x5^-1 * x6^-1) + -166.93369063008993
3,4,1.2606868730883771,0.9777753766824708,0.0029810171505470326,0.0*id(x2^2 * x3 * x4^2) + -0.000545*id(x0^-2 * x1^2 * x2^2 * x3^-3 * x4^-1) + 17.721251*sqrt.abs(x1^-1 * x2^2 * x3^-1 * x6) + 3.405918*sin(x1 * x2^3 * x4) + 2.162941589224914
3,6,0.996906555127502,0.8343863043280205,0.0018662753198107247,-1.519271*cos(x1^2 * x2^-1 * x3^2 * x4^-1) + -3.589858*sin(x0^-3 * x1 * x2 * x3^-1 * x4^2) + 7.411527*sqrt.abs(x0^-1 * x1^2 * x2^-2 * x3^-1 * x4^3 * x6) + -5.147277*cos(x1^2 * x2^-2 * x3 * x4^-1) + -3.217853*sin(x2^2 * x4^-1) + -435.74498*cos(x1^-2 * x2^2) + 436.72402240896105
3,8,0.7057844068155184,0.5691598628725114,0.0009331952463809973,-5907534671.636486*id(x1^-2 * x2^-1) + -36.465335*log(x1^3 * x2^-1) + 65.932389*log(x0^-3 * x1^-1 * x2^-2 * x3^-1) + -2.168956*cos(x2^2 * x4^-2) + 12.761236*log(x0^-3 * x1^-1 * x3 * x4^3) + 7.328964*sin(x1^2 * x2^2 * x3^2) + -4.531038*tanh(x1^-3 * x2 * x3^-2 * x6^-2) + 82.911968*exp(x0 * x1^-2 * x2^2 * x6) + 1894.5040053085681
3,10,0.6603589790495303,0.5007883874867475,0.0008173565315426863,3.618804*cos(x2^2 * x4^-1) + 270.116386*sqrt.abs(x1^-2 * x2 * x4 * x6) + 1.728137*sin(x2^2 * x4) + 148182.122278*cos(x0 * x2^-1 * x4) + -28223142.985858*cos(x2^-1) + 8.979347*cos(x0^2 * x4^2) + -23.66866*log(x1^-3 * x2^-1 * x3^-3 * x4^-1) + -91953.268274*tanh(x0^-1 * x2^-1) + 82.408332*cos(x0^-2 * x2^-2 * x3^2) + 2508.721657*tanh(x0^-2 * x2^-2 * x3^2 * x4^-3) + 28074142.180973068
4,2,3.033172515791964,2.2081695503708243,0.017388676605446525,1.614046*sqrt.abs(x0^-4 * x1^-2 * x2^2 * x4^3 * x6) + -1202584.061375*id(x0^-1 * x1^-1 * x2^-1 * x3 * x4^-4) + 20.842684347889012
4,4,1.5508122441185426,1.1772165860625263,0.0045202548648728465,0.574639*sqrt.abs(x0^3 * x2 * x4 * x6) + 17168011.97646*cos(x1 * x2^-3 * x4^2) + -16.815698*log(x1^-1 * x4^-2) + -3.829461*cos(x0^-2 * x1) + -17168157.523347136
4,6,2.7512112539000158,1.9574320267213745,0.014235686764061738,1.316083*sin(x0^2 * x3^3 * x4 * x5) + 1.533658*log(x0^-4 * x2^-1 * x3^4 * x4 * x5^2) + 1.685588*sqrt.abs(x2^2 * x3^-2 * x4^3 * x5^-1) + -1880965.815365*id(x0^-2 * x3^-3 * x4^2 * x5^-1) + -5.641364*tanh(x0^-1 * x1^-2 * x2^-3 * x3^-2 * x4^-4 * x5^-2 * x7^-4) + 0.519265*sqrt.abs(x0^3 * x2^2 * x3^-1 * x4 * x6^3) + -26.57227156122852
4,8,0.5646246016924183,0.4434551278474089,0.0005974432093033017,-0.055622*exp(x0^-2 * x1 * x2^-1) + -7.213668*cos(x0^2 * x1^-1 * x2^3) + -4.323143*tanh(x2^-2 * x3^-3 * x6^-2) + 2.450551*cos(x0^-2 * x1^3 * x2^-1) + 26752.096734*exp(x1^-2 * x2 * x6) + -1.423227*tanh(x0^-2 * x1^-2 * x2^-1 * x3^4 * x6^2) + 11.395331*log(x2^2) + -3.520992*sin(x0^-2 * x1^3 * x2^-1) + -26858.494235764138
4,10,0.6449694139679161,0.49890305682295294,0.0007804642981108716,160310477.912399*id(x0^-3 * x1^-2 * x4^-1) + -3.31528*sin(x0^2 * x4^2) + -350.463027*id(x1 * x3^-1 * x4^-1) + -1.965048*sin(x0^3 * x1^2 * x4^-1) + 4.340795*tanh(x0^3 * x1^2 * x2 * x3^3 * x4^2 * x5^-1 * x6^2) + 915684.200289*sqrt.abs(x0^-3 * x1^-4 * x4^2 * x6^2) + -1071391.990833*id(x0^-2 * x1^-3 * x3^2) + 1.400974*sin(x0^3 * x1^3 * x3^-2 * x4^3) + -792011091369033.4*id(x1^-4 * x2^-2 * x4^3) + 2811.472975*id(x0^2 * x4^-2) + 248.51314445109904
5,2,2.916015288989416,2.1420257935225218,0.01600541921988214,0.000904*sqrt.abs(x0^-2 * x1^3 * x3^-1 * x4^3) + 13.956799*sqrt.abs(x0^4 * x1 * x3^-1 * x6) + -3.987532587854396
5,4,2.908033129132161,2.044447853893064,0.01595490213109805,2.776889*log(x0 * x1^-4 * x2^-4 * x3^-4 * x4^5 * x5^-2) + 0.661732*sqrt.abs(x0^-2 * x1^5 * x2^-2 * x3^-4 * x4^3 * x6^2) + 5.716715*log(x0^-3 * x1^4 * x2^2 * x3 * x4^2 * x5) + -5.072729*tanh(x0^3 * x2^-5 * x3^3 * x4^4 * x5^2 * x6^-1 * x7^-1) + -75.94243132958243
5,6,1.5136014574019108,1.17810106062053,0.004305502642972007,-24.029349*log(x0^-1 * x1^-2 * x2^-1 * x3^3 * x4^-2 * x5^-3) + 2.614732*log(x0^-2 * x2^2 * x3^-2 * x4^-4 * x5^4) + -2.999149*sin(x0^3 * x1^-1 * x2^-2 * x3^4 * x4^3) + -11.931366*tanh(x0^2 * x1^-3 * x2^-2 * x3^4 * x4^5 * x5) + 0.106854*sqrt.abs(x0^2 * x1^-5 * x2^4 * x3^3 * x4^2 * x5 * x6) + -27.887005*log(x0^-3 * x1^-1 * x3^-4 * x5^3) + -850.026160208172
5,8,0.7646361107831232,0.6260364376245777,0.0010955079120881467,1.1e-05*sqrt.abs(x1^4 * x4^2) + -1.584244*cos(x1^4 * x3^-2 * x4^-2) + 1.786206*cos(x1^-3 * x3^3 * x4^4) + 59425.167503*sqrt.abs(x1^-2 * x3^-1 * x4 * x6^2) + -1.883072*cos(x1 * x4^-1) + 10.366535*cos(x3^2 * x4) + 3.146041*cos(x1^5 * x4^-4) + -4.398177*tanh(x0^-4 * x1^-1 * x3^-5 * x4^-3 * x5^3 * x6^-5 * x7^-4) + -0.3382990058520754
