expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,3.2678236332122577,2.2155724608007588,0.017422948778379414,4.464408*sqrt.abs(x0 * x2 * x3^-1 * x4 * x6) + -27.336774*log(x1^-1 * x4^-1) + -202.62354799235055
1,4,3.2655340808007183,2.1887009640429405,0.017352331243202006,7.996117*sqrt.abs(x1^-1 * x2 * x4 * x6) + -5.158585*log(x1^-1 * x2^-1 * x3 * x4^-1 * x5) + 0.84797*sqrt.abs(x0^-1 * x3 * x4 * x5^-1) + -13.489695*log(x0 * x1^-1 * x2 * x3 * x4^-1 * x5^-1) + -18.013302417972252
1,6,2.621391860432799,1.9879533572088823,0.011103327067318413,-1.097455*cos(x2 * x3 * x4 * x5^-1 * x6) + 4.907823*id(x0 * x1 * x3^-1 * x6) + -224.252992*sqrt.abs(x0^-1 * x2 * x3^-1 * x4^-1) + -5128514043.642893*tanh(x1^-1 * x2^-1 * x3^-1 * x4^-1) + 7.698529*sin(x0 * x2 * x3^-1 * x4) + 301.078427*tanh(x2 * x3^-1 * x4^-1) + 103.02845946130608
1,8,2.137372948529668,1.6828877871637649,0.007350408754210349,-39.57766*sqrt.abs(x0^-1 * x2 * x3^-1 * x4^-1 * x5) + -2.572429*sin(x0 * x1 * x2 * x4) + -2.352314*sin(x1 * x4) + -1.10352*sin(x0 * x1 * x3 * x4^-1 * x5) + 0.00449*id(x0^-1 * x1 * x4) + 1129.512199*sqrt.abs(x0^-1 * x1^-1 * x2 * x3^-1 * x4^-1 * x5) + 6.072104*sqrt.abs(x0 * x4 * x6) + 746924.976828*sin(x1^-1 * x3^-1 * x5^-1) + -7.175142963418445
1,10,1.7345034523997722,1.1865620579812433,0.004840808534259298,-3.984324*cos(x0 * x1 * x2 * x3 * x4^-1) + 3066.007935*cos(x0^-1 * x1^-1 * x4 * x5^-1 * x7) + 1580759.745291*exp(x0^-1 * x2^-1 * x3^-1 * x4) + -3220.261599*tanh(x0 * x1 * x2^-1 * x3^-1 * x4) + 3.05186*exp(x0 * x1^-1 * x2 * x4) + 0.610109*cos(x0^-1 * x1^-1 * x2 * x4 * x5^-1 * x7) + 185993407.692319*cos(x0^-1 * x1^-1) + -178024.982724*sin(x1^-1 * x2 * x3^-1 * x4^-1) + 8e-06*id(x0 * x1 * x2 * x3 * x4^-1) + 1784.322757*sqrt.abs(x1^-1 * x3^-1 * x4 * x6) + -187576883.43425897
2,2,3.1783024794771277,2.1268384582190234,0.016455284573427827,0.0*id(x0^2 * x2^2 * x3 * x4^2) + 3e-05*sqrt.abs(x0^2 * x1 * x2^2 * x3 * x4^2 * x6) + 8.107148041995131
2,4,2.548766696632472,1.6169486867118623,0.010597441249992364,3.903967*cos(x0^-2 * x1^2 * x2^-1 * x4) + -12.354926*log(x0^-2 * x1^-2 * x2^-1 * x4^-2) + 1.851183*cos(x0^-2 * x1^-1 * x3^2 * x4^-1) + 0.022097*sqrt.abs(x0^2 * x2^2 * x4 * x6) + -245.8726467548953
2,6,1.9556617798409213,1.3533923656909497,0.0061916748357089355,9126.004598*sqrt.abs(x0 * x1^-2 * x4^2) + 6.824292*sqrt.abs(x0^2 * x1 * x2 * x3^-2 * x6^2) + 5.590511*sin(x0^-2 * x1 * x3) + 5.21641*cos(x0^-1 * x3^2) + 4.15784*sin(x0^-1 * x1) + -73115649249.5151*exp(x0^-1 * x1^-1 * x2^-2 * x3^-1 * x4) + 73115649250.25162
2,8,1.8327601186527482,1.242925304066051,0.005407764282345434,20.236664*log(x1^-1 * x2 * x3^-1 * x4^2) + -1.314982*cos(x0^2 * x3 * x4) + 255.115739*sqrt.abs(x0 * x1^-1 * x2 * x3^-1 * x6) + 81798723.385622*cos(x1^-2 * x2) + -8.916267*cos(x0 * x1^2 * x2^-1 * x3 * x4^-1) + -204625349824.08676*cos(x0^-1 * x2^-1 * x3^-1) + 3.99568*sin(x1^2 * x2^-1 * x4^-2) + 9831.657204*cos(x0 * x1^-1 * x4^2) + 204543541316.6006
2,10,1.8227259709442367,1.226884322832157,0.005345256217728374,-17.593376*cos(x2 * x3^-1) + -254.944888*tanh(x0 * x2 * x3^-1) + 3.348832*cos(x0^-1 * x4^2) + -3.565331*cos(x0 * x3) + 11.847976*id(x0^-2) + -36.004248*cos(x3) + 45.863193*id(x0^-2 * x2^-1 * x4^2) + 69223684.499707*cos(x0^-1 * x1^-1 * x2^-1 * x4^2 * x5^-1 * x6 * x7) + 1622.859616*sqrt.abs(x0 * x1^-1 * x3^-1 * x5 * x6) + 398.798969*sqrt.abs(x1 * x2^-1 * x3^-2 * x4^2 * x5^-2 * x6^2) + -69223483.28298947
3,2,3.420859379079366,2.3955528962840082,0.01911685140439312,-5.280835*log(x0^-2 * x1^-2 * x2^-2 * x4^-3) + 4e-06*sqrt.abs(x0^2 * x1^3 * x2 * x4^3 * x6) + -132.9344264028443
3,4,2.080216647544022,1.5987735854389409,0.006920299286412141,18.463347*log(x0^-2 * x1^3 * x2^-1 * x3^-3 * x4) + 0.108855*sqrt.abs(x0^3 * x1^3 * x2^-1 * x3^-1 * x4 * x6) + 3.949513*sin(x1 * x2^3 * x4) + -16.910025*log(x0^2 * x1^-2 * x2^2 * x4^-1) + -51.665152952659085
3,6,1.9431297950042143,1.4023737561238276,0.006052610908964326,2.809147*cos(x1 * x2) + -602221793.209809*exp(x1^-2 * x4^-3) + -2.161111*sin(x1 * x2^2) + -446716.043293*id(x1^-1 * x2^-1 * x4) + 4.112172*sin(x1^2 * x2^2 * x4^-1) + 0.468636*sqrt.abs(x1^2 * x2^-2 * x4^3 * x6) + 602221839.1720344
3,8,1.879258563365464,1.3151738149022307,0.005666052726968738,-3.667861*sin(x0^-1 * x2^2) + -4.278359*sin(x0^-1 * x2 * x4^2) + -2.328362*sin(x0^2 * x4^2) + 4446.452328*sqrt.abs(x0 * x3^-2 * x5^-2 * x6^2) + 412939375.161084*sqrt.abs(x0^-3 * x1^-3 * x2^-2 * x3^-2 * x4 * x5^2 * x6) + -238.486473*exp(x0^2 * x4^-1) + -2.879548*sqrt.abs(x0^-2 * x1^-1 * x2^2 * x4^-1) + -0.424425*sin(x1^2 * x2^-1 * x4^2) + 308.04145840788397
3,10,1.8477926297605076,1.2592532625158337,0.005483899487705276,-3.787413*sin(x0^2 * x1^2 * x3^2 * x4^-1) + 2.856943*cos(x0^-2 * x1 * x4^-1) + -21.17889*log(x0^2 * x1^-2 * x2^2 * x3^-1 * x5^2) + -4.718484*log(x0^-2 * x1^2 * x2^-3 * x3^-1 * x4 * x5^-1) + -42.803728*log(x0^-2 * x1^-3 * x3 * x4^-1 * x5^-1) + 29965.895023*sqrt.abs(x2^-1 * x3^-2 * x6) + -3.243017*log(x0^-2 * x1^-1 * x3^2 * x5^2) + -2.503372*cos(x1 * x2^3 * x3^-1 * x4^3) + 1.727302*sin(x0^2 * x2^2 * x3^-2 * x5 * x6^3) + 4.471779*exp(x0 * x2^-1 * x5^3) + -816.4116313312761
4,2,2.9192003184523614,2.0117486252361867,0.013840029615206206,-10.384646*cos(x0^-4 * x1^2 * x2^-1 * x3^-3 * x4^4) + 0.013241*sqrt.abs(x0^-1 * x1^-1 * x2^2 * x3 * x4^2 * x6) + 22.08706157112768
4,4,2.31472818014829,1.7861920162494251,0.00862560512696485,-5.25794*cos(x0^-1 * x2^3 * x4^3) + -2.131023*cos(x0^-2 * x4^2) + 0.067685*sqrt.abs(x0^2 * x1^-4 * x2^2 * x3^4 * x4^3 * x6) + 7.757965*log(x0^-2 * x2^4 * x4^2) + -189.18874538085785
4,6,1.932477252468041,1.360333149766915,0.005991887353509308,-15.36938*log(x1^2 * x4^-2) + 708.014342*sqrt.abs(x2^-2 * x4^2 * x6) + -2.337645*cos(x0^2 * x2^2 * x4^-1) + -3.188466*cos(x1^4 * x2^-2 * x4^-1) + -1867085.80323*tanh(x2^-3 * x4^3) + 3.213399*sin(x0^2 * x1) + 181.44859660431501
4,8,1.8506140779159173,1.2556046616743233,0.005502158769171253,-4.445732*cos(x0^-2 * x1 * x2^2 * x3^-2 * x4^4) + 30.494638*log(x1^3 * x2^-2) + -1.067241*id(x1 * x2^-2 * x3^2 * x4^-2) + 5705742.195653*tanh(x0^-2 * x2^-2 * x3^2 * x4^2) + 0.000187*id(x0^4 * x2^4 * x3^-2 * x4^-1) + -4.018527*cos(x0^-2 * x2^2 * x3^-2) + 0.430545*log(x0^2 * x1^-1 * x2^-1 * x4^2) + 15665.610675*sqrt.abs(x0^3 * x1^-3 * x2 * x6) + -5705948.267133257
4,10,1.8141874303264791,1.2428648377599525,0.005291547893526327,6.214454*sin(x0^-2 * x1^3) + 329322.138543*sqrt.abs(x0^4 * x1^-1 * x2 * x3^-3 * x4^-3 * x5 * x6^2) + -2.103776*tanh(x0^-2 * x1^-2 * x2^-4 * x3 * x4^-1 * x5 * x7^-2) + -39474904806.03093*tanh(x0^-2 * x1^-1 * x3^-2 * x4^-3) + 2.728123*sin(x0^2 * x1^3 * x3^3 * x4^2) + -51.628474*cos(x3 * x4^-3) + 0.304259*sqrt.abs(x0^4 * x2^3 * x3^-1 * x4^-1 * x5^-3 * x6^4) + -1414540.859091*tanh(x0^-4 * x3^-2) + 77.041473*sqrt.abs(x0^-2 * x1^2 * x3^-2) + 1864596.634381*id(x0^2 * x1^-3 * x3^2 * x4^-2) + -160.8944282989054
5,2,3.2915538716980635,2.231564856622128,0.01764902341907495,-5.5055*log(x0^2 * x1^-5 * x2 * x3^3 * x4^-4) + 47755.951496*sqrt.abs(x0^-4 * x1^-4 * x3 * x4^2 * x6) + -81.77440347523036
5,4,2.3494498917612634,1.7382257774327745,0.008966115018557015,0.017204*sqrt.abs(x0^5 * x1^2 * x4 * x6) + -1.922381*cos(x0^2 * x1^2 * x4^4) + 26.267161*log(x0^4 * x1^5 * x4) + 2.211933*cos(x0^-5 * x1 * x3^5 * x4^-1) + -847.8095410727811
5,6,1.9534176291193872,1.4045938159393938,0.006102797801490049,781196.560216*tanh(x2^-1 * x3^-1 * x6) + -6.783896*cos(x1 * x2^-2 * x4^5) + 2.888538*sin(x0 * x1^5 * x2^4 * x4^2) + 0.000315*id(x0 * x2 * x4^3) + 7478815762.990896*sin(x0^-1 * x1^-1 * x2^-2 * x4^-2) + 1.686807*cos(x0^4 * x2^2 * x4^-3) + -4.559094786425366
5,8,2.0406609338753916,1.3732182667024466,0.006723553581174813,16.863168*log(x0^-1 * x1^-2 * x3^2 * x4^3) + -2.85907*sin(x1^5 * x2^-4) + -3.133386*log(x0^4 * x1^-1 * x2^-3 * x3^4 * x4^4 * x5^-1) + -3.08075*cos(x0 * x2^2 * x3^4) + 899.219185*sqrt.abs(x0^4 * x3^-2 * x4 * x6^2) + 3.915187*sqrt.abs(x1^5 * x2^-1 * x3^-4 * x4^-2 * x5^-1 * x6^4) + -0.591565*log(x0^2 * x1^-1 * x2^2 * x3^4 * x4^2 * x5^4) + 2.310068*tanh(x0 * x1^4 * x2^3 * x3^3 * x4^-2 * x5^-1 * x6) + 1.6802817766161446
5,10,1.8844391454461416,1.3380686004006803,0.00571751557226256,3.717797*sin(x0^2 * x1^-1 * x2^-1 * x3^4 * x4^3) + 2.644507*log(x0^-4 * x1^-4 * x2^-1 * x3^-3 * x4^-1 * x5^2) + 541004.285113*sqrt.abs(x0^-3 * x1 * x2^-3 * x3^-3 * x4^2 * x5 * x6^3) + -1.896341*sin(x0^-3 * x3^3 * x4^2) + -4.435028*sin(x0^-1 * x1^4 * x2^4 * x3^-3) + -2.918303*tanh(x0^4 * x1^-5 * x2^-4 * x3^-5 * x5^-1 * x6^-2 * x7^-2) + -11.216245*log(x0^-3 * x1 * x4^2 * x5^-4) + -16.925742*log(x0^4 * x1^-1 * x2^-4 * x3^5 * x4 * x5^3) + 4.1e-05*sqrt.abs(x0^4 * x1 * x3^4 * x4^2) + -0.46427*sin(x0^3 * x1^4 * x2^5 * x3^4) + 121.17319325072745
