expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,0.7510203193777591,0.601541877485852,0.016349673518295204,0.484562*cos(x7 * x10) + 0.31988*log(x0^-1 * x1^-1 * x4^-1 * x5 * x7 * x8 * x9 * x10) + 3.220223842496749
1,4,0.7400019961201626,0.5844694067426291,0.01587191939541583,0.004551*sqrt.abs(x0 * x1 * x4^-1 * x5 * x7 * x8 * x10) + -2.678753*sqrt.abs(x1 * x5 * x10^-1) + 1.072047*log(x0^-1 * x5 * x7^-1 * x10) + -0.009601*sqrt.abs(x0^-1 * x1^-1 * x3^-1 * x4^-1 * x5 * x6 * x7 * x8^-1 * x9^-1 * x10^-1) + 3.52140722348179
1,6,0.7277696449081921,0.5748555075628172,0.015350073983832053,-54.284651*sqrt.abs(x0 * x1 * x4 * x5^-1 * x6^-1 * x7 * x8^-1 * x9 * x10) + 0.374365*id(x7^-1 * x10) + -0.1009*sqrt.abs(x0^-1 * x1 * x4 * x5 * x6 * x7 * x8) + -231734.586172*cos(x3 * x5^-1 * x6^-1 * x7^-1 * x9 * x10^-1) + 40.757891*sqrt.abs(x0^-1 * x1 * x2 * x3^-1 * x4 * x5 * x6^-1 * x9) + -0.225085*log(x0 * x1 * x3^-1 * x4^-1 * x5^-1 * x8^-1 * x9^-1 * x10) + 231737.34362236195
1,8,0.7284786109474146,0.5740398953672374,0.015381182224936162,-0.198072*log(x0 * x4 * x5^-1 * x6 * x7^-1 * x9^-1 * x10^-1) + 1.064769*log(x5 * x6 * x9 * x10) + -11.438775*sqrt.abs(x0^-1 * x1 * x2 * x3 * x5 * x6^-1 * x8 * x9 * x10^-1) + 0.025936*sqrt.abs(x1 * x2 * x4^-1 * x5 * x7^-1 * x8 * x10) + -0.599708*log(x1 * x3^-1 * x4 * x5 * x6 * x8 * x9 * x10^-1) + -0.004774*sqrt.abs(x4^-1 * x5 * x6 * x7^-1) + 1.17827*sqrt.abs(x0^-1 * x3^-1 * x4 * x7 * x8 * x9^-1 * x10) + -0.502919*id(x0 * x1 * x2 * x4^-1 * x8^-1 * x10^-1) + -3.971536542505987
1,10,0.7285749164448427,0.57316765864554,0.01537788482696221,-26.713464*sqrt.abs(x0^-1 * x6^-1 * x7 * x8^-1 * x9^-1) + 2.189128*id(x4 * x6 * x7^-1 * x8^-1 * x10^-1) + -6.078659*sin(x1 * x4 * x6 * x7^-1 * x8^-1 * x9 * x10^-1) + 1.466897*log(x3 * x4^-1 * x6^-1 * x8 * x10) + 0.15781*cos(x0^-1 * x3 * x4 * x6 * x7^-1 * x9^-1 * x10^-1) + 0.745717*tanh(x1 * x3^-1 * x9 * x10) + -0.485104*tanh(x0 * x1^-1 * x2^-1 * x3^-1 * x4^-1 * x5^-1 * x7^-1 * x8^-1 * x9 * x10^-1) + -0.260435*log(x0 * x1^-1 * x3 * x5 * x6^-1 * x9^-1 * x10^-1) + -0.049016*sqrt.abs(x0^-1 * x5 * x6 * x7^-1 * x8 * x9^-1 * x10^-1) + -0.888101*log(x0 * x1 * x3 * x4^-1 * x5^-1 * x6^-1 * x8 * x9 * x10^-1) + -1.6009057753283793
2,2,0.7532413561360795,0.595526562564903,0.016427203202241922,0.607077*log(x0^-2 * x1^2 * x4 * x5^-1 * x6 * x7^2 * x8^-1 * x10^2) + -0.865792*log(x0^-1 * x1^2 * x4 * x5^-1 * x6 * x7^-2 * x8^-1 * x10^-2) + -1.785460154961605
2,4,0.7362910064005197,0.5791387568318844,0.015691181738753418,0.851431*tanh(x0 * x1^-2 * x3^2 * x4 * x5^-1 * x7^2 * x8^-1 * x9^-1 * x10^-2) + 0.016582*id(x7 * x10^2) + -0.209289*log(x1^2 * x4 * x5^-1 * x6 * x7^2 * x8^-2) + -24.246311*sqrt.abs(x0 * x1 * x3^-1 * x5^-1 * x6^-1 * x7 * x8^-2 * x9^-1) + 2.7092280078913036
2,6,0.7332449427775706,0.5764151241038807,0.015568860595672843,-3.189144*cos(x0 * x1^-1 * x3 * x7^-2 * x8^-2 * x10^-2) + 0.509931*tanh(x0^2 * x3^-2 * x5^-1 * x7^2 * x8^2 * x9^-2) + -0.07105*sqrt.abs(x0^2 * x1 * x3^-1 * x5^-1 * x6 * x8^-2 * x10) + 0.01841*id(x7 * x10^2) + 10226.266152*sqrt.abs(x0^-2 * x1^-2 * x2 * x3^-1 * x4^2 * x5^-1 * x6^-1 * x7^-2 * x8^-1 * x9 * x10^-2) + -37.957542*sqrt.abs(x0 * x1 * x4 * x5^-1 * x6^-1 * x7^2 * x8^-2 * x9^-1 * x10) + 7.025016847495637
2,8,0.7370844969078074,0.5783129095452365,0.01572686038310649,23.629494*sqrt.abs(x0^-1 * x2 * x3^-1 * x4 * x8 * x9) + -2.917299*cos(x0 * x1^-1 * x3 * x7^-2 * x8^-2 * x10^-2) + -53.530478*sqrt.abs(x0^-1 * x1^2 * x3^-1 * x4 * x5^-2 * x7^2 * x8 * x9 * x10) + -0.042224*sqrt.abs(x1 * x3^-2 * x4 * x6 * x7 * x9^-1 * x10^2) + 0.414643*id(x10) + -50.556554*sqrt.abs(x0^-1 * x1 * x2 * x4 * x7^2 * x8^-1 * x9) + -0.102848*sqrt.abs(x0^2 * x1^-1 * x2^2 * x3^-1 * x5^-1 * x7^2 * x8^-1 * x9 * x10^2) + -0.0*id(x0^-2 * x3^-1 * x4^-1 * x5^2 * x6^2 * x7^-1 * x8^-2 * x9^-1 * x10) + 4.671853342829072
2,10,1.0483779214657147,0.5988901907494214,0.03193562960938326,-0.027232*sqrt.abs(x0 * x3^-1 * x5^-1 * x6 * x8^-1 * x10^2) + -0.066984*sqrt.abs(x0^-1 * x5^2 * x7^-2 * x9^-1 * x10^-1) + -2.651626*sqrt.abs(x3 * x5^-1 * x6^-1 * x8^-1 * x10^2) + 2.797221*sqrt.abs(x1 * x10) + 0.244722*cos(x7^-1 * x10) + 6.8e-05*sqrt.abs(x0 * x1^-1 * x3 * x4^-2 * x5 * x6^-1 * x7 * x8 * x10^2) + -35.637583*sqrt.abs(x1 * x7^2 * x10^-1) + -17375.759842*cos(x10^-2) + 134.196085*tanh(x3 * x5^-1 * x6^-1 * x7^-2 * x8^-1) + -2e-05*exp(x0 * x7^2) + 17383.124488214547
