expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,3.3891972405694486,2.3276343043292536,0.017882815271286972,4.154637*sqrt.abs(x0 * x2 * x3^-1 * x4 * x6) + -28.049432*log(x0 * x4^-1) + -33.36270195037983
1,4,2.0875860126214407,1.4601246743327732,0.006836073223083706,25.320473*sqrt.abs(x0^-1 * x1^-1 * x2 * x4) + -1.147046*sin(x0^-1 * x2 * x3 * x4^-1) + 0.251278*sqrt.abs(x0^-1 * x2 * x4 * x6) + 4.206699*sin(x0 * x1 * x3 * x4) + -26.733182273939928
1,6,2.755582700368409,2.090853196686389,0.011910520597926431,47.185127*sqrt.abs(x0 * x1 * x2^-1 * x3^-1 * x4 * x6) + -3975296598.965403*cos(x0^-1 * x1^-1 * x3^-1 * x5 * x6) + -25994993.995602*exp(x0 * x1^-1 * x2^-1 * x3^-1 * x4) + -374.899628*tanh(x1^-1 * x3 * x4^-1) + 2.716063*sin(x2 * x4) + -0.432592*sin(x5 * x7) + 4001291638.427134
1,8,1.7009113228221673,1.1296132046568628,0.004547939578537548,-5.992486*cos(x0 * x3) + -1.281732*sin(x1^-1 * x2 * x3) + -12.406969*tanh(x0^-1 * x1^-1 * x3 * x6^-1) + 3.305161*tanh(x0^-1 * x1 * x2 * x3 * x6 * x7) + 1333.632496*tanh(x0^-1 * x2^-1 * x4) + -2.74124*sin(x3 * x4) + -2631155003994.684*tanh(x0 * x3 * x4^-1) + -1.361439*cos(x0 * x1 * x2 * x3 * x4) + 2631155003996.171
1,10,1.93691852430532,1.50685285874631,0.005876118387406257,-14.648759*log(x0 * x1^-1 * x2 * x4^-1 * x5) + 7.04305*sqrt.abs(x1^-1 * x2 * x5 * x6) + 2.709284*cos(x0^-1 * x1 * x2 * x3 * x4^-1) + -2.107345*cos(x0 * x1^-1 * x2 * x3 * x4) + -105449.583898*sin(x0 * x1^-1 * x2^-1 * x3 * x4^-1 * x5^-1) + -1437.444771*exp(x0^-1 * x1^-1 * x2^-1 * x3 * x5 * x6) + -70462.782014*cos(x0^-1 * x1^-1 * x4) + 2.553232*sin(x2 * x4) + 6546556.823857*id(x0 * x1^-1 * x3^-1 * x4^-1 * x6) + 6.10219*id(x1^-1 * x2 * x5) + 71889.83330283935
2,2,3.821370961718237,2.8447148782104987,0.022911006414417,-53.056999*cos(x0 * x2 * x3^-1) + -3296.01143*exp(x0 * x2 * x3^-2) + 3357.742570272736
2,4,2.221251236158171,1.5481440803186972,0.007730010154724306,203.204736*sqrt.abs(x0 * x1^-2 * x2 * x4 * x6) + 30.070243*cos(x0) + -337.333542*tanh(x1^-1 * x3 * x4^-1) + -3.567438*cos(x0 * x1^2 * x2 * x3^2 * x4^-1) + 17.72318239306729
2,6,1.7978776259855205,1.3051128312653186,0.005075289708374329,2.408977*sin(x0^2 * x1^2 * x2 * x4^-2) + 3.583005*cos(x0 * x2) + 498080241780.5037*cos(x0^2 * x2^-2) + 3282.623089*sqrt.abs(x1^-2 * x4 * x6) + 1332863.810135*sqrt.abs(x2^-2 * x3^-2) + -0.116021*sqrt.abs(x1 * x2 * x4^-2) + -498080241763.7901
2,8,1.6820877255275677,1.201999591503268,0.004436152469798365,7.845728*cos(x1 * x3 * x4^-2) + 6.908534*sin(x0 * x1^-1 * x3^2 * x4^-1) + -1.700179*cos(x1 * x4) + 35828.391687*sqrt.abs(x0^-1 * x1^-2 * x3^-1 * x4 * x6) + -228568.159034*exp(x0 * x1^-1 * x4^-1) + 15412028511973.414*cos(x1^-2 * x2^-1 * x3) + 146086.487401*exp(x1^-2 * x3) + 8188.257333*sqrt.abs(x1 * x2^-2 * x3^-1) + -15412028429512.672
2,10,1.6533955913299248,1.1337163013336706,0.004294926362737347,-1.902433*cos(x0^-1 * x1 * x3^-1 * x4) + 19.976507*tanh(x0^-2 * x1 * x2^2 * x3^-1 * x4^2 * x5^-2 * x6^2) + 3.078805*sin(x0 * x1 * x3 * x4) + 0.00728*id(x0^-1 * x1 * x4) + -7.020287*sin(x0 * x1 * x3^-1) + -1.916483*sin(x0 * x1^-1 * x3 * x4^2 * x5^-2) + 18.222527*tanh(x4^-1 * x5^-2 * x7^-1) + 1352198.355663*tanh(x1^-1 * x3^-1 * x6) + 3.372521*cos(x0^-1 * x1 * x3 * x4) + 38084035.476315*exp(x2^-2 * x3^-1) + -38084066.775000356
3,2,3.197982277147813,2.2170672886540035,0.015899705006326117,23.669492*sqrt.abs(x0 * x1^-3 * x2^2 * x3 * x4 * x6) + 0.0*id(x0 * x2^2 * x3 * x4^3) + 10.122416185451833
3,4,2.3644888772732275,1.6032279085560683,0.008741640671688287,12.721787*cos(x0^-2 * x1 * x3^-1 * x4^-1) + 1876.161293*sqrt.abs(x3^-2 * x6) + 3.067088*sin(x1^2 * x2^2 * x4^-1) + -135472396752341.94*id(x1^-2 * x2^-3) + 29.594189132809795
3,6,1.7354994246673858,1.2096397090737336,0.00473553862037011,6.013136*cos(x0^-2 * x2^2 * x3^2) + 2.094851*sin(x0 * x2 * x4) + 3291.706028*sqrt.abs(x1^-2 * x4 * x6) + -374548307224.939*exp(x0^2 * x1^-1 * x2^-2 * x3^-1 * x4^-1) + -87.546053*tanh(x4^-1) + -1.561776*sin(x1 * x2 * x3^2 * x4^-2) + 374548307268.1273
3,8,1.7077462114775068,1.1404655001163015,0.00457841772828474,-17.752116*log(x0^-1 * x3^-1 * x4^-2) + 73.139152*sqrt.abs(x0 * x1^-3 * x2 * x3 * x4^2 * x6) + 8.154695*sin(x2^-1 * x3 * x4^2) + 2.906411*sin(x0^2 * x2^2) + 61.825989*sqrt.abs(x0^3 * x1^2 * x3^-3 * x4^-1 * x5 * x6^3) + -0.892384*sin(x0^-1 * x2^2) + 1.442434*tanh(x0^2 * x1^2 * x2^2 * x3^-2 * x4^-1 * x6^2) + 7533.029457*tanh(x1^-1 * x2^-3 * x3^3) + -126.42509828683544
3,10,1.667072604964995,1.1350589452179916,0.004364018476247625,41.573605*log(x1^-2 * x3^-2) + 44885.174316*tanh(x1^-1 * x2^2 * x3^-1 * x4^2) + 3.605109*cos(x1 * x2^-1 * x3 * x4^-1) + -3.268121*sin(x1^2 * x3^2 * x4^-1) + 1.949408*sin(x2 * x4) + 5.8e-05*sqrt.abs(x0^3 * x2^2 * x4^2 * x5 * x7^2) + 678831.660671*id(x0^-2 * x1^-1 * x3^-1 * x6^2) + -175771331.205565*sin(x0^-3 * x1^-1 * x2^-2 * x3^-1 * x4 * x5^-2 * x6 * x7^3) + 29766.899992*sqrt.abs(x1^-2 * x3^-1 * x4 * x6) + -6690076.152806*exp(x1^-1 * x3^-1) + 6646243.247202733
