gen,bestfit,pmean
0,8.458785168145829,7.7e+299
1,8.328284076044406,6.0999999999999994e+299
2,7.848221463497921,4.799999999999999e+299
3,8.266900143055233,2.2e+299
4,6.300912352444734,7e+298
5,6.300912352444734,5e+298
6,6.2561546864277195,5e+298
7,4.306978782455876,2.0000000000000002e+298
8,4.306511646389341,1.0000000000000001e+298
9,4.306978782455876,1.0000000000000001e+298
10,4.281289832356802,1.0000000000000001e+298
11,4.281289832356802,1.0000000000000001e+298
12,4.271905571741182,1.0000000000000001e+298
13,3.9964556462489114,5.992247147657926
14,4.249073473875512,5.703175968078162
15,4.249073473875512,2.0000000000000002e+298
16,4.07248053076621,3.0000000000000003e+298
17,4.084612371295852,1.0000000000000001e+298
18,4.07248053076621,4.805541263903044
19,4.018349698094354,2.0000000000000002e+298
20,3.958419977216795,4.464634059506865
21,3.7729589154157703,4.24828027021922
22,3.7729589154157703,2.0000000000000002e+298
23,3.7729589154157703,4.101823488099196
24,3.7729589154157703,3.0000000000000003e+298
25,3.154714355560411,1.0000000000000001e+298
26,3.0829648558939193,3.9103211680784584
27,2.935801371576805,3.843694657669809
28,2.8754623173760576,3.8354376510742685
29,2.865164339729978,1.0000000000000001e+298
30,2.929387012533629,3.5270976476706037
31,2.8375186588217365,3.4664584372030913
32,2.9222199248274627,3.3781862301553334
33,2.8374918036224566,3.279257035136565
34,2.8315118048078878,3.0930773814089387
35,2.7940718363497847,3.092931249997634
36,2.7673847185046854,3.095743853787237
37,2.7673847185046854,1.0000000000000001e+298
38,2.7673847185046854,2.0000000000000002e+298
39,2.7673847185046854,3.0000000000000003e+298
40,2.7673847185046854,2.923250984067073
41,2.7461189005415836,2.882777814478951
42,2.7461189005415836,1.0000000000000001e+298
43,2.754117782386928,2.0000000000000002e+298
44,2.754117782386928,2.0000000000000002e+298
45,2.7632467986822027,1.0000000000000001e+298
46,2.6997694620728754,3.018738073171408
47,2.6897475953506156,1.0000000000000001e+298
48,2.6897475953506156,2.8721768504506264
49,2.6897475953506156,1.0000000000000001e+298
50,2.6897475953506156,1.0000000000000001e+298
51,2.6897475953506156,2.9399166981410985
52,2.699769462072875,2.9125421018538082
53,2.699769462072875,2.8385745744488657
54,2.699769462072875,4.0000000000000003e+298
55,2.699769462072875,1.0000000000000001e+298
56,2.699769462072875,1.0000000000000001e+298
57,2.699769462072875,1.0000000000000001e+298
58,2.699769462072875,2.827510889824237
59,2.689006425743519,2.8554237581979556
60,2.662293939870884,2.8163305742463542
61,2.6663064810514983,1.0000000000000001e+298
62,2.6663064810514983,1.0000000000000001e+298
63,2.6663064810514983,1.0000000000000001e+298
64,2.6663064810514983,3.037153566588144
65,2.6663064810514983,2.97408465593717
66,2.6388475014375268,2.8393367150938364
67,2.6388475014375268,2.9004691412596504
68,2.6388475014375268,2.7990058231166204
69,2.6388475014375268,2.860764778773915
70,2.6373928627385568,2.856874701719687
71,2.6373928627385568,2.0000000000000002e+298
72,2.6663064810514983,3.0380599277934146
73,2.6597997714225063,2.0000000000000002e+298
74,2.6388175403225884,2.843987348726082
75,2.6388175403225884,2.0000000000000002e+298
76,2.6597997714225063,2.8851402941993736
77,2.6597997714225063,2.855488238675288
78,2.6597997714225063,1.0000000000000001e+298
79,2.6590741423375963,2.899282448314381
80,2.6515548205416914,2.0000000000000002e+298
81,2.628336573470793,1.0000000000000001e+298
82,2.631716505912343,2.710848915896309
83,2.6254849071213857,2.769414587652065
84,2.6254849071213857,2.8569197305580927
85,2.6241270812593815,1.0000000000000001e+298
86,2.6241270812593815,1.0000000000000001e+298
87,2.6241270812593815,2.8725849282953417
88,2.6241270812593815,1.0000000000000001e+298
89,2.6254849071213857,1.0000000000000001e+298
90,2.6254849071213853,2.8287848274530414
91,2.6049945518149196,2.0000000000000002e+298
92,2.60195618355246,2.0000000000000002e+298
93,2.60195618355246,1.0000000000000001e+298
94,2.60195618355246,1.0000000000000001e+298
95,2.58933577976563,2.0000000000000002e+298
96,2.58933577976563,2.0000000000000002e+298
97,2.3807081375040746,2.7163462346231375
98,2.3807081375040746,2.813456689506633
99,2.58933577976563,2.0000000000000002e+298
100,2.58933577976563,2.7046384590975507
101,2.58933577976563,2.0000000000000002e+298
102,2.58933577976563,2.7088144103202354
103,2.58933577976563,2.7228904298968377
104,2.58933577976563,2.752400797105522
105,2.58933577976563,1.0000000000000001e+298
106,2.58933577976563,2.752350522834641
107,2.5236795265808394,2.7137847094909238
108,2.5236795265808394,2.684066596207454
109,2.5236795265808394,2.7035905821004826
110,2.257324972510195,2.0000000000000002e+298
111,2.257324972510195,1.0000000000000001e+298
112,2.500634894607196,2.7501153189175107
113,2.5236795265808394,2.7299753095487893
114,2.523679526580839,2.7091936964014254
115,2.4589833362846685,1.0000000000000001e+298
116,2.4589833362846685,2.656230976386465
117,2.4589833362846685,2.6458258994950694
118,2.4589833362846685,2.640536509679206
119,2.4589833362846685,1.0000000000000001e+298
120,2.4589833362846685,1.0000000000000001e+298
121,2.4589833362846685,2.6204672460205485
122,2.4589833362846685,2.6379322494809987
123,2.4589833362846685,2.6965782306250414
124,2.4589833362846685,2.766889204882877
125,2.458983336284668,2.6937371328339776
126,2.3544415695694525,1.0000000000000001e+298
127,2.3557655542537432,2.62450304242703
128,2.3557655542537432,2.643909675032922
129,2.309721439078265,2.6908829381407013
130,2.309721439078265,3.0000000000000003e+298
131,2.2980966051994907,2.641796262769804
132,2.2980966051994907,1.0000000000000001e+298
133,2.2594564531376404,1.0000000000000001e+298
134,1.9620057947826965,2.529729638333333
135,1.9620057947826965,1.0000000000000001e+298
136,1.9047996780645255,2.5327888988833736
137,1.9047996780645255,2.6624943830520222
138,1.9047996780645255,2.523179265055001
139,1.8441327090191637,2.572513068460004
140,1.7530957643255063,2.425972253330169
141,1.7530957643255063,2.4174987733950957
142,1.7530957643255063,2.381003703827895
143,1.7530957643255063,2.3905668309726766
144,1.7530957643255063,2.2504230104119007
145,1.8441327090191637,2.2686155240909773
146,1.8441327090191637,1.0000000000000001e+298
147,1.8441327090191637,2.289681957719755
148,1.8441327090191637,2.0000000000000002e+298
149,1.8441327090191637,2.188675146964244
