gen,bestfit,pmean
0,0.754818662630379,4.6999999999999985e+299
1,0.754818662630379,1.8000000000000004e+299
2,0.7432065010083136,6.000000000000001e+298
3,0.7432065010083136,2.0000000000000002e+298
4,0.7432065010083136,0.7710689863005575
5,0.7373980899272399,1.0000000000000001e+298
6,0.7373980899272399,1.0000000000000001e+298
7,0.73354742804886,1.0000000000000001e+298
8,0.7219045830744668,0.7515161948884578
9,0.7209300963348693,0.7487289911849078
10,0.6824919988373064,0.7452205279078019
11,0.6824919988373064,0.7420918196295616
12,0.6824919988373064,0.7370510152580516
13,0.6824919988373064,0.7313437742648857
14,0.6820575056874654,0.7235082629298404
15,0.6771584622014787,0.7120917832825782
16,0.6771584622014787,0.7033691936651347
17,0.6700316216783165,0.6967284561639466
18,0.6703427743602794,0.6870531899021682
19,0.6703427743602794,0.6846531605995416
20,0.6703427743602794,0.6811730686794651
21,0.6712617117776782,1.0000000000000001e+298
22,0.6694662508497509,0.6789825060994253
23,0.6694662508497405,0.67799415417146
24,0.6684061130107024,0.6774178245939788
25,0.6684061130107024,0.6763331768943759
26,0.6684061130107024,0.6748701766163802
27,0.6668363421948008,0.6750432390723468
28,0.6638629244239004,0.6738387936559996
29,0.6638629244239004,0.6728359117537156
30,0.6668363421948008,0.6729557480090956
31,0.6669223077735276,0.6728248272459285
32,0.6664910833427157,0.6725295282039967
33,0.6588474639088437,0.6710447938565111
34,0.6621672110129769,0.6700244023448465
35,0.6621672110129768,0.6678432220145453
36,0.6621672110129768,1.0000000000000001e+298
37,0.6604262058349898,0.6673387408205141
38,0.6567529125336539,0.6674780600825402
39,0.6567529125336539,0.666993206339334
40,0.6567529125336539,0.665965121096842
41,0.6567529125336539,0.6648084030905024
42,0.6567529125336539,1.0000000000000001e+298
43,0.6560154749422189,0.6631580384654376
44,0.656703001560862,0.6627659490902361
45,0.6507477857446302,0.663324359404563
46,0.6507477857446302,0.661833404625184
47,0.6507477857446302,1.0000000000000001e+298
48,0.6507477857446302,1.0000000000000001e+298
49,0.6507477857446302,0.6609497240222294
50,0.6507477857446302,0.6601769963139184
51,0.6507477857446302,0.6596058313727106
