gen,bestfit,pmean
0,6.7613056108839285,4.399999999999999e+299
1,6.7613056108839285,3.4e+299
2,6.223498314334902,1.6000000000000001e+299
3,5.957431069352213,9.000000000000002e+298
4,5.8320338329385955,2.0000000000000002e+298
5,5.8320338329385955,1.0000000000000001e+298
6,5.835370999654835,7.251993222052262
7,5.410950397547152,6.69975158754184
8,4.518936085392475,6.353193724388852
9,4.518936085392475,6.127581886390598
10,4.518936085392475,2.0000000000000002e+298
11,4.488353343923474,1.0000000000000001e+298
12,3.7583544699581415,1.0000000000000001e+298
13,3.7583544699581415,5.458270253557066
14,3.802704579916012,5.072257948714617
15,3.802704579916012,1.0000000000000001e+298
16,2.9159060991658245,4.588557154219163
17,1.7943004484184288,4.234286354762088
18,1.7943004484184288,4.071278936614664
19,1.6826966799603695,3.799541580988863
20,1.596812961295171,3.7340854686746683
21,1.7943004484184288,1.0000000000000001e+298
22,1.7943004484184288,3.3929828422556847
23,1.6553544755572136,3.089747456031511
24,1.5165710801876886,2.882686350675934
25,1.5165710801876886,2.683990490377368
26,1.5165710801876886,2.490657890105829
27,1.5165710801876886,2.3192877910852205
28,1.5162821380370135,2.2204038041447274
29,1.5154735238575883,1.0000000000000001e+298
30,1.5154735238575883,2.0352703770469223
31,1.5154735238575883,1.8534162314507647
32,1.5159559800348397,1.8605926040880596
33,1.5159559800348397,1.8333933257863109
34,1.5159559800348397,1.6548445496997122
35,1.5159559800348397,1.636545619599276
36,1.5098364659363348,1.7565197321263089
37,1.5098364659363348,1.7761204585756731
38,1.5098364659363348,2.1331620818570936
39,1.5098364659363348,1.7123552055514546
40,1.5098364659363348,1.7079790779396036
41,1.5098364659363348,1.0000000000000001e+298
42,1.509836465936334,1.6658438432491816
43,1.509836465936334,1.6922573598561672
44,1.509836465936334,1.7241114172729666
45,1.4925257958935032,1.8200361163979761
46,1.3968011211330413,1.744052915447923
47,1.4872376287671845,1.7055457608362472
48,1.4596371608552328,1.6906628683240936
49,1.4596371608552328,1.7268750882701127
50,1.4595424023172916,1.7804009334925754
51,1.4595424023172916,1.8099959193550026
52,1.4595424023172916,1.7475545775695898
53,1.4595424023172916,1.7670247013799558
54,1.459542402317292,1.659402862918142
55,1.4595424023172916,1.742669700367062
56,1.4595424023172916,1.0000000000000001e+298
57,1.454719311234308,1.7426979646601493
58,1.454719311234308,1.7327991330054664
59,1.3290787820793737,1.8497277553237417
60,1.3290787820793737,1.7834902764340714
61,1.3290787820793737,1.6878013580121751
62,1.3290787820793737,1.6672485297303774
63,1.3290787820793737,1.764250019439578
64,1.3290787820793737,1.8159395524230133
65,1.3290787820793737,1.6723116070115034
66,1.3290787820793737,1.6688004790596918
67,1.365134019621487,1.6771797365688754
68,1.3248815086533043,1.5745692659924586
69,1.2861197558980864,1.5110832815571973
70,1.2861197558980864,1.5255985889467154
71,1.2861197558980864,1.5767960219687063
72,1.2861197558980864,1.587619026200366
73,1.2861197558980864,1.5202671251250002
74,1.2861197558980864,1.5159962972196797
75,1.2855468472327685,1.5582964885141035
76,1.2855468472327352,1.4332993895091284
77,1.2855468472327352,1.4084107305864593
78,1.2738576104779569,1.456548469735044
79,1.2738576104779569,1.415937075300855
80,1.2738576104779569,1.422690406249959
81,1.268524233281585,1.4208321813137235
82,1.268524233281585,1.4238167431677962
83,1.268524233281585,1.3869726078740259
84,1.224640610175245,1.3965006286206418
85,1.224640610175245,1.4342562904581373
86,1.224640610175245,1.4826916778421768
87,1.2208841836385758,1.4393514373889875
88,1.2208841836385758,1.445335265732371
89,1.1850335412199255,1.658226446931202
90,1.1850335412199255,1.5028696678221758
91,1.1850335412199255,1.4590818548843283
92,1.1850335412199255,1.456164658029264
93,1.1483288620456256,1.459790768407573
94,1.1483288620456256,1.4291203220310422
95,1.157577000646408,1.3960283010351506
96,1.1732106297444589,1.4628167471457416
97,1.1732106297444589,1.4523108705913317
98,1.1732106297444589,1.4453057259563413
99,1.1732106297444589,1.489477895048254
100,1.1732106297444589,1.4651176851424188
101,1.1732106297444589,1.602955026787442
102,1.1732106297444589,1.5592690149435173
103,1.1732106297444589,1.5823601436164092
104,1.1732106297444589,1.4719822143768684
105,1.1732106297444589,1.0000000000000001e+298
106,1.173210629727638,1.0000000000000001e+298
107,1.173210629727638,1.4608014913841914
108,1.173210629727638,1.5446669531146897
109,1.173210629727638,1.5628962328524663
110,1.1431914466717166,1.4657854166887525
111,1.1729356348439068,1.4818159598749512
112,1.1729356348439068,1.4730037365351913
113,1.173210629727638,1.5143923351642534
114,1.173210629727638,1.493182784465224
115,1.173210629727638,1.5110017267373523
116,1.173210629727638,1.4795733444321726
117,1.173210629727638,1.3991516108447737
118,1.173210629727638,1.3813200580488292
119,1.173210629727638,1.3957663008353263
120,1.173210629727638,1.4936304968887493
121,1.173210629727638,1.4229391355042569
122,1.1732106297174478,1.524352821601419
123,1.1732106297174478,1.5796744850566151
124,1.1729356348770759,1.5024491610867465
125,1.1729356348770759,1.3904095374095613
126,1.172935634863778,1.5187672625580777
127,1.172935634863778,1.0000000000000001e+298
128,1.172935634863778,1.554516901214571
129,1.172935634863778,1.5179761997460242
130,1.1729356348770759,1.5150115525437142
131,1.1729356348770759,1.4975035778995192
132,1.172935634858782,1.3765552559246261
133,1.172935634858782,1.3770043638461869
134,1.1722947551633185,1.3956413706726511
135,1.1722947552238194,2.0000000000000002e+298
136,1.172935634858782,1.545031642692783
137,1.172935634858782,1.6141699667763052
138,1.172935634858782,1.5213934251737087
139,1.172935634858782,1.431543388263137
140,1.1722947551841496,1.3745659711092117
141,1.143774160471387,1.330840223452605
142,1.143774160471387,1.4380264220443033
143,1.143774160471387,1.4658555113090488
144,1.143774160471387,1.4453747225867455
145,1.143774160471387,1.394379094589434
146,1.143774160471387,1.4928292293546628
147,1.143774160471387,1.4502243240515127
148,1.143774160471387,1.0000000000000001e+298
149,1.1437741604822511,1.5957461540213154
150,1.1437741604822511,1.5683578613562352
151,1.1148256715608769,2.0000000000000002e+298
152,1.143774160471387,1.6813728262997634
153,1.143774160471387,1.0000000000000001e+298
154,1.143774160471387,1.4622008508213993
155,1.143774160471387,1.4158981470771197
156,1.143774160471387,1.4154574285529855
157,1.143774160471387,1.3230321711002266
158,1.143774160471387,1.456476595926089
159,1.1437741604766398,1.5100161677251882
160,1.1437741604766398,1.5591296593483637
161,1.1437741604766398,1.4445345218339196
162,1.1437741604766398,1.3769718939326614
163,1.143774160471387,1.0000000000000001e+298
164,1.1148256715608769,2.0000000000000002e+298
165,1.1148256715608769,1.0000000000000001e+298
166,1.1148256715608769,1.419494360852502
167,1.143774160471387,1.5368071720327023
168,1.1437741604697587,1.5685968468602
169,1.143774160471387,1.5405561562523022
170,1.143774160471387,1.6266783769992237
171,1.143774160471387,1.5828716136516798
172,1.143774160471387,1.4523250297396137
173,1.143774160471387,2.0000000000000002e+298
174,1.143774160471387,1.0000000000000001e+298
175,1.143774160471387,1.6220384302539776
176,1.143774160471387,1.6805160647278632
177,1.143774160471387,1.5139442780160801
178,1.143774160471387,1.5745944957694915
179,1.143774160471387,1.5550437982725775
180,1.1148256715608769,1.6379161616954854
181,1.1148256715608769,1.0000000000000001e+298
182,1.1148256715608769,1.590652851549251
183,1.1148256715608769,1.7204002225944957
184,1.1148256715608769,1.583271780265224
185,1.1148256715608769,1.4512105167203908
186,1.1148256715608769,1.468836777644397
187,1.1148256715608769,1.5732852110042117
188,1.1148256715444762,1.42941347501836
189,1.1148256715444762,1.5110702938629075
190,1.1148256715582976,1.4978765012699755
191,1.1148256715608769,1.0000000000000001e+298
192,1.1148256715608769,1.4845627698692392
193,1.1148256715608769,1.433341502767668
194,1.1148256715444762,1.0000000000000001e+298
195,1.1407896541186864,1.5366201554829824
196,1.143774160471387,1.459600898747826
197,1.143774160471387,1.3705062755344846
198,1.143774160471387,1.0000000000000001e+298
199,1.143774160471387,1.3691193406182662
200,1.143774160471387,1.3891553000617236
201,1.1437741604697587,1.4615092811451458
202,1.143774160471387,1.5069942178148494
203,1.143774160471387,1.0000000000000001e+298
204,1.143774160471387,1.6629669697976548
205,1.143774160471387,1.5332157829670943
206,1.143774160471387,1.4092016213872882
207,1.1437741604697587,1.0000000000000001e+298
208,1.1437741604697587,1.489276820789374
209,1.143774160471387,1.4660023505015212
210,1.143774160471387,1.4879427935203993
211,1.143774160471387,1.5579909991901821
212,1.143774160471387,1.6143153241891963
213,1.143774160471387,1.0000000000000001e+298
214,1.143774160471387,1.492843470038604
215,1.143774160471387,1.3904545555303836
216,1.1437741604697587,1.4633452978092665
217,1.1437741604697587,1.5092341947613412
218,1.1437741604697587,1.5648194364775265
219,1.143774160471387,1.453884879662931
