gen,bestfit,pmean
0,16.466463288263668,9.7e+299
1,16.414588950252806,9.300000000000002e+299
2,16.414588950252806,9e+299
3,16.414554108155215,7.8e+299
4,16.37148793165721,6.1999999999999985e+299
5,14.905521317108304,3.9e+299
6,14.905521317108304,3.2000000000000002e+299
7,14.905521317108304,1.8000000000000004e+299
8,14.827637813845103,1.2000000000000001e+299
9,14.77152998217032,7e+298
10,14.77152998217032,4.0000000000000003e+298
11,14.762925717603627,6.000000000000001e+298
12,14.762925717603627,5e+298
13,14.762925717603627,9.999999999999999e+298
14,14.716395682457097,4.0000000000000003e+298
15,14.67995515660648,3.0000000000000003e+298
16,14.67089442651205,1.0000000000000001e+298
17,14.658418333534813,3.0000000000000003e+298
18,14.518606695931792,6.000000000000001e+298
19,14.518606695931792,9.000000000000002e+298
20,14.279626646360137,4.0000000000000003e+298
21,14.3844011143192,2.0000000000000002e+298
22,14.3844011143192,5e+298
23,14.3844011143192,6.000000000000001e+298
24,14.3844011143192,5e+298
25,14.311234669244927,2.0000000000000002e+298
26,14.287111737348557,3.0000000000000003e+298
27,14.273742307246058,14.577796775958243
28,14.04350094853235,2.0000000000000002e+298
29,14.042092825838697,4.0000000000000003e+298
30,14.042092825838697,3.0000000000000003e+298
31,14.042092825838695,3.0000000000000003e+298
32,14.041840216694956,2.0000000000000002e+298
33,13.960913953500802,7e+298
34,12.64220605174146,7e+298
35,13.625464969349347,7e+298
36,13.612395219727745,6.000000000000001e+298
37,13.612395219727745,3.0000000000000003e+298
38,13.525257651311527,4.0000000000000003e+298
39,13.561346218153602,2.0000000000000002e+298
40,12.714216222791283,13.960742110812348
41,13.38226945282646,5e+298
42,13.277390781586647,6.000000000000001e+298
43,12.96722171097372,5e+298
44,12.96722171097372,4.0000000000000003e+298
45,12.868366873498688,4.0000000000000003e+298
46,12.868366873498688,3.0000000000000003e+298
47,12.868366873498688,13.425011814770928
48,12.715736390072232,4.0000000000000003e+298
49,12.505680737266342,1.0000000000000001e+298
50,12.715736390072228,7e+298
51,12.715736390072228,4.0000000000000003e+298
52,12.603961829024978,7e+298
53,12.603961829024978,4.0000000000000003e+298
54,12.603961829024978,3.0000000000000003e+298
55,12.113729510333245,1.0000000000000001e+298
56,12.113729510333245,1.0000000000000001e+298
57,12.113729510333245,3.0000000000000003e+298
58,12.113643758867665,5e+298
59,12.113643758867665,4.0000000000000003e+298
60,12.087201794913655,4.0000000000000003e+298
61,12.087201794913655,5e+298
62,12.087201794913655,2.0000000000000002e+298
63,12.087201794913655,12.635031936237828
64,12.087201794913655,3.0000000000000003e+298
65,12.055550586987207,2.0000000000000002e+298
66,11.96850589604202,2.0000000000000002e+298
67,11.96850589604202,5e+298
68,11.96850589604202,2.0000000000000002e+298
69,10.834121505546914,2.0000000000000002e+298
70,10.834121505546914,2.0000000000000002e+298
71,10.834121505546914,1.0000000000000001e+298
72,10.530596130026174,12.067879829145722
73,10.530596130026174,1.0000000000000001e+298
74,10.530596075218261,1.0000000000000001e+298
75,10.530596075218261,2.0000000000000002e+298
76,10.530596130026174,11.585883126417496
77,9.883024117460009,1.0000000000000001e+298
78,9.486707280194237,11.244494063718157
79,9.442746119508206,3.0000000000000003e+298
80,9.442746119508206,10.990273064554172
81,9.403441206743777,2.0000000000000002e+298
82,9.399641427576858,3.0000000000000003e+298
83,9.399641427576858,4.0000000000000003e+298
84,9.399641427576858,6.000000000000001e+298
85,9.403441206743777,5e+298
86,9.283547321522484,1.0000000000000001e+298
87,9.170510683068173,1.0000000000000001e+298
88,9.025855954398844,2.0000000000000002e+298
89,9.025855954398844,4.0000000000000003e+298
90,9.025855954398844,2.0000000000000002e+298
91,8.974509756726988,3.0000000000000003e+298
92,9.212584666292313,1.0000000000000001e+298
93,9.212380689755285,9.424792600492397
94,9.1712911775108,4.0000000000000003e+298
95,9.037077502284593,3.0000000000000003e+298
96,9.1712911775108,2.0000000000000002e+298
97,8.885694159127395,2.0000000000000002e+298
98,8.415051787255562,3.0000000000000003e+298
99,8.415051787255562,1.0000000000000001e+298
100,8.415051787255562,2.0000000000000002e+298
101,8.415051787255562,5e+298
102,8.415051787255562,4.0000000000000003e+298
103,8.415051787255562,3.0000000000000003e+298
104,8.386673656578642,9.025173505884899
105,8.293847124414809,5e+298
106,8.241388814914625,3.0000000000000003e+298
107,8.241388814914625,7e+298
108,8.241388814914625,5e+298
109,8.241420856477571,8.828292204627738
110,8.241420856477571,1.0000000000000001e+298
111,8.241420856477571,5e+298
112,8.056367871967135,2.0000000000000002e+298
113,8.056367871967135,3.0000000000000003e+298
114,8.056367871967135,3.0000000000000003e+298
115,7.817345852296159,3.0000000000000003e+298
116,7.817345852296159,1.0000000000000001e+298
117,7.991262090669438,8.30875987497093
118,7.87646752516819,8.304546223277585
119,8.029677743752387,1.0000000000000001e+298
120,8.029677743752387,2.0000000000000002e+298
121,8.029677743752387,3.0000000000000003e+298
122,8.029677743752387,8.000000000000001e+298
123,7.847025272683429,2.0000000000000002e+298
124,7.832253253475895,2.0000000000000002e+298
125,7.680949996674303,1.0000000000000001e+298
126,7.680949996674303,8.153172092646377
127,7.680949996674303,8.110519383395955
128,7.680949996674303,8.062075904675453
129,7.680949996674303,2.0000000000000002e+298
130,7.680949996674303,7.968103087057995
131,7.6649548018262115,7.969200073545395
132,7.658258256631896,7.930095129477224
133,7.664954801826211,2.0000000000000002e+298
134,7.652865234839507,7.9879879771963225
135,7.652728821993497,1.0000000000000001e+298
136,7.652728821993497,7.9448997431864745
137,7.457401383038483,2.0000000000000002e+298
138,7.3863511664702575,3.0000000000000003e+298
139,7.3863511664702575,3.0000000000000003e+298
140,7.3863511664702575,1.0000000000000001e+298
141,7.3863511664702575,2.0000000000000002e+298
142,7.428683080661936,1.0000000000000001e+298
143,7.424589752022123,4.0000000000000003e+298
144,7.409260317106495,4.0000000000000003e+298
145,7.409260317106495,1.0000000000000001e+298
146,7.409260317106495,7.8063035843832544
147,7.409260317106495,2.0000000000000002e+298
148,7.343953680268957,1.0000000000000001e+298
149,7.343953680268957,2.0000000000000002e+298
150,7.343953680268955,1.0000000000000001e+298
151,7.343953680268955,1.0000000000000001e+298
152,7.343953680268955,2.0000000000000002e+298
153,7.315043754244761,1.0000000000000001e+298
154,7.315043754244761,2.0000000000000002e+298
155,7.315043754244761,2.0000000000000002e+298
156,7.311221233715437,1.0000000000000001e+298
157,7.311221233715437,1.0000000000000001e+298
158,7.311221233715437,7.619564750767071
159,7.311221233715437,1.0000000000000001e+298
160,7.286823363482021,3.0000000000000003e+298
161,7.281723823627702,4.0000000000000003e+298
162,7.227573315709219,3.0000000000000003e+298
163,7.227573315709219,7.406795027515133
164,7.227573315709219,2.0000000000000002e+298
165,7.1548032083127655,2.0000000000000002e+298
166,7.222139582681002,2.0000000000000002e+298
167,7.217064723366633,1.0000000000000001e+298
168,7.210141931316684,3.0000000000000003e+298
169,7.121311421250432,1.0000000000000001e+298
170,7.121311421250432,3.0000000000000003e+298
171,7.121311421250432,1.0000000000000001e+298
172,7.0457313243416895,1.0000000000000001e+298
173,7.0457313243416895,7.275232324549108
174,7.045731324341721,7.261483209147173
175,7.045731324341721,7.2976230595851055
176,6.998375826554282,7.2855658075569565
177,7.085268719550727,1.0000000000000001e+298
178,7.085268719550727,1.0000000000000001e+298
179,7.085268719550727,7.205964206453243
180,7.061391415906152,2.0000000000000002e+298
181,7.061391415906152,2.0000000000000002e+298
182,7.03061628659881,7.22450165306982
183,7.03061628659881,1.0000000000000001e+298
184,6.998481892127632,1.0000000000000001e+298
185,7.03061628659881,7.168312393814327
186,7.03061628659881,2.0000000000000002e+298
187,7.03061628659881,1.0000000000000001e+298
188,7.020218548723595,1.0000000000000001e+298
189,7.020218548723595,7.235508423481711
190,7.020218548723595,3.0000000000000003e+298
191,7.010527728792006,1.0000000000000001e+298
192,6.927578306854506,1.0000000000000001e+298
193,6.927578306854506,4.0000000000000003e+298
194,7.010527728792006,5e+298
195,6.931048310729545,1.0000000000000001e+298
196,6.931048310729545,1.0000000000000001e+298
197,6.931048310729545,1.0000000000000001e+298
198,6.885367110196254,1.0000000000000001e+298
199,6.885367110196254,7.100089489119854
200,6.931048310729545,7.075670188739971
201,6.939345151742199,1.0000000000000001e+298
202,6.939345151742199,2.0000000000000002e+298
203,6.924779665313146,1.0000000000000001e+298
204,6.924779665313146,7.046149079021427
205,6.910293400510873,1.0000000000000001e+298
206,6.910293400510871,3.0000000000000003e+298
207,6.891950227189086,7.085721507178616
208,6.872708993774957,7.010127653373789
209,6.891950227189086,6.98135914314558
210,6.882973263764035,7.033769164975082
211,6.882973263764035,1.0000000000000001e+298
212,6.882973263764035,7.1673999439668306
213,6.882973263764035,6.964264012192226
214,6.882973263764035,6.981463927478134
215,6.870824033148367,1.0000000000000001e+298
216,6.882973263764033,6.958086254754496
217,6.870423267921122,1.0000000000000001e+298
218,6.870423267921122,6.976311867137306
219,6.870423267921122,7.058737853920386
220,6.833520964711025,6.975879931985263
221,6.8698758556189645,6.993733248876305
222,6.8698758556189645,3.0000000000000003e+298
223,6.8698758556189645,7.0318076264263665
224,6.851821267530627,2.0000000000000002e+298
225,6.851821267530627,3.0000000000000003e+298
226,6.857515999152646,7.006237861743061
227,6.854450075240188,4.0000000000000003e+298
228,6.854450075240188,2.0000000000000002e+298
229,6.8406183853500195,2.0000000000000002e+298
230,6.854450075240186,4.0000000000000003e+298
231,6.820128786736252,3.0000000000000003e+298
232,6.820128786736253,6.9799564883114815
233,6.820128786736253,6.955757602933306
234,6.820128786736253,1.0000000000000001e+298
235,6.8349751562702155,6.975099906513093
236,6.83665886869138,6.9433552366127085
237,6.83665886869138,4.0000000000000003e+298
238,6.8370463087829405,6.947584527282559
239,6.829265184937166,6.95361723268172
240,6.829265184937166,3.0000000000000003e+298
241,6.829265184937166,2.0000000000000002e+298
242,6.829265184937166,7.022867872568295
243,6.800984171771711,6.916724686162719
244,6.800984171771711,2.0000000000000002e+298
245,6.797626231321425,2.0000000000000002e+298
246,6.797626231321425,3.0000000000000003e+298
247,6.797626231321425,4.0000000000000003e+298
248,6.797626231321425,5e+298
249,6.797626231300675,1.0000000000000001e+298
250,6.797626231321425,5e+298
251,6.797626231321425,4.0000000000000003e+298
252,6.789278287009476,2.0000000000000002e+298
253,6.789278287009476,2.0000000000000002e+298
254,6.789278287009459,7.0274080060357225
255,6.789278287009459,1.0000000000000001e+298
256,6.781336789842117,5e+298
257,6.781336789842117,2.0000000000000002e+298
258,6.781336789842117,5e+298
259,6.781336789842117,2.0000000000000002e+298
260,6.775550441210175,1.0000000000000001e+298
261,6.7736482991026685,1.0000000000000001e+298
262,6.775550441210175,6.8438745322332615
263,6.773647279715663,1.0000000000000001e+298
264,6.760814029175905,2.0000000000000002e+298
265,6.760814029175905,2.0000000000000002e+298
266,6.748968180256719,6.897768959777349
267,6.748968180256719,1.0000000000000001e+298
268,6.748968180256719,6.84350752433874
269,6.748968180256719,1.0000000000000001e+298
270,6.748968180256719,2.0000000000000002e+298
271,6.746182190093866,1.0000000000000001e+298
272,6.747381997579875,1.0000000000000001e+298
273,6.731037533102885,1.0000000000000001e+298
274,6.731037533102885,6.8481144915398575
275,6.7310373307049565,1.0000000000000001e+298
276,6.7310373307049565,5e+298
277,6.7310373307049565,2.0000000000000002e+298
278,6.727739376518375,1.0000000000000001e+298
279,6.727739376518375,1.0000000000000001e+298
280,6.7310373307049565,6.86585611973808
281,6.7310373307049565,6.96557806833022
282,6.7310373307049565,1.0000000000000001e+298
283,6.7310373307049565,6.876076419127929
284,6.7310373307049565,1.0000000000000001e+298
285,6.7310373307049565,1.0000000000000001e+298
286,6.7310373307049565,2.0000000000000002e+298
287,6.730418803888468,6.932591485666255
288,6.730418803888468,2.0000000000000002e+298
289,6.730418803888468,6.98496210781041
290,6.730418803888468,6.917970574995272
291,6.730418803888468,6.9585475567381945
292,6.7310373307049565,7.133320991503468
293,6.7310373307049565,2.0000000000000002e+298
294,6.7310373307049565,6.906480935184601
295,6.7310373307049565,6.918663049013938
296,6.7310373307049565,6.891318773254074
297,6.7310373307049565,1.0000000000000001e+298
298,6.731037330711794,2.0000000000000002e+298
299,6.7310373307081806,6.89465561089602
