gen,bestfit,pmean
0,4.973303446631143,4.4e+299
1,4.712468753260204,2.6000000000000004e+299
2,4.973303446631143,6.000000000000001e+298
3,4.973303446631143,1.0000000000000001e+298
4,4.498529305512793,5.922723674404102
5,4.498529305512793,5.681614603590493
6,4.47074102741571,5.563875726708594
7,4.47074102741571,5.319055391989009
8,4.424361996276296,5.114867483651707
9,4.424361996276296,4.963036436485607
10,4.424361996276296,4.741404734659441
11,4.347074684704851,4.638284866918649
12,4.347074684704851,4.53896783164825
13,4.011731817676241,4.462060480351767
14,3.9434759075531933,4.39507977294389
15,3.9434759075531933,4.3559715827493015
16,3.9434759075531933,1.0000000000000001e+298
17,3.9434759075531933,1.0000000000000001e+298
18,3.9434759075531933,1.0000000000000001e+298
19,3.9434759074355146,4.210391372016589
20,3.9434759074355146,4.174484844248991
21,3.9434759074355146,1.0000000000000001e+298
22,3.9434759075531938,1.0000000000000001e+298
23,3.919053973352963,1.0000000000000001e+298
24,3.9031430836038563,4.0428141359270855
25,3.9031430836038563,4.024426923024173
26,3.9031430836038563,4.050237221341893
27,3.9031430836038563,4.0254564121074115
28,3.9031430836038563,4.025448714348516
29,3.8877086679269377,4.063797063549297
30,3.8877086679269377,4.008244770269145
31,3.8877086679269377,4.003850440718465
32,3.9045153424545935,3.998993883376349
33,3.9045153424545935,3.99011304473032
34,3.8284109948122365,4.011685553336995
35,3.8284109948122365,4.0274694578201515
36,3.8284109948122365,3.9560225938366
37,3.8284109948122365,4.00805217600149
38,3.8284109948122365,4.020373438206378
39,3.8284109948122365,3.9605800636113653
40,3.8284109948122365,3.9377453502086865
41,3.8284109948122365,1.0000000000000001e+298
42,3.7918032816626335,1.0000000000000001e+298
43,3.7918032816626335,4.033837287580653
44,3.7918032816626335,3.9963719053018827
45,3.7918032816626335,3.9493405602736282
46,3.7918032816626335,3.923752614957571
47,3.790836883867276,3.9298638952693272
48,3.7918032816626335,3.9412686464579525
49,3.7918032816228315,3.9404200860127365
50,3.7918032816626335,3.9379438109658254
51,3.7918032816228315,3.9403847952495625
52,3.7918032816626335,3.9840223299833006
53,3.7496854670944697,3.979064863296172
54,3.7918032816626335,3.954472170865976
55,3.7918032816626335,3.927495100697544
56,3.7918032816626335,3.9886563188582986
57,3.7918032816626335,3.9680975153193367
58,3.7918032080186053,3.990079017613575
59,3.7918032080186053,3.982372328348413
60,3.7918032080185524,3.9136679019620573
61,3.7918032080185524,3.907530494298533
62,3.7918032080184045,3.8801439927569588
63,3.7918032080185524,3.8885910028828796
64,3.770037947027865,3.883844981204415
65,3.770037947027865,3.864559323410512
66,3.7700379470278644,3.8693438402811413
67,3.7700379470278644,3.844334385740445
68,3.7700379470278644,3.873402326118571
69,3.7700379470278644,3.846227043212496
70,3.7700379470278644,3.8771818970991587
71,3.7700379470278644,3.8326567832188374
72,3.7695557103259216,3.8379246373718092
73,3.7280898850720257,3.84187112779865
74,3.7280898850720257,3.830221486882156
75,3.7280898850720257,3.8158232696645036
76,3.638126281106701,3.8685382301839826
77,3.7280898850720257,3.851635848464939
78,3.7080249362208084,3.8840509104414616
79,3.7080249362208084,3.8590406672981152
80,3.7080249362208084,3.8451125253482457
81,3.7080249362208084,3.857270320941902
82,3.699146066016504,3.833829216607139
83,3.699146066016504,3.8176089441017727
84,3.6991460660165036,3.8253986055201237
85,3.6991460660165205,3.8501766702339046
86,3.6991460660165205,3.8116127129717836
87,3.6170531296345536,3.848298320855016
88,3.6170531296345536,3.81230501614113
