dataset,best_params,RMSE_test,NMSE_test,MAE_test,Time,Expression,Fold,Rep
airfoil,"{'expolim': 2, 'max_terms': 10}",2.4507898703370774,1.7530077587037822,0.00038255927969818083,2208.371248960495,-5.513705*sqrt.abs(x0^-2 * x1 * x2^-2 * x3) + 1.303405*tanh(x0 * x1^-2 * x2^-1 * x4^2) + -45410.109681*sqrt.abs(x0^-1 * x1^2 * x2 * x3^-2 * x4^2) + -13.939009*tanh(x0^2 * x2 * x3^-1 * x4) + -1e-06*sqrt.abs(x0^2 * x3 * x4^-1) + -20.225672*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -0.875568*log(x0^-2) + 5514.693831*exp(x0^-1) + -569.73869*sqrt.abs(x0^-2 * x4^-1) + -5.497043*log(x0^2 * x2 * x3^-1 * x4) + -5362.438107174491,0,0
airfoil,"{'expolim': 3, 'max_terms': 10}",2.547003922166022,1.8577408136626408,0.00041292833944579717,2076.8639402389526,-9.078233*tanh(x0^-2 * x1^-2 * x3 * x4^-2) + 12.221499*tanh(x0^-1 * x1^-1 * x3^2) + 0.557881*sqrt.abs(x1 * x2 * x3^-2 * x4^-2) + 1.476237*cos(x0^-2 * x3^2 * x4^-1) + -3.278783*sqrt.abs(x0^-2 * x1 * x2^-2 * x3) + -2.131014*log(x0^3 * x2^3 * x3^-2 * x4) + -169.084825*tanh(x1 * x4^2) + -19.866845*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -9e-06*sqrt.abs(x0^3 * x2^-1 * x4) + 3.102608*tanh(x0^-1 * x1^-3 * x3 * x4^3) + 129.0585856943383,0,1
airfoil,"{'expolim': 2, 'max_terms': 10}",2.7400874071681103,1.9870306702287357,0.00047836272442865684,2186.204164028168,-6.577338*sqrt.abs(x0^-2 * x1^2 * x2^-1 * x3^2 * x4) + -0.20793*sqrt.abs(x0 * x1 * x3^-1) + 0.020081*id(x0^2 * x2^2 * x3^-1 * x4) + -6.300536*sqrt.abs(x0 * x2 * x4) + -259.584834*sqrt.abs(x1^2 * x2^2 * x3^-1 * x4) + -428599.592392*sin(x0^-1 * x1^2 * x2^2 * x4^2) + -0.018103*sqrt.abs(x0^2 * x2^2 * x3^-2 * x4^-1) + -286.065744*sqrt.abs(x0^-2 * x4^-1) + 279.165195*sqrt.abs(x0^-1 * x1 * x2 * x3 * x4) + 9.45876*tanh(x0 * x2 * x4^2) + 140.50437773013007,0,2
airfoil,"{'expolim': 2, 'max_terms': 6}",2.660579698144701,1.9022617320969617,0.0004505238661098435,2723.766439676285,-313.978201*sqrt.abs(x0^-1 * x1^2 * x4^2) + 44.348113*tanh(x0^-1 * x1 * x2 * x3) + -27.443497*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -382.321654*sqrt.abs(x0^-1 * x2) + 4.676372*log(x0^-2 * x2^-1 * x3 * x4^-1) + 4.057775*tanh(x0 * x1^-1 * x4) + 144.9954688071183,0,3
