gen,bestfit,pmean,plen
0,4.095081841649859,5.303613672630124,8.08
1,4.095081841649859,5.004176309009026,8.65
2,4.075464062693761,4.774796791714879,8.935
3,4.095081841649859,4.613142857191034,8.795
4,4.068744199344553,4.483099692585213,9.34
5,4.0335054215110295,4.365666780431597,10.435
6,3.7586699282959444,4.251304860791088,11.6
7,3.7586699282959444,4.175080397583226,12.035
8,3.7057573245552193,4.1190153210079306,12.405
9,3.7057573245552193,4.051922383655319,12.75
10,3.7229061360827256,4.007303717331285,12.915
11,3.6099439959036443,3.9461075305388107,13.065
12,3.609559234996126,3.9003176858441697,13.11
13,3.6075881983711504,3.838519639197588,12.835
14,3.5900938280139343,3.7995519879272064,12.965
15,3.5824007979081576,3.7618087650806147,13.125
16,3.5565783202237125,3.7171093228807264,13.46
17,3.5813153639720774,3.6891883851425122,13.725
18,3.563652159296119,3.6661485194278156,13.7
19,3.537355171592963,3.64964762561637,13.815
20,3.537355171592963,3.6319364044087465,13.935
21,3.516175090821133,3.617166674709037,14.17
22,3.487989967322623,3.6051538271179866,14.36
23,3.504590171559101,3.5976644085595058,14.54
24,3.504590171559101,3.5962317319321375,14.54
25,3.504590171559101,3.5855586652877274,14.57
26,3.504590171559101,3.5787727539857315,14.6
27,3.488970287744659,3.566507394521091,14.6
28,3.4286414951268283,3.564095926498861,14.625
29,3.4108844358477155,3.546541205432604,14.685
30,3.4286414951268283,3.5318782726951863,14.64
31,3.4193322842240668,3.5174143993500797,14.585
32,3.408960557137954,3.5071076953637768,14.545
33,3.4067113683730557,3.4927385486674574,14.55
34,3.351173850563853,3.4816240046527316,14.495
35,3.351173850563822,3.4645564438645367,14.475
36,3.245414872314551,3.4527488311691945,14.445
37,3.245414872314332,3.4348120769576207,14.52
38,3.2458590215585263,3.4188096941081545,14.47
39,3.2458590215585263,3.407208079443981,14.57
40,3.2451420211132884,3.4093517776233604,14.615
41,3.230436949361602,3.3958313148353345,14.61
42,3.230436949361602,3.3827567997165833,14.65
43,3.2244305928186083,3.3531169085156325,14.545
44,3.2155063446914682,3.340712886348529,14.58
45,3.2000532436927855,3.3139913848024856,14.54
46,3.1960451156323,3.29093459568579,14.57
47,3.1960451156323,3.275057515294951,14.57
48,3.1960451156323,3.2667052341480463,14.575
49,3.1960451156323,3.251881978489414,14.55
50,3.194012303485617,3.24346374324892,14.6
51,3.175426704915627,3.2370010383323455,14.585
52,3.176817767179782,3.233790712350611,14.595
53,3.176817767179782,3.2266158675326415,14.64
54,3.1752147688196524,3.2176731469091657,14.66
55,3.176817767179782,3.228480455835897,14.65
56,3.171642798082551,3.2185464624013984,14.585
57,3.162996688271743,3.2125199508219136,14.46
58,3.148515953708017,3.2060020747881435,14.54
59,3.148515953708017,3.2039578594950773,14.565
60,3.148515953708017,3.201212288929402,14.61
61,3.150022767859372,3.1944165626641374,14.635
62,3.150022767859372,3.1946645930964315,14.64
63,3.1419603042636717,3.1902487011642746,14.67
64,3.1419603042636717,3.192905700044207,14.67
65,3.1419603042636717,3.192973629473247,14.705
66,3.1419603042636717,3.180168732506004,14.76
67,3.1392290278015476,3.1880117414966342,14.775
68,3.1392290278015476,3.184626522020775,14.795
69,3.1268631898787795,3.1743084110432926,14.845
70,3.1232113853523797,3.1820228860747783,14.66
71,3.114294596620031,3.1742551557534004,14.645
72,3.114294596620031,3.1692425076062922,14.65
73,3.114294596620031,3.16172285422303,14.72
74,3.124008528181487,3.162838948268688,14.715
75,3.123446311243762,3.16586200057574,14.765
76,3.124008528181487,3.1663967858739053,14.7
77,3.0073755587520896,3.1621004372639896,14.745
78,3.0073755587520896,3.157784810611643,14.71
79,2.9828459632172244,3.152702691757856,14.66
80,2.9828459632172244,3.1453105303243354,14.61
81,2.98015333885015,3.13026388586705,14.53
82,2.973406982032655,3.1146016548730926,14.545
83,2.973406982032655,3.092533060741209,14.48
84,2.976443867774888,3.077064289862185,14.335
85,2.9707797767363022,3.0498488322817114,14.245
86,2.9373867868615626,3.028432147110129,14.21
87,2.9373867868615626,3.0055648537621624,14.255
88,2.9346118843961615,2.9910886684953515,14.385
89,2.9314708327026353,2.9883236843473666,14.37
90,2.9314708327026353,2.9855655317834295,14.43
91,2.9346118843961606,2.981385381089099,14.495
92,2.8936284764301123,2.9759187508064944,14.54
93,2.8936284764301123,2.9813187811298643,14.445
94,2.8653001510730705,2.9733720498993854,14.47
95,2.8653001510730705,2.968946112894085,14.485
96,2.8653001510730705,2.964046616175876,14.42
97,2.875523856925965,2.9658597389699453,14.425
98,2.8661764498535014,2.955229021642597,14.425
99,2.8697434147302854,2.9460082044787828,14.55
100,2.8381212826482725,2.9352768797543067,14.59
101,2.843373663140705,2.93889964790096,14.575
102,2.843373663140705,2.9329790346382714,14.63
103,2.843373663140705,2.9312295682329297,14.565
104,2.843373663140705,2.945084656906295,14.455
105,2.85418979521083,2.9239215813448487,14.545
106,2.8421361423969054,2.9168742512992543,14.585
107,2.8421361423969054,2.9081653671711636,14.58
108,2.8421361423969054,2.9043597546163857,14.65
109,2.8421361423969054,2.8990331215416125,14.7
110,2.8421361423969054,2.895365780077329,14.69
111,2.828994518323523,2.893466087484851,14.7
112,2.828994518323523,2.8972705680080844,14.605
113,2.8027692868164733,2.8919902256142835,14.645
114,2.8027692868164733,2.888962539113026,14.605
115,2.8131600656860583,2.8906430400974585,14.63
116,2.8131600656860583,2.890654509193344,14.59
117,2.8131600656860583,2.8860242821161055,14.595
118,2.8131600656860583,2.8824295895148264,14.61
119,2.8131600656860583,2.889067374356668,14.625
120,2.8131600656860583,2.889511917643319,14.62
121,2.8131600656860583,2.8913313095175837,14.59
122,2.8131600656860583,2.881666118884845,14.665
123,2.806298712576784,2.8853941182992617,14.61
124,2.806298712576784,2.87885520931517,14.665
125,2.805818879163517,2.882986552398,14.62
126,2.805818879163517,2.8788134858877963,14.585
127,2.7898948491568585,2.87544407766417,14.66
128,2.7898948491568585,2.875197362609741,14.66
129,2.7898948491568585,2.8665898499276308,14.67
130,2.7898948491568585,2.87315672736943,14.555
131,2.7898948491569024,2.864239598552958,14.61
132,2.7823957409972637,2.8613681689684585,14.545
133,2.7898948491569024,2.8546700141485757,14.555
134,2.7654028042002365,2.8535106657616827,14.535
135,2.7654028042002365,2.8496885877395073,14.63
136,2.7654028042002365,2.8502707500950764,14.665
137,2.7654028042002365,2.850473538614634,14.65
138,2.7898948491569024,2.85710024803191,14.655
