gen,bestfit,pmean,plen
0,4.668360841487502,6.16965130164065,5.775
1,4.668360841487502,5.850029636128632,6.24
2,4.64169847992398,5.531555099416538,6.755
3,4.610785906679046,5.268481177707367,7.045
4,4.292388586484532,5.017739371918118,7.735
5,4.292388586484532,4.862227907010922,8.63
6,4.270206469273476,4.745285691085531,9.2
7,4.110226888130796,4.680606802719556,9.38
8,4.230120215422033,4.597446903563089,9.795
9,4.084306140257864,4.503128474644934,9.97
10,4.078787597398333,4.402523400463745,10.6
11,3.9570539411040424,4.3096399497097035,11.195
12,3.803546141479362,4.2539423229061235,11.925
13,3.788099758759602,4.2112355064057745,12.425
14,3.795559279382432,4.164006397477787,12.86
15,3.7890268548329438,4.108239005187789,13.19
16,3.7561892976259736,4.042324955001494,13.38
17,3.7512512289044757,3.963647697519354,13.52
18,3.691194614967491,3.9032222846290607,13.64
19,3.5207252083701603,3.853611091232571,13.71
20,3.5207252083701603,3.814955992034937,13.965
21,3.487307309969459,3.7814871516577515,14.155
22,3.487307309969459,3.770406355068279,14.06
23,3.415358016244613,3.7381681271949163,14.145
24,3.3987616128022644,3.7069601635093035,14.19
25,3.383631339912488,3.6753926474865914,14.09
26,3.0799467044165336,3.617560027552554,14.02
27,3.074493832016201,3.5597329701712677,13.79
28,3.0564049822829435,3.4897045219708547,13.735
29,3.0564049822829435,3.4074148895726393,13.935
30,2.9843856342846915,3.346614162258303,14.005
31,2.9843856342846915,3.269900738634849,13.97
32,2.9843856342846915,3.2005628668592383,14.075
33,2.9843856342846915,3.128977254765407,14.105
34,2.9843856342846915,3.1021798584300564,14.205
35,2.9843856342846915,3.0853855302386277,14.385
36,2.979470644078134,3.0758429156340474,14.41
37,2.95562019111809,3.0628453107553417,14.56
38,2.972730622014288,3.059753597969889,14.59
39,2.961386845033976,3.046358499372337,14.64
40,2.961386845033976,3.0391178110871926,14.52
41,2.9140886186255965,3.0437547233343833,14.535
42,2.9140886186255965,3.0337847604148465,14.475
