gen,bestfit,pmean,plen
0,16.669836193299563,9.800000000000005e+99,4.195
1,16.663724939687263,9.700000000000004e+99,4.215
2,16.663724939687263,9.750000000000005e+99,4.175
3,15.414748325338687,9.550000000000005e+99,4.115
4,15.414748325338687,9.350000000000004e+99,4.155
5,15.739248314522346,9.150000000000005e+99,4.18
6,15.739248314522346,8.750000000000003e+99,4.22
7,15.739248314522346,8.200000000000003e+99,4.15
8,15.739248314522346,7.300000000000003e+99,4.09
9,15.485255984144096,6.350000000000002e+99,4.06
10,15.485255984144096,5.150000000000002e+99,4.09
11,15.456226419453875,3.5500000000000014e+99,4.065
12,14.553226601824546,2.350000000000001e+99,3.995
13,14.553226601824546,1.5000000000000006e+99,4.045
14,14.553226601824546,1.0500000000000003e+99,4.15
15,14.225785914795607,9.500000000000002e+98,4.18
16,14.346336754296566,4.5e+98,4.235
17,14.135514599151639,3e+98,4.225
18,14.135514599151639,2.5e+98,4.245
19,14.38337279666022,6.000000000000002e+98,4.2
20,14.38337279666022,5.0000000000000004e+98,4.14
21,14.345067688691454,7.500000000000002e+98,4.205
22,14.221926057907185,5.0000000000000004e+98,4.23
23,14.046436665926635,2.5e+98,4.275
24,14.221926057907185,1e+98,4.335
25,13.855262093633273,1.5e+98,4.39
26,13.855262093633273,2.5e+98,4.36
27,13.111337224295898,4.5e+98,4.37
28,13.846332837648106,6.000000000000002e+98,4.295
29,13.692424843318646,5.500000000000001e+98,4.315
30,13.692424843318646,1.0500000000000003e+99,4.325
31,13.654541481221594,6.500000000000001e+98,4.355
32,13.111337224186352,5.0000000000000004e+98,4.485
33,13.047810499115066,5.500000000000001e+98,4.515
34,12.934785159818837,4.5e+98,4.52
35,10.87629175348898,5.0000000000000004e+98,4.59
36,13.087579237047153,4.5e+98,4.505
37,13.087579237047153,2e+98,4.505
38,13.075907092627604,4.5e+98,4.44
39,12.919640470545698,3e+98,4.425
40,10.885179146820855,1.5e+98,4.385
41,12.990232263530912,4e+98,4.45
42,12.176792213682504,2e+98,4.44
43,12.176792213682504,2.5e+98,4.375
44,10.895684828618526,5.500000000000001e+98,4.36
45,10.895684828618524,3e+98,4.32
46,10.13914478692691,6.500000000000001e+98,4.34
47,10.829121198342397,8.500000000000002e+98,4.36
48,10.8291211983424,8.000000000000001e+98,4.28
49,10.707809641974757,8.000000000000001e+98,4.2
50,10.161008081471655,8.000000000000001e+98,4.22
51,10.469710568222723,3e+98,4.19
52,10.161008081471655,5.0000000000000004e+98,4.31
53,10.161008081471655,3e+98,4.325
