gen,bestfit,pmean,plen
0,3.594957028504969,1.1000000000000004e+99,7.225
1,3.594957028504969,2.5e+98,7.54
2,3.479039559569856,6.979665721129646,8.14
3,2.920221110341882,5.920911599096808,8.635
4,2.966678184005863,5.284132226405754,9.07
5,2.966678184005863,4.78282845481937,9.185
6,1.9008639574372688,4.308166118621546,9.275
7,1.9008639574372688,3.971642236295933,9.31
8,1.5351721071049407,3.7196271375718295,9.455
9,1.5351721071049407,3.482446760226127,9.55
10,1.5351721071049407,3.343496670240554,9.635
11,1.5166560045397894,3.199395696960345,9.555
12,1.5166560045397894,2.961485478159013,9.485
13,1.5166560045397894,2.7236864049457705,9.32
14,1.5086031314566062,2.562192993611885,9.22
15,1.5082177946359459,2.2394574407373353,9.04
16,1.3423462050231345,1.9553240740012605,9.025
17,1.2848180223874148,1.8050174498816642,9.02
18,1.2666925748573243,1.615704127261983,8.99
19,1.2597623201091386,1.5562980784154254,9.145
20,1.244133939418724,1.495338542754693,9.245
21,1.244133939418724,1.4922268106524417,9.33
22,1.2260246524482645,1.461548019442767,9.395
23,1.1652294377435788,1.4587375876602477,9.47
24,1.1652294377435788,1.4094659708644537,9.47
25,1.1284100346362944,1.3643829167232246,9.26
26,1.155760253799735,1.3177790963047564,9.295
27,1.1367484455324048,1.2843493897576435,9.4
28,1.1024746692697576,1.2612227607875668,9.505
29,1.1024746692697576,1.247413733233725,9.56
30,1.1022899639047297,1.237450024690486,9.64
31,1.1022899639047297,1.22070028976418,9.645
32,1.1022899639047297,1.2009282392026548,9.6
33,1.1022899639047297,1.2027722070731093,9.55
34,1.1022899639047297,1.1914647775510572,9.655
35,1.096246069558882,1.1847301334055187,9.67
36,1.096246069558882,1.16662006930534,9.6
37,1.075188567736047,1.1658510607497936,9.615
38,1.0742267739833211,1.1686390396164328,9.6
39,1.0742267739833211,1.156615775676882,9.58
40,1.0672398573447797,1.151622437087172,9.585
41,1.0672398573447797,1.1599094476262433,9.62
42,1.0697408668856645,1.1298536302661666,9.685
43,1.0648495309086734,1.1233152984162782,9.66
44,1.0403355676853898,1.1273016417311041,9.61
45,1.0403355676853898,5e+97,9.61
46,1.0327836667065975,1.0978228561798193,9.72
47,1.0327836667065975,1.107105261846069,9.71
48,1.0327836667065975,1.1053353244275173,9.66
49,1.0327836667065975,1.1001912857418392,9.585
50,1.0327836667065975,1.0945538010370413,9.57
51,1.0327836667065975,1.0972787640282535,9.595
52,1.0327836667065975,1.0802407519141675,9.625
53,1.0327836667065975,1.0826091764304744,9.565
54,1.0327836667065975,1.0774189061964328,9.57
55,1.0327836667065975,1.0846156881122688,9.575
56,1.0327836667065975,1.0816016095361336,9.54
57,1.0282685500021709,1.0880662798628467,9.57
58,1.0282685500021709,1.0833214786433927,9.625
59,1.0251276007086771,1.0869642437483729,9.65
60,1.0238459497942827,1.0806477733305544,9.63
61,1.0251276007086771,1.067490143600464,9.64
62,1.0251276007086771,1.076225708112119,9.58
63,1.0251276007086771,1.0647071727482613,9.565
64,1.0195361611771925,1.0699742452861034,9.64
65,1.01879971100847,1.067053956579426,9.64
66,1.0195361611771925,1.0657160348872703,9.655
67,1.0159777873273657,1.0605128976171587,9.645
68,1.0159777873273657,1.0578130050205323,9.665
69,1.0195361611771925,1.0578748402084042,9.705
70,1.02426762495778,1.0545728536427916,9.695
71,1.0278562925506496,1.1316653362429099,9.715
72,1.0278412739090235,1.0687581031226812,9.735
73,1.0278412739090235,1.056512317364772,9.68
74,1.0278398955936285,1.0663894124168507,9.635
75,1.0232252472705954,1.0621424103424844,9.645
76,1.0208628739154662,1.0629283051150658,9.725
77,1.0178699216285594,1.0520805820667272,9.69
78,1.0208628739154662,1.0704501465996616,9.645
79,1.0208628739154662,1.0599499896274205,9.63
80,1.0208628739154662,1.060987117026066,9.705
81,1.014259791087339,1.0544031968783507,9.72
82,1.010223868949915,1.0671524685072795,9.625
83,0.9895395833347698,1.0543576564004373,9.725
84,0.9895395833347698,1.0606278471854476,9.745
85,0.9895395833311961,1.057326132011038,9.745
86,0.9884645866342254,1.0524526779013152,9.775
87,0.9895395833344305,5e+97,9.76
88,0.9895395833347698,1.056422875993667,9.685
89,0.9895395833347698,1.0485948588031153,9.655
90,0.9895395833347698,1.0547943814467227,9.665
91,0.9910494142422128,1.0424538618385064,9.72
92,0.9910494142422128,1.0354307132370555,9.815
93,0.9883345103338809,1.0367081980359711,9.815
94,0.9718911890446831,1.0479123452587762,9.785
95,0.9718911890446831,1.0318669269966028,9.78
96,0.9622516988913788,1.0193940787316071,9.795
97,0.9532470805515061,1.0242673051582736,9.76
98,0.95302973297704,1.0307314295103263,9.765
99,0.9530297329767967,1.0326904656856568,9.74
100,0.9530297329767967,1.023477954208892,9.77
101,0.9530297329767967,1.0222043671834198,9.73
102,0.9530297329767967,1.00676611392658,9.755
103,0.9530297329767967,1.0183893692098602,9.76
104,0.9530297329767967,1.0139284766923153,9.73
105,0.9530297329767967,1.0085115170854022,9.72
106,0.9530297329767967,1.0092088076248793,9.745
107,0.9458077588899204,1.0139719214704939,9.775
108,0.9458077588899204,1.0060831392323633,9.735
109,0.9499174061359587,1.0037092114683699,9.695
110,0.9499174061359587,1.0045063437895367,9.68
111,0.9393337570702615,1.0157997729802868,9.58
112,0.9393337570702615,1.0064094739864655,9.645
113,0.9393337570702615,0.9927701884483288,9.69
114,0.942099200435927,0.9949500198034613,9.635
115,0.9391019445319847,0.9890598729026984,9.68
116,0.942099200435927,0.9902235853319654,9.665
117,0.9417433667373785,0.9803633926991921,9.7
118,0.942099200435927,0.9986977153765669,9.69
119,0.9327839015923043,0.991709544300089,9.79
120,0.9327839015923572,0.9927284648940566,9.75
121,0.938234675299084,0.9804899349133188,9.785
122,0.938234675299084,0.9860358568399102,9.825
123,0.938234675299084,0.9764484656078609,9.83
124,0.9350790692247476,0.9855197382539792,9.765
125,0.9350790692247476,0.9852076774457739,9.76
126,0.9350790692247476,0.9872746893712743,9.775
127,0.9350790692247476,0.9878715115043859,9.755
128,0.9350790692247476,0.986793349199691,9.73
129,0.9350790692247476,0.9864665375822119,9.73
130,0.9372646856758776,0.9770398313168756,9.745
131,0.9357090834272903,0.9741125408675231,9.75
132,0.9357090834272903,0.9875528219640407,9.72
133,0.9357090834272903,0.9899107707237654,9.715
134,0.9357090834272903,0.98074716506438,9.71
135,0.9201328560532261,0.983229192754827,9.705
136,0.9201328560532261,0.9725003321565531,9.705
137,0.9201328560532261,0.9758891819480795,9.72
138,0.9355797246298198,0.9706296612407335,9.74
139,0.9201328560539844,0.9875305059220102,9.745
140,0.9201328560539844,0.9760432829163577,9.78
141,0.9184179056328667,0.964630644052922,9.75
142,0.9174860764432075,0.9704318268706333,9.745
143,0.9062044290981168,0.9712385699684407,9.69
144,0.9062044290981168,0.9621989264843609,9.715
145,0.9062044290981168,0.9652366279609015,9.7
146,0.9062044290981168,0.9664202224549453,9.735
147,0.9062044290981168,0.9775804988421716,9.7
148,0.9062044290981168,0.9743132811961525,9.735
149,0.9062044290981168,0.9660574166345901,9.735
150,0.9062044290981168,0.9661179836040641,9.73
151,0.9062044290961553,0.9710270085235081,9.68
152,0.9062044290981168,0.9676678625424765,9.63
153,0.9018323689150407,1.0293328108799091,9.64
154,0.9018323689150407,0.9490892389974662,9.59
155,0.9008647084364161,0.9528615270294712,9.605
156,0.9008647084364161,0.960149594271326,9.65
157,0.9008647084364161,0.9574216995277429,9.665
158,0.8917160196908973,5e+97,9.705
159,0.8994651054083196,0.9540990302628923,9.695
160,0.892003890762708,0.9574088919376429,9.735
161,0.892003890762708,0.9462936524923101,9.7
162,0.8994651054083196,0.9439268940329133,9.695
163,0.8895655900716646,0.9606831612096749,9.665
164,0.8895655900716646,0.9468391974599618,9.61
165,0.8773243727729536,0.9489207343864663,9.625
166,0.8702939791651321,0.9350044265361477,9.62
167,0.8895655900716646,0.9412194317050137,9.645
168,0.8765584811475982,0.9411321516762361,9.67
169,0.8765584811475982,0.9367077988209218,9.705
170,0.8765584811475982,0.9442201486775957,9.685
171,0.8765584811475982,0.932337110243674,9.75
172,0.8765584811475982,0.9396671899367187,9.74
173,0.8765584811475982,0.9484546021834421,9.745
174,0.8765584811475982,0.9414331209887561,9.755
175,0.8765584811475982,0.9370736524744188,9.755
176,0.8663025083626388,0.9371793896683596,9.72
177,0.8663025083626388,0.9346562355509824,9.73
178,0.8663025083626388,0.9417603350455183,9.665
179,0.8678615152510311,0.9360581280051299,9.71
180,0.8678615152510311,0.9568690139081939,9.725
181,0.8678615152510311,0.9269614693652501,9.755
182,0.8678615152510311,0.9334618751288483,9.745
183,0.8765225245470848,0.9352299273023958,9.73
184,0.8765225245470848,0.926257654420347,9.69
185,0.8765225245470848,0.9393719473465331,9.68
186,0.8765225245470848,0.9284282356932533,9.71
187,0.8688383779134569,0.9303461063561302,9.79
188,0.867422337255523,0.9331675761988746,9.725
189,0.8624629524972349,0.9329253473579975,9.72
190,0.8624629524972349,0.9452988505311795,9.72
191,0.8624629524967319,0.9378297483136397,9.775
192,0.8564994659498809,0.9280230488454799,9.785
193,0.8624629524967319,5e+97,9.78
194,0.8624629524967319,0.9385467891312086,9.735
195,0.8624629524967319,0.9560415517640957,9.77
196,0.8624629524967319,0.9449139804914048,9.78
197,0.8624629524967319,0.9580982957869643,9.765
198,0.8618634460865707,0.9529380318573518,9.705
199,0.8618634460865707,0.9312299856695896,9.72
200,0.8618634460865707,0.9160543034531318,9.805
201,0.8576173485654709,0.927969188728647,9.775
202,0.8576173485654709,0.9185972864485187,9.775
203,0.8576173485654709,0.9250895218062273,9.73
204,0.8542419001059652,0.9384669282842847,9.75
205,0.8542419001059652,0.9207647880892654,9.72
206,0.8542419001059652,0.921753663422123,9.74
207,0.8542419001059652,0.9056351075130568,9.775
208,0.8542419001059652,0.914100055429541,9.775
209,0.8542419001059652,0.921236557034494,9.775
210,0.8542419001059652,0.925268628798721,9.78
211,0.8528550296007013,0.9154972682457932,9.805
212,0.8528550296001922,0.923845089149917,9.795
213,0.8542419001059652,0.911904813668309,9.81
214,0.8542419001059652,0.9474093975626061,9.775
215,0.85424190010744,0.9239741670464889,9.855
216,0.85424190010744,0.9212263359288305,9.78
217,0.85424190010744,0.9113334055242085,9.77
218,0.8542419001071897,0.9242710852392126,9.795
219,0.8542419001071897,0.9357819738951951,9.795
220,0.8542419001071897,0.9138515202383047,9.845
221,0.8542419001071897,0.9328959791997705,9.78
222,0.8542419001070605,0.9219805382386962,9.8
223,0.8542419001070605,0.9351931347013468,9.73
224,0.8528550296004904,0.9191988197430693,9.745
225,0.8528550296004904,0.9235853177187303,9.795
226,0.8528550296004904,0.911551851650532,9.765
227,0.8528550296004904,0.9148800007617995,9.735
228,0.8528550296004904,0.90917080540292,9.81
229,0.8528550296004904,0.9102474089454275,9.77
230,0.8528550296001368,0.9245438265174115,9.67
231,0.8528550296001204,0.9083263663815412,9.705
232,0.8528550296001204,0.9157097264649146,9.73
233,0.8528550296001204,0.8973513183475832,9.81
234,0.8528550296001204,0.9081570098635949,9.81
235,0.8528550296001204,0.9126902498543388,9.8
236,0.8528550296001204,0.9220187951657022,9.77
237,0.8528550296001204,0.9158832337247077,9.765
238,0.8528550296001204,0.9033142801565033,9.77
239,0.8528550296000906,0.8889091948671467,9.785
240,0.8528550296001204,0.9114427730064287,9.725
241,0.8528550296001204,0.9087708822802917,9.695
242,0.8490156146437955,0.926756861259673,9.735
243,0.8490156146437955,0.9171763646645169,9.72
244,0.8490156146437955,0.9231089371315032,9.75
245,0.8490156146435249,0.931829335637518,9.725
246,0.8490156146435249,0.92407038445039,9.73
247,0.8490156146435249,0.9160954917430847,9.715
248,0.8490156146435249,0.9159094319585922,9.785
249,0.8490156146435249,0.9302421738879435,9.715
250,0.8490156146435249,0.921373269904362,9.715
251,0.8490156146435249,0.9103976280399809,9.76
252,0.8490156146435249,0.9079618313287707,9.73
253,0.8490156146435249,0.906512480899933,9.71
254,0.8490156146435249,0.9121202942089698,9.74
255,0.8490156146435249,5e+97,9.83
256,0.8490156146435249,0.922533593669258,9.715
257,0.8490156146434672,0.9226001589995363,9.75
258,0.8490156146435249,0.9181174662776606,9.73
259,0.8490156146435249,0.9225522795010872,9.705
260,0.8490156146435249,0.9290929069501364,9.75
261,0.8490156146435249,0.9316585243098732,9.715
262,0.8490156146435249,0.9063181956446887,9.83
263,0.8490156146435249,0.9037098453313324,9.82
264,0.8490156146435249,0.9242440572142475,9.78
265,0.8481388026271479,0.9375262122519236,9.8
266,0.8481388026271479,0.9130718785364965,9.755
