gen,bestfit,pmean,plen
0,5.526256244696204,6.488683897320713,1.86
1,5.499485598497324,6.372371583079337,2.28
2,5.499485598497324,6.171072895106399,2.74
3,5.260166931200385,5.9753982227398,2.73
4,5.260166931200385,5.867439375081884,2.76
5,5.369115031055193,5.768994845657796,2.66
6,5.369115031055193,5.705911599445596,2.43
7,5.369115031055193,5.636057546712764,2.41
8,5.369115031055193,5.557505249841804,2.68
9,5.308552613464652,5.4988576360019605,2.9
10,5.289501537584255,5.4686676421656015,3.13
11,4.947580104010828,5.436289503967264,3.34
12,4.947580104010828,5.4245944468466805,3.47
13,4.9450171951377,5.37643090868164,3.49
14,4.9450171951377,5.3573346735922,3.41
15,4.94738497371288,5.327874315989052,3.38
16,4.94738497371288,5.304659315710228,3.37
17,4.94738497371288,5.31125093386686,3.36
18,4.926476822819727,5.280117723878878,3.45
19,4.926476822819727,5.238057993695809,3.41
20,4.903972086074169,5.205986679509549,3.48
21,4.923900115286726,5.146915500378173,3.55
22,4.7837389553493495,5.067632166045927,3.62
23,4.7837389553493495,5.0097362071005636,3.62
24,4.896676066880812,5.000574509811162,3.64
25,4.694654844917899,4.99202039231194,3.57
26,4.694654844917899,4.931710887846851,3.62
27,4.694654844917899,4.936043665531763,3.56
28,4.694654844917899,4.989484580301945,3.5
29,4.694654844917899,4.938160110370823,3.59
30,4.694654844917899,4.948683738985745,3.57
31,4.694654844917899,4.9499737170270235,3.56
32,4.694654844917899,4.914126327115864,3.42
33,4.670710529594318,4.888835476495861,3.47
34,4.670710529594318,4.868909259069507,3.49
35,4.670710529594318,4.8134841790873955,3.62
36,4.670710529594318,4.783216813191136,3.74
37,4.670710529594318,4.792805371429197,3.76
38,4.670710529594318,4.783045088671772,3.75
39,4.6264608308802915,4.761509708150073,3.76
40,4.6264608308802915,4.782355770989657,3.74
41,4.600961542708945,4.776215141946787,3.71
42,4.600961542708945,4.791916676396696,3.75
43,4.600961542708945,4.837260994895488,3.77
44,4.600961542708945,4.822521195218306,3.76
45,4.612143133905446,4.8126995341376,3.77
46,4.612143133905446,4.778414366043313,3.78
47,4.612143133905446,4.809060511021783,3.76
48,4.612143133905446,4.786786820536557,3.81
49,4.612143133905446,4.837564369602665,3.63
50,4.612143133905446,4.786229479361765,3.69
51,4.612143133905446,4.788772802663933,3.76
52,4.60181037590869,4.740877549375793,3.84
53,4.478350527620252,4.756601802453011,3.78
54,4.612143133905446,4.747628236160512,3.81
55,4.612143133905446,4.786060225112619,3.77
56,4.612143133905491,4.767448840481168,3.76
57,4.612143133905491,4.831859834254055,3.76
58,4.612143133905491,4.785765719656498,3.8
59,4.612143133905491,4.761627681868361,3.81
60,4.612143133905491,4.808380627562156,3.79
61,4.550059330892879,4.813392712978636,3.78
62,4.550059330892879,4.799755058141123,3.72
63,4.550059330892879,4.816786186449778,3.61
64,4.550059330892879,4.795501478385089,3.7
65,4.550059330892879,4.810352117289072,3.57
66,4.550059330892879,4.802043031712214,3.66
67,4.550059330892879,4.8016344687077925,3.71
68,4.550059330892879,4.787894283297008,3.73
69,4.62470263311346,4.760791082216707,3.69
70,4.62470263311346,4.777354209507314,3.68
71,4.62470263311346,4.797464810853802,3.73
72,4.62470263311346,4.795574794081373,3.75
73,4.62470263311346,4.797975837560845,3.78
74,4.607385536533472,4.776815764602387,3.77
75,4.62470263311346,4.778448094899595,3.78
76,4.62470263311346,4.7600276866509015,3.8
77,4.62470263311346,4.753526706463639,3.87
78,4.62470263311346,4.749566237052247,3.78
79,4.62470263311346,4.7647471000243025,3.76
80,4.62470263311346,4.824090637642952,3.64
81,4.574521289184224,4.7914281752838175,3.75
82,4.574521289184224,4.817486296061008,3.73
83,4.574521289184224,4.812798495013103,3.67
84,4.574521289184224,4.824242994657572,3.65
85,4.574521289184224,4.801529393921873,3.7
86,4.574521289184224,4.766550471219441,3.76
87,4.439348725300941,4.749333906823547,3.79
88,4.439348725300941,4.745300332255322,3.79
89,4.439348725300941,4.770045849395655,3.71
90,4.574521289184224,4.748764093159462,3.74
91,4.574521289184224,4.753198451574412,3.79
92,4.574521289184224,4.757620234571766,3.79
93,4.574521289184224,4.724736333427408,3.82
94,4.527638613759317,4.742696924531418,3.78
95,4.527638613759317,4.73644116089397,3.75
96,4.527638613759317,4.73778865575787,3.77
97,4.527638613759317,4.742238654348508,3.75
98,4.527638613759317,4.734198223405103,3.67
99,4.527638613759317,4.725033510990515,3.73
