gen,bestfit,pmean,plen
0,5.2945601518320675,6.643831411178303,1.84
1,5.3041612848707205,6.534438495283328,2.11
2,5.3041612848707205,6.3842233062408305,2.3
3,5.295954525901668,6.230454914918414,2.47
4,5.187501877189515,5.992460492209207,2.67
5,5.295954525901668,5.928372701765191,2.84
6,5.29828817245053,5.800675782107431,3.17
7,5.3041612848707205,5.68297544993587,3.26
8,5.222327271578317,5.6121224454663965,3.26
9,5.2063779481294885,5.489973045717409,3.38
10,5.184030313536558,5.368801216494149,3.35
11,5.032040068516806,5.381323819871563,3.45
12,5.032040068516806,5.331645216821421,3.57
13,5.005045628159032,5.2770240560133,3.5
14,5.005045628159032,5.277359317354528,3.51
15,4.925255197814984,5.210480649503265,3.55
16,4.925255197814984,5.190491617322139,3.54
17,4.654173225547958,5.150681374000459,3.67
18,4.654173225547958,5.1544040088136365,3.64
19,4.746017958361121,5.090935651340221,3.53
20,4.654173225547958,5.09252779978826,3.42
21,4.654173225547958,5.04985968410659,3.49
22,4.654173225547958,5.031148959245695,3.58
23,4.654173225547958,5.022246645388194,3.55
24,4.654173225547958,4.985769309507299,3.6
25,4.654173225547958,4.911211197484353,3.56
26,4.654173225547958,4.921313476151658,3.54
27,4.654173225547958,4.8464610208602945,3.63
28,4.428988752654344,4.81522753208261,3.74
29,4.428988752654344,4.8465698820359755,3.73
30,4.428988752654344,4.830634953386875,3.72
31,4.428988752654344,4.819128569616152,3.75
32,4.348321053421337,4.771630993311717,3.69
33,4.413148712912036,4.7640744613966515,3.72
34,4.427573573077138,4.782283733886967,3.6
35,4.427573573077138,4.766246761608528,3.64
36,4.427573573077138,4.77918321601844,3.66
37,4.427573573077138,4.818357568513818,3.73
38,4.427573573077138,4.789011767017061,3.67
39,4.427573573077138,4.724556686860891,3.79
40,4.427573573077138,4.738527243437258,3.74
41,4.427573573077138,4.734979438109971,3.74
42,4.427573573077138,4.75735136738112,3.72
43,4.427573573077138,4.754401355493854,3.66
44,4.427573573077138,4.706355062746258,3.72
45,4.427573573077138,4.621545677536063,3.87
46,4.427573573077138,4.611299948172148,3.8
47,4.427573573077138,4.630240099612793,3.76
48,4.379966916714933,4.675850978516525,3.64
49,4.379966916714933,4.671356595085801,3.69
50,4.379966916714933,4.661764766443128,3.71
51,4.427573573077138,4.6563512510662415,3.67
52,4.427573573077138,4.6543540056714185,3.71
53,4.427573573077138,4.671091367483109,3.76
54,4.427573573077138,4.656942398436945,3.82
55,4.427573573077138,4.675614402431446,3.77
56,4.427573573077138,4.706055425735935,3.73
57,4.427573573077138,4.67096858180622,3.71
58,4.427573573077138,4.686077852631721,3.65
59,4.427573573077138,4.630840380465281,3.72
60,4.417798727069574,4.665924700875231,3.7
61,4.417798727069574,4.657209493888866,3.72
62,4.417798727069574,4.6645297223469875,3.73
63,4.417798727069574,4.6680141962785155,3.75
64,4.417798727069574,4.640176827128561,3.74
65,4.417798727069604,4.63960903164736,3.77
66,4.417798727069604,4.640371212186415,3.75
67,4.417798727069604,4.653342440668572,3.78
68,4.417798727069604,4.600201253156479,3.82
69,4.427573573077138,4.553954398017883,3.81
70,4.427573573077138,4.578101252086776,3.81
71,4.427573573077138,4.600360166782115,3.77
72,4.427573573077138,4.603594888300419,3.81
73,4.427573573077138,4.631659821593013,3.69
74,4.427573573077138,4.62081804077793,3.81
75,4.427573573077138,4.6057641889074405,3.78
76,4.427573573077138,4.59690428606446,3.77
77,4.427573573077138,4.60991816672027,3.72
78,4.427573573077138,4.6314111158094855,3.73
79,4.427573573077138,4.6101480616032084,3.76
80,4.427573573071884,4.585650332095131,3.74
81,4.4275735729971935,4.618441508201008,3.73
82,4.4275735729971935,4.5896720858497115,3.8
83,4.4275735729971935,4.622264003424342,3.76
84,4.4275735729971935,4.6396512040038145,3.8
85,4.4275735729971935,4.6556023315706225,3.76
86,4.427573573077138,4.646952215074997,3.69
87,4.427573573077138,4.617503182530052,3.79
88,4.427573573077138,4.651740230504532,3.74
89,4.427573573077138,4.637120982693412,3.76
90,4.427573573077138,4.635057037680242,3.69
91,4.427573550413978,4.67669352907787,3.72
92,4.427573550413978,4.678738669572647,3.72
93,4.427573550413978,4.670282723700939,3.64
94,4.427573550413978,4.657626512776989,3.65
95,4.427573550413978,4.649986008844397,3.65
96,4.427573550413978,4.637613702846864,3.7
97,4.427573573077138,4.594479151511596,3.76
98,4.414159916888644,4.57629499721827,3.8
99,4.414159916888644,4.578450932543468,3.85
