gen,bestfit,pmean,plen
0,8.755678298169958,9.000000000000004e+99,8.895
1,8.417843484144383,8.550000000000003e+99,8.945
2,5.418000474701821,7.900000000000003e+99,8.49
3,5.3677288244829775,6.050000000000002e+99,7.94
4,5.297286114538373,3.750000000000002e+99,7.14
5,5.285476824068102,2.150000000000001e+99,6.315
6,5.270155328300137,9.000000000000003e+98,6.075
7,5.212015901096568,4e+98,6.33
8,3.1653969125025045,4e+98,6.88
9,3.1653969125025045,1.5e+98,7.505
10,3.1653969125025045,5e+97,7.895
11,3.0493547073201226,1.5e+98,8.33
12,3.047398405669757,2.5e+98,8.77
13,2.8368005539102716,3e+98,9.455
14,2.589588693966127,1e+98,9.75
15,2.543629108737517,5e+97,9.8
16,2.3848201540139082,1.5e+98,9.63
17,2.3848201540139082,5e+97,10.09
18,2.3195717106379194,1.5e+98,10.635
19,2.2180454212221172,1.5e+98,11.275
20,2.2180454212221172,4e+98,11.785
21,2.1951728078078556,2e+98,12.31
22,2.179654085191232,3e+98,12.765
23,2.1795204339833005,2.5e+98,12.99
24,2.1795204339833005,1e+98,13.09
25,2.1376019963016333,2.425060815773892,13.135
26,2.1101725678329477,1.5e+98,13.405
27,2.110172567832943,3.5e+98,13.565
28,2.1101725678329477,3.5e+98,13.835
29,2.0724081323245267,1e+98,14.025
30,2.063151194192433,1e+98,14.26
31,2.0026306409233916,1e+98,14.405
32,2.0572303272460255,2.5e+98,14.455
33,1.962883515520337,5e+97,14.47
34,1.962883515520337,1e+98,14.415
35,1.955188859019948,1e+98,14.455
36,1.955188859019948,3e+98,14.49
37,1.9480412594463992,1.5e+98,14.455
38,1.947998404945658,5e+97,14.5
39,1.947998404945658,1e+98,14.51
40,1.922937368229924,2.0652636551020724,14.57
41,1.8985014371132622,5e+97,14.55
42,1.8564154613611237,2.5e+98,14.595
43,1.8031110865434636,5e+97,14.54
44,1.8031110865434636,1e+98,14.56
45,1.8031110865434636,1.9690947837716528,14.64
46,1.77834813529529,1.991527665232294,14.585
47,1.77834813529529,1.5e+98,14.56
48,1.7581323138981297,1e+98,14.545
49,1.7581323138981297,1e+98,14.575
50,1.7334107893355422,1e+98,14.605
51,1.708422500081139,5e+97,14.59
52,1.708422500081139,5e+97,14.555
53,1.7084225000810447,5e+97,14.585
54,1.7084225000810447,5e+97,14.595
55,1.7084225000810447,1e+98,14.605
56,1.6541237345578175,5e+97,14.58
57,1.5797598785820512,5e+97,14.595
58,1.5797598785820512,5e+97,14.595
59,1.5777880570414364,5e+97,14.66
60,1.5199543965288387,1e+98,14.61
61,1.5777880570414364,1.5e+98,14.61
62,1.495838692889321,1.7521754392016837,14.595
63,1.3705075569162255,1.7423176676607497,14.63
64,1.3705075569162255,5e+97,14.575
65,1.3705075569162255,1.5e+98,14.55
66,1.3705075569162255,5e+97,14.555
67,1.3705075569162255,1.7173686652743894,14.555
68,1.3705075569162255,1.5e+98,14.65
69,1.3705075569155458,5e+97,14.615
70,1.3705075569155458,1.5e+98,14.635
71,1.3705075569161407,1e+98,14.65
72,1.3337535262911349,1e+98,14.665
73,1.3263879603551079,1e+98,14.685
74,1.3371761261484472,5e+97,14.615
75,1.3371761261484472,1.5e+98,14.635
76,1.3371761261484472,1.4695452216682012,14.655
77,1.3337535262911349,1.4513760217784457,14.67
78,1.331500676351662,5e+97,14.63
79,1.3035748047053557,5e+97,14.745
80,1.3035748047053557,2e+98,14.805
81,1.3035748047053557,5e+97,14.775
82,1.2885445965660318,5e+97,14.76
83,1.2885445965660318,5e+97,14.71
84,1.2983101502992482,1e+98,14.75
85,1.2983101502992482,1.5e+98,14.71
86,1.2983101502992482,2e+98,14.74
87,1.2983101502988375,2e+98,14.605
88,1.2921284614252009,2.5e+98,14.69
89,1.2921284614252009,1.4719649861458464,14.705
90,1.2942754217212724,5e+97,14.665
91,1.2944340969060113,1e+98,14.665
92,1.2749562730607111,1.5e+98,14.735
93,1.2749562730607111,2e+98,14.695
94,1.257076665291783,1e+98,14.655
95,1.257076665291783,1.5722320668972463,14.63
96,1.257076665291783,1e+98,14.685
97,1.257076665291783,1e+98,14.745
98,1.257076665291783,5e+97,14.695
99,1.2255780445665962,1e+98,14.685
100,1.2255780445665962,1e+98,14.655
101,1.2161981040574812,3e+98,14.605
102,1.2161981040574812,5e+97,14.515
103,1.2161981040574812,1.3821016841097107,14.51
104,1.2161981040576837,1e+98,14.52
105,1.2244711064601494,1.4383238472954931,14.53
106,1.2255780445665962,1e+98,14.595
107,1.1725696246420796,1e+98,14.66
108,1.1725696246420796,2e+98,14.67
109,1.1725696246420796,2e+98,14.625
110,1.0644336541012187,1e+98,14.61
111,1.0644336541012187,5e+97,14.625
112,1.0644336541001,1.5e+98,14.705
113,1.0644336541001,1.5e+98,14.695
114,1.0644336541001,1e+98,14.7
115,1.0644336541001,1.3224430755677992,14.65
116,1.0644336541001,5e+97,14.715
117,1.0644336541001,1.325905094426707,14.77
118,1.0806463438144502,5e+97,14.76
119,1.0806463438144502,5e+97,14.705
120,1.0806463438144502,1e+98,14.745
121,1.0806463438144502,1.489249048746755,14.73
122,1.0802592689951331,1.5e+98,14.67
123,1.0566740633718128,1.5e+98,14.645
124,1.0566740633718128,2e+98,14.62
125,1.0561068894299583,1.5e+98,14.61
126,0.9718812693157363,1.3033479027292925,14.675
127,0.9718812693153106,5e+97,14.61
128,0.9718812693153106,1e+98,14.475
129,0.9718812693153106,1.2292701330620925,14.555
130,0.9692351124583102,2e+98,14.62
131,0.9932559361403681,1.1871691044905743,14.62
132,0.9932559361403681,5e+97,14.62
133,0.9617321094890287,1.1693606241703762,14.655
134,0.9617321094890287,5e+97,14.69
135,0.9617321094890287,5e+97,14.67
136,0.9617321094890287,5e+97,14.71
137,0.9617321094890287,1.5e+98,14.625
138,0.9617321094890287,1.0840052759072534,14.655
139,0.9537133610873655,5e+97,14.61
140,0.9617321094890287,1e+98,14.655
141,0.9578264980991873,2e+98,14.685
142,0.955674722098557,1.5e+98,14.68
143,0.907261688423233,2.5e+98,14.745
144,0.9548534931749246,1.5e+98,14.68
145,0.9548534931749246,1.0526133946305034,14.755
146,0.9529076134989733,2e+98,14.76
147,0.9509992746483565,1e+98,14.735
148,0.9509992746483565,1e+98,14.72
149,0.930149807929371,1.0410705333341488,14.71
150,0.8834651318674754,1.0755877517478998,14.705
151,0.8834651318674754,5e+97,14.705
152,0.8782367893479884,5e+97,14.725
153,0.8782367893479884,5e+97,14.75
154,0.8782367893479884,1.5e+98,14.715
155,0.8850107613963514,5e+97,14.71
156,0.8850107613963514,1.0302745861292322,14.74
157,0.8850107613963514,1.1077404098128616,14.76
158,0.8850107613963514,1.0173525301366566,14.735
159,0.8807269091823575,1e+98,14.7
160,0.8769348738822677,1e+98,14.725
161,0.8769348738822677,1.03941927434966,14.645
