gen,bestfit,pmean,plen
0,5.911524082785438,5.000000000000002e+99,7.49
1,2.739055022410004,2.7000000000000013e+99,7.65
2,1.7630019997390554,7.500000000000002e+98,7.635
3,1.7480422694095767,2.5e+98,7.925
4,1.7545847089078814,1.5e+98,8.23
5,1.7545847089078814,6.648895581121078,8.38
6,1.7394223814776058,6.14991905580638,8.695
7,1.7545847089078814,5.7032640329230055,8.775
8,1.7545847089078814,5.348102512976856,8.93
9,1.728276575041948,5e+97,9.12
10,1.7247069377952764,4.202822034885798,9.205
11,1.6699072272671007,5e+97,9.215
12,1.6076987817708484,2.9327911581482358,9.195
13,1.6066989296335161,2.156296896006449,9.245
14,1.6188473447862601,1.8698364041278064,9.32
15,1.607631935326339,1.823452565411133,9.495
16,1.581736848907442,1.7248302930747328,9.42
17,1.5698112879691952,5e+97,9.43
18,1.5412006900202846,1.761575979072421,9.31
19,1.5412006900202846,1.7242294980647102,9.325
20,1.5184664312690992,1.667549187951411,9.3
21,1.445028712924588,5e+97,9.375
22,1.431431617367088,1.604293875474346,9.54
23,1.408469979956405,1.5762095785203354,9.6
24,1.2920897586708555,1.5875804004585785,9.665
25,1.2920897586708555,1.5404302661234623,9.785
26,1.2920897586708555,5e+97,9.76
27,1.2920897586708555,1.4892126218395123,9.71
28,1.2920897586708555,1.4902936440933792,9.7
29,1.1144557537347517,1.4448139499589994,9.705
30,1.1144557537347517,5e+97,9.715
31,1.1144557537347517,1.3913464621353304,9.695
32,1.1144557537347517,1.3585902875186315,9.745
33,1.1112602710676625,1.3485464320204423,9.64
34,1.1112602710676625,1.3973347969348395,9.655
35,1.1112602710676625,1.2814350791292997,9.52
36,1.1085956366415388,1.2519836677382497,9.475
37,1.106505042668622,5e+97,9.475
38,1.106505042668622,5e+97,9.63
39,1.0834103132600754,1.195283909899154,9.615
40,0.9952966375655864,1.1619389500918005,9.64
41,1.0757623667090654,1.1716082658236253,9.61
42,1.0757623667090654,1.1434283287622675,9.545
43,1.0491703914245165,1.1310505625401892,9.655
44,1.037330272040276,1.1262769590836468,9.62
45,1.01120183864529,1.1210014191799267,9.605
46,1.01120183864529,1.1297395783058126,9.69
47,0.9436876033081808,1.1146788637027103,9.675
48,0.9436876033081808,1.093484637534541,9.67
49,0.9436876033081808,1.161687723578268,9.705
50,0.9436876033081808,1.0909814316056103,9.705
51,0.9436876033081808,1.0721390697353315,9.705
52,0.9436876033081808,1.047167623465112,9.725
53,0.934983810480791,1.029330415727094,9.71
54,0.9388080011992772,1.0321951508825007,9.745
55,0.9165956758480182,1.0048088522604393,9.775
56,0.9373350035286382,1.0123473349201704,9.72
57,0.9163646761173085,0.99302369791558,9.71
58,0.9045539840051903,0.9951850267591565,9.765
59,0.8950542462487738,0.979106667619343,9.745
60,0.8862077124576526,0.962957788255788,9.76
61,0.8862077124576526,0.9847893764762672,9.785
62,0.8862077124576526,1e+98,9.72
63,0.8774942531777427,0.9617740417774363,9.675
64,0.8664193268640713,0.9388793575204311,9.68
65,0.8650794018799207,0.9542379712785248,9.67
66,0.8615931276154674,0.9394040139636222,9.71
67,0.8615931276154674,0.9365999870135066,9.715
68,0.859607897527157,0.9465819492031408,9.685
69,0.8733373936240395,0.9676894588715815,9.69
70,0.8528686528601328,0.9504699795410552,9.715
71,0.8690761112390957,0.9428272622458412,9.775
72,0.85211196704889,0.9519322034546742,9.83
73,0.85211196704889,0.9281436926963592,9.815
74,0.8352018857855736,0.9460286515468875,9.805
75,0.85211196704889,0.9283063808001407,9.765
76,0.8358438573771062,0.9864049436347985,9.79
77,0.8358438573771062,0.9317995580622659,9.74
78,0.8358438573771062,0.9289277348323236,9.755
79,0.8358438573771062,0.9194935472868786,9.83
80,0.8358438573771062,0.9053452704759453,9.805
81,0.8358438573771062,0.9075577236020642,9.775
82,0.8358438573771062,0.9211032093805042,9.755
83,0.8358438573771062,0.9876087799691841,9.79
84,0.8358438573771062,0.9462855136687182,9.81
85,0.8358438573771062,0.9026031709755538,9.86
86,0.8358438573771062,0.9223976006055962,9.81
87,0.8358438573771062,0.8990222055792484,9.79
88,0.8358438573771062,0.911175064594494,9.825
89,0.8330264542531505,0.9066528527315676,9.825
90,0.8330264542531505,0.8999688164911076,9.77
91,0.827932950938586,5e+97,9.74
92,0.827932950938586,0.9069984558450781,9.79
93,0.827932950938586,0.9051634298073975,9.75
94,0.827932950938586,0.8884570384874592,9.755
95,0.827932950938586,0.9030098310681245,9.77
96,0.827932950938586,0.8995523173403356,9.785
97,0.8269386557922481,0.8960166938322961,9.76
98,0.8269386557922481,0.91187543401373,9.76
99,0.8269386557922481,0.9018077810067661,9.75
100,0.8269386557922481,0.9199782150752364,9.73
101,0.8279329509384462,0.9002340846867974,9.725
102,0.8279329509384462,0.906462824984348,9.72
103,0.8279329509384462,0.9226352952484931,9.765
104,0.8279329509384462,0.9052726997928313,9.76
105,0.8279329509384177,0.8839514679017068,9.76
106,0.8279329509384177,0.8843703013062604,9.76
107,0.8279329509384177,0.9055591232907999,9.775
108,0.8279329509384177,0.8914199592863372,9.72
109,0.8279329509384462,0.8869168785979501,9.685
110,0.8279329509384462,0.8860962045683272,9.745
111,0.8279329509384462,0.8828315186559957,9.745
112,0.8279329509384462,0.8934340120123437,9.695
113,0.8146630545956497,1.0446855243367843,9.755
114,0.819136415636622,0.8795060925875469,9.755
115,0.819136415636622,0.8861040547106065,9.77
116,0.819136415636622,0.8926757345664322,9.77
117,0.819136415636622,0.874884259113291,9.77
118,0.819136415636622,5e+97,9.785
119,0.819136415636622,0.8903034533829479,9.77
120,0.819136415636622,0.9382080121431657,9.805
121,0.819136415636622,0.9158158945130656,9.79
122,0.7677591238589612,0.8855313853875029,9.76
123,0.8122874959538962,0.8797161390099737,9.8
124,0.8122874959538962,0.875925499764065,9.805
125,0.7955123768509295,0.8668832182960438,9.805
126,0.7955123768509295,0.8670446721920455,9.76
127,0.8139341838116919,0.8849509147421609,9.795
128,0.8139341838116919,0.8920403331454105,9.775
129,0.819136415636622,1e+98,9.785
130,0.819136415636622,0.8750025149788714,9.755
131,0.813525401609384,0.8596950387940987,9.735
132,0.813525401609384,0.8770912259008431,9.755
133,0.813525401609384,0.923366756479488,9.79
134,0.7940238065290007,0.9282290648745863,9.815
135,0.7940238065290007,0.8707355520058555,9.76
136,0.7815754529679481,0.8653206263591069,9.82
137,0.7815754529679481,0.856480473772032,9.855
138,0.7815754529679481,0.8598225569705256,9.765
139,0.7815754529679481,0.8751988169619299,9.765
140,0.7815754529679481,0.890813020846841,9.8
141,0.7815754529679481,0.8797158455856632,9.805
142,0.7815754529679481,0.8682285745155659,9.83
143,0.7815754529679481,0.8787305662861634,9.78
144,0.7879736919850614,0.8818901370192767,9.785
145,0.7904152764393914,0.8894343969904542,9.72
146,0.8110807733371698,0.8956295010270281,9.655
147,0.793973942100931,0.8846048963790507,9.7
148,0.793973942100931,0.9039010303239463,9.72
149,0.793973942100931,0.8656534507938349,9.78
150,0.793973942100931,0.8629935936599163,9.8
151,0.8135254016094422,0.8907857429093541,9.825
152,0.8135254016094422,0.8979402326832486,9.805
153,0.8124322904894262,0.8771301040684608,9.835
154,0.8124322904894262,0.8728291134416678,9.79
155,0.8124322904894262,0.8656959241213583,9.815
156,0.8124322904894262,0.8690059439995025,9.825
157,0.7953566997990109,0.876160723319692,9.8
158,0.7953566997990109,5e+97,9.68
159,0.7953566997990109,0.9377765865112287,9.665
160,0.7953566997990109,0.9026859410558271,9.69
161,0.790415276439662,0.8797671048084591,9.76
162,0.790415276439662,0.8716225371199041,9.765
163,0.7953566997990109,0.8853555449353392,9.8
164,0.7953566997990109,0.8950125218131824,9.79
165,0.7953566997990109,0.8975468763302713,9.795
166,0.7757890084521389,0.9116882003269567,9.815
