gen,bestfit,pmean,plen
0,5.096751430475327,5.550000000000003e+99,4.995
1,4.746319809880828,3.5000000000000017e+99,5.0
2,4.739303780638838,1.5500000000000005e+99,5.0
3,4.7453679937762185,4e+98,5.0
4,4.740400766799681,1.5e+98,4.995
5,4.724730216950386,5e+97,5.0
6,4.698641100762367,5e+97,5.0
7,4.698641100762367,1e+98,5.0
8,4.676705358023644,5e+97,5.0
9,4.524667554861765,5e+97,5.0
10,4.4968141636775885,4.878636742890865,5.0
11,4.524667554861765,5e+97,5.0
12,4.463968858599803,4.775688785835749,5.0
13,4.54264678262298,1.5e+98,5.0
14,4.478855972399619,5e+97,5.0
15,4.353337376417133,2e+98,4.99
16,4.353337376417133,5e+97,4.99
17,4.353337376417133,4.6458728648263525,4.99
18,4.323116947690291,4.605896476941433,5.0
19,4.323116947690291,4.559462918725099,5.0
20,4.323116947690291,4.544647067567043,5.0
21,4.323116947690291,4.52316475298336,5.0
22,4.290129516008214,4.486952731191817,5.0
23,4.290129516008214,4.644055361912102,5.0
24,4.281027986043122,5e+97,5.0
25,4.2712904092589214,4.422701782591082,4.985
26,4.176433919866694,5e+97,4.99
27,4.176433919866694,5e+97,4.995
28,4.17643391986669,4.366873289100961,4.99
29,4.176433919866694,1e+98,5.0
30,4.171867511685475,5e+97,5.0
31,4.1449621259748275,1.5e+98,5.0
32,4.1449621259748275,5e+97,5.0
33,4.1449621259748275,1.5e+98,5.0
34,4.130186305492384,5e+97,5.0
35,4.135958878890289,4.292137257762485,5.0
36,4.135958878889842,4.261075464724589,5.0
37,4.13207823215112,4.2599909635379,5.0
38,4.111485279429181,5e+97,5.0
39,4.101564036654031,4.246557685184335,5.0
40,4.094443379941363,4.395887192822578,5.0
41,4.094443379941363,4.242537321232186,5.0
42,4.077587643442676,4.246226237982756,5.0
43,4.060535153485492,5e+97,5.0
44,4.077587643442676,4.200044545250049,5.0
45,4.077587643442676,4.205144469097828,5.0
46,4.073291222842634,5e+97,5.0
47,4.073291222842634,4.188416911487924,5.0
48,4.073291222842634,4.187393147361622,5.0
49,4.068125400503109,4.198290860988368,5.0
50,4.068125400503109,5e+97,5.0
51,4.060374622997181,5e+97,5.0
52,4.068731509006789,4.1827310603431185,5.0
53,4.068731509006789,4.176394072080718,5.0
54,4.0703525341826285,1.5e+98,5.0
55,4.068388694869476,1e+98,5.0
56,4.061239293504756,4.176985080583633,5.0
57,4.046731352942842,1.5e+98,5.0
58,3.867442808839805,5e+97,5.0
59,3.867442808839805,1e+98,5.0
60,3.867442808839805,4.144987488957383,5.0
61,3.867442808839805,5e+97,5.0
62,3.867442808839805,5e+97,5.0
63,3.990228514498476,5e+97,5.0
64,3.990228514498476,5e+97,5.0
65,3.990228514498476,5e+97,5.0
66,3.990228514498476,4.150336676639971,5.0
67,3.9902285144984755,4.126732581034411,5.0
68,3.9813105379676466,1e+98,5.0
69,3.9614906376514982,5e+97,5.0
70,3.9282019699459405,5e+97,5.0
71,3.8841457906206935,4.07967467883336,5.0
72,3.8841457906206935,4.102024992747539,5.0
73,3.8841457906206935,4.096495250700453,5.0
74,3.8841457906206935,4.071813634465346,5.0
75,3.895327666659827,4.084253941029645,5.0
76,3.895327666659827,4.0770850240975625,5.0
77,3.895327666659827,4.042561790534874,5.0
78,3.895327666659827,4.043861963576385,5.0
79,3.908958587357067,4.026732332773094,5.0
80,3.908958587357067,4.036900879172018,5.0
81,3.81858808012586,4.015662477503322,5.0
82,3.81858808012586,4.014308045108748,5.0
83,3.81858808012586,5e+97,5.0
84,3.713861014793761,3.9970959987045807,5.0
85,3.81858808012586,4.030640049527502,5.0
86,3.81858808012586,4.011232633438163,5.0
87,3.81858808012586,4.020481195810582,5.0
88,3.8075063076197946,3.98800837041313,5.0
89,3.8075063076197946,5e+97,5.0
90,3.7095821586098396,5e+97,5.0
91,3.7095821586098396,5e+97,5.0
92,3.706454281175223,3.9680558128678545,5.0
93,3.706454281175223,5e+97,5.0
94,3.706454281175223,3.95575734802068,5.0
95,3.706454281175223,5e+97,5.0
96,3.706454281175223,3.963253180943306,5.0
97,3.706454281175223,3.9266983588094853,5.0
98,3.706454281175223,3.9170378335802236,5.0
99,3.706454281175223,3.933689588212609,5.0
100,3.706454281175223,3.9295605052805054,5.0
101,3.706133834557677,5e+97,5.0
102,3.706133834557677,3.8966545987056014,5.0
103,3.706133834557677,1.5e+98,5.0
104,3.692041859248496,5e+97,5.0
105,3.706133834557677,5e+97,5.0
106,3.706133834557677,5e+97,5.0
107,3.706133834557677,5e+97,5.0
108,3.706133834557677,5e+97,5.0
109,3.706133834557677,1.5e+98,5.0
110,3.7061338345576766,3.8605640515278936,5.0
111,3.7061338345576766,1e+98,5.0
112,3.7061338345576766,1e+98,5.0
113,3.7061338345576766,2e+98,5.0
114,3.7061338345576766,3.8727657197895247,5.0
115,3.7061338345576766,5e+97,5.0
116,3.7061338345576766,1.5e+98,5.0
117,3.7061338345576766,3.8233734426657,5.0
118,3.7061338345576766,3.8188412253067594,5.0
119,3.7061338345576766,1e+98,5.0
120,3.7061338345576766,1e+98,5.0
121,3.7061338345576766,5e+97,5.0
122,3.7061338345576766,3.848805955308211,5.0
123,3.7061338345576766,1.5e+98,5.0
124,3.7061338345576766,5e+97,5.0
125,3.7061338345576766,5e+97,5.0
126,3.7061338345576766,1.5e+98,5.0
127,3.7061338345576766,3.866618570363023,5.0
128,3.7061338345576766,1.5e+98,5.0
129,3.7061338345576766,1e+98,5.0
130,3.7061338345576766,1e+98,5.0
131,3.7061338345576766,1e+98,5.0
132,3.7061338345576766,1e+98,5.0
133,3.7061338345576766,1.5e+98,5.0
134,3.7061338345576766,1.5e+98,5.0
135,3.7061338345576766,1e+98,5.0
136,3.7061338345576766,2.5e+98,5.0
137,3.7061338345576766,2e+98,5.0
138,3.7061338345576766,5e+97,5.0
139,3.7061338345576766,5e+97,5.0
140,3.7061338345576766,1.5e+98,5.0
141,3.7061338345576766,3.8668153742638394,5.0
142,3.7061338345576766,5e+97,5.0
143,3.7061338345576766,3.8204051706832685,5.0
144,3.7061338345576766,5e+97,5.0
145,3.7027777624952782,5e+97,5.0
146,3.7027777624952782,3.8172981938326984,5.0
147,3.7050347079145385,1e+98,5.0
148,3.7050347079145385,1e+98,5.0
149,3.7050347079145385,3.8448551285474717,5.0
150,3.7050347079145385,1.5e+98,5.0
151,3.7061338345576766,5e+97,5.0
152,3.702921122983579,5e+97,5.0
153,3.702921122983579,3.8393497515227666,5.0
154,3.702921122983579,2e+98,5.0
155,3.702921122983579,3.8413638274871293,5.0
156,3.702921122983579,3.8246410714683416,5.0
157,3.702921122983579,2e+98,5.0
158,3.702921122983579,2e+98,5.0
159,3.702921122983578,1e+98,5.0
160,3.702921122983578,3.8470830740006097,5.0
161,3.702921122983579,1.5e+98,5.0
162,3.702921122983579,5e+97,5.0
163,3.702921122983579,3.821709382820075,5.0
164,3.702921122983579,5e+97,5.0
165,3.702921122983579,1e+98,5.0
166,3.702921122983579,3.819997918751267,5.0
167,3.7061338345576766,3.82696588635367,5.0
168,3.7061338345576766,5e+97,5.0
169,3.7061338345576766,5e+97,5.0
170,3.7061338345576766,5e+97,5.0
171,3.7061338345576766,3.8379047131114405,5.0
172,3.7061338345576766,1.5e+98,5.0
173,3.7061338345576766,5e+97,5.0
174,3.7061338345576766,1.5e+98,5.0
175,3.7061338345576766,3.82162503166396,5.0
176,3.7061338345576766,5e+97,5.0
177,3.7061338345576766,1e+98,5.0
178,3.7061338345576766,3.8325131094602876,5.0
179,3.7061338345576766,3.8354589249586666,5.0
180,3.7061338345576766,1e+98,5.0
181,3.7061338345576766,1.5e+98,5.0
182,3.7061338345576766,5e+97,5.0
183,3.7061338345576766,1e+98,5.0
184,3.7061338345576766,1e+98,5.0
185,3.7061338345576766,3.842606669243892,5.0
186,3.7061338345576766,1.5e+98,5.0
187,3.7061338345576766,5e+97,5.0
188,3.7061338345576766,5e+97,5.0
189,3.704091988608512,3.9187839601052747,4.99
190,3.7061338345576766,2.5e+98,5.0
191,3.7061338345576766,1e+98,5.0
192,3.7061338345576766,3.9048283881106816,5.0
193,3.7061338345576766,1.5e+98,5.0
194,3.7061338345576766,5e+97,5.0
195,3.7061338345576766,1e+98,5.0
196,3.7061338345576766,1e+98,5.0
197,3.7061338345576766,2e+98,5.0
198,3.7061338345576766,5e+97,5.0
199,3.706133834557677,3.9428878863058063,5.0
200,3.706133834557677,1e+98,5.0
201,3.706133834557677,1.5e+98,5.0
202,3.706133834557677,2.5e+98,5.0
203,3.706133834557677,1.5e+98,5.0
204,3.706133834557677,3e+98,5.0
205,3.706133834557677,1e+98,4.99
206,3.706133834557677,1.5e+98,5.0
207,3.706133834557677,5e+97,5.0
208,3.706133834557677,3.910324211309421,5.0
209,3.706133834557677,5e+97,5.0
210,3.706133834557677,2e+98,5.0
211,3.706133834557677,1e+98,5.0
212,3.706133834557677,1e+98,5.0
213,3.706133834557677,1e+98,5.0
214,3.706133834557677,3.85624732668157,5.0
215,3.706133834557677,1e+98,5.0
216,3.7061338345576766,1.5e+98,5.0
217,3.6570448802109046,1e+98,5.0
218,3.6570448802109046,1e+98,5.0
219,3.6570448802109046,3.823182450297635,5.0
