expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,2.9643498010429323,2.128702235022256,0.0005603025635691441,339.73005557060236,9.29*tanh(x0^3 * x2^2 * x3^-1 * x4^2) + -0.005*sqrt.abs(x0^-2 * x1^3 * x2^-2 * x3^2 * x4^-1) + -2.711*log(x0^3 * x2^2 * x3^-2 * x4^2) + -11.802*(x0^-1 * x4^-1) + -39502582215.666*exp(x0^-1 * x3^-3 * x4^2) + 39502582335.236
"(-3, 3)",5,4,3.103499302742473,2.256374996807213,0.0006143082946122477,355.2421658039093,-5.506*tanh(x0^2 * x2^2 * x3^-2 * x4) + -240.584*sqrt.abs(x0^-1 * x2 * x3^-1 * x4^-1) + -2548.546*sqrt.abs(x0^-1 * x1^3 * x3^-3 * x4) + -0.346*sqrt.abs(x0^-2 * x2^-2 * x3^2 * x4^-1) + 2.43*log(x0^-3 * x2^-1 * x3 * x4^-2) + 148.965
"(-3, 3)",5,5,3.026568375436641,2.1600415467754432,0.0005837063616552187,408.0972259044647,-2.058*log(x0^-1 * x2^-3 * x3 * x4) + 3.38*log(x0^-3 * x2^-3 * x3^2 * x4^-1) + -16.902*sqrt.abs(x0^-3 * x2^-2 * x3 * x4^-1) + -14.46*tanh(x0^-3 * x2^-3 * x3 * x4^-1) + -34.485*sqrt.abs(x0^-2 * x2 * x4^-2) + 134.012
"(-3, 3)",10,3,2.8290040427966083,1.9822349334985376,0.0005102117282315944,900.6989004611969,7.257*tanh(x0^3 * x1^-1 * x2 * x4^3) + -2.839*log(x0^3 * x2^3 * x3^-3 * x4^2) + -4197.519*sqrt.abs(x0^-2 * x2^-2 * x4^2) + 1.433*(x0^-2 * x1^2 * x2^3 * x3^2 * x4^-1) + 0.009*sqrt.abs(x0^-3 * x2^-1 * x3^3 * x4^-3) + 1.001*log(x2^3 * x3^-3 * x4) + 0.0*(x0^-3 * x2^-3 * x3^3 * x4^-2) + -0.046*sqrt.abs(x0^-2 * x2^-3 * x3^2 * x4^-1) + -33215.09*sqrt.abs(x2 * x3^-2 * x4^3) + -0.498*sqrt.abs(x0^-3 * x3^2 * x4^-3) + 128.267
"(-3, 3)",10,4,2.7071996382485533,1.993733250018136,0.00046709537751343826,1119.4495222568512,-20.019*sqrt.abs(x0 * x2 * x3^-1 * x4) + -6.367*tanh(x0^3 * x2 * x3^-3 * x4^2) + -39.82*tanh(x0^-1 * x2 * x4^-1) + 1.088*sqrt.abs(x0^-2 * x1 * x2^2 * x3^3 * x4^-1) + -0.87*sqrt.abs(x0^-2 * x1^3 * x2^-2 * x3 * x4) + -0.0*sqrt.abs(x0^3 * x2) + -0.043*sqrt.abs(x0^-3 * x1 * x2 * x3^3 * x4^-3) + 8.8*tanh(x0^3 * x2^3 * x3^-1 * x4) + -3519031675.775*sin(x0^-1 * x1^3 * x2^3 * x3^-2 * x4^3) + -2.223*tanh(x0^3 * x2^3 * x3^-2 * x4^2) + 125.252
"(-3, 3)",10,5,2.495591499656815,1.7501954178728931,0.0003966997088686795,1190.2441041469576,3.039*log(x0^-3 * x2^-3 * x4^-3) + 4.904*tanh(x0^3 * x3^-1 * x4^3) + -1850577.193*sqrt.abs(x0^-1 * x1^2 * x2^2 * x3^-3 * x4^3) + 4.73*tanh(x0^3 * x1^-1 * x2 * x4^3) + -0.486*sqrt.abs(x0^-2 * x1 * x2^-2 * x3^2) + -1.424*log(x2^-3 * x3^-3 * x4^-3) + 38274944.866*exp(x0^-3) + -30.972*sqrt.abs(x0^-3 * x2 * x4^-3) + -10.127*tanh(x0^-3 * x2^-3 * x3 * x4^-1) + -109394.806*tanh(x0^-1 * x1 * x3^-2) + -38274809.014
"(-3, 3)",15,3,2.4911586792508653,1.7112414723409701,0.0003949435741172687,1349.314450263977,-3.071*tanh(x0^3 * x2^3 * x3^-3 * x4) + -1.688*log(x0^3 * x3^2 * x4^3) + -0.081*sqrt.abs(x0^2 * x2 * x3^-2) + -6.472*tanh(x1^3 * x2^3 * x3^-2 * x4^-2) + 6.289*tanh(x0^3 * x1 * x2^2 * x3^-3 * x4) + -0.171*sqrt.abs(x0^-3 * x1^2 * x2^-2 * x3^2 * x4^-1) + -1.6*sqrt.abs(x0^-2 * x2 * x4^-3) + -5.532*tanh(x0^-2 * x1^3 * x2^-1 * x3^-1 * x4^-1) + -2.173*tanh(x0^3 * x1^3 * x2^3 * x3^-3 * x4^2) + -735.822*sqrt.abs(x0^-1 * x2^2 * x3^-2 * x4^-1) + 0.105*sqrt.abs(x0^-1 * x1^3 * x2^2 * x3^3) + 3.709*tanh(x0^3 * x1^-2 * x4^3) + -2.926*tanh(x1^3 * x3^-3 * x4^-1) + -0.246*log(x0^-1 * x2^3 * x3^-2 * x4) + -2.065*sqrt.abs(x0^-1 * x1^3 * x2^2 * x3^3 * x4^2) + 146.627
"(-3, 3)",15,4,2.6061586960775327,1.9125529464519897,0.0004326083272270749,561.4242231845857,-12814234.022*cos(x0^-1 * x1 * x2^-2 * x4^3) + -12.013*sqrt.abs(x0^-3 * x2 * x3^2 * x4^-2) + -82.657*sqrt.abs(x0^-1 * x1^3 * x2^2 * x3^2 * x4^3) + -0.002*sqrt.abs(x0^2 * x2 * x3^-1 * x4^-1) + 2.092*sqrt.abs(x0^-1 * x1^2 * x2^2 * x3^3 * x4) + -912.272*sqrt.abs(x0^-3 * x1^2 * x2^-3 * x3 * x4^3) + -2.941*sqrt.abs(x0^-1 * x2^-1 * x4^-1) + 4.856*tanh(x0^-3 * x1^-3 * x2^-3 * x3^3 * x4^-2) + 0.6*sqrt.abs(x4^-1) + 0.0*sqrt.abs(x0^3 * x2^2 * x3^-1) + 0.0*sqrt.abs(x0^2 * x2^2 * x3^-3 * x4^-3) + -3.395*sqrt.abs(x0 * x2 * x4) + -4.415*tanh(x0^3 * x2^3 * x3^-3 * x4) + -17.962*cos(x0^-2 * x2^2 * x3^2 * x4^-1) + 0.734*log(x0^-1 * x3 * x4^2) + 12814387.964
"(-3, 3)",15,5,2.740438476432312,1.944083738405676,0.00047864884280064316,630.6973402500153,0.004*sqrt.abs(x2^-3 * x3^-1 * x4^-1) + -0.478*sqrt.abs(x0^-2 * x2 * x3^2 * x4^-2) + -5.637*tanh(x0^-2 * x2^-3 * x3^-2 * x4^-3) + 22.313*tanh(x0^-1 * x2^-1 * x4^-1) + -3648.473*sqrt.abs(x0^-2 * x3^-2 * x4^-1) + 8.719*sqrt.abs(x0^-1 * x2^2 * x3^3 * x4) + -153.644*exp(x0^-1 * x2^-2 * x3 * x4^2) + -5.566*tanh(x0^-2 * x2^-3 * x3^-1 * x4^-1) + -0.0*sqrt.abs(x0^3 * x2^-1 * x3^3) + -0.002*sqrt.abs(x0^2 * x1^2 * x2^2 * x4) + -788725.752*sqrt.abs(x2^2 * x3^-3 * x4^3) + -1.501*tanh(x1 * x2^-2 * x3^-3 * x4^-3) + -4.136*tanh(x0^-3 * x2^-3 * x3 * x4^-1) + -0.039*sqrt.abs(x0^2 * x3^-2) + 50.005*sin(x0^-2 * x1^2 * x2^-2 * x3 * x4^2) + 273.4
"(-2, 2)",5,3,3.066038958351016,2.155985023988127,0.000599223798782056,104.63492727279665,14.137*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.955*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3^2 * x4) + -40.96*sqrt.abs(x0^-2 * x3 * x4^-1) + -290.38*cos(x0^-1 * x3) + -18.293*sqrt.abs(x0 * x2 * x3^-1 * x4) + 412.925
"(-2, 2)",5,4,2.7560293940180918,1.87535366269427,0.00048382143187797175,105.18298292160034,4.674*log(x0^-2 * x2^-1 * x3 * x4^-1) + -26.793*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -297.243*sqrt.abs(x0^-1 * x1 * x2^-1 * x4^2) + 4632.869*(x0^-2 * x1 * x2 * x3) + -2503.827*sqrt.abs(x0^-2 * x2 * x3^-1 * x4^-1) + 147.571
