expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,3.0943331558677665,2.2035414244186047,0.0006108315743051609,117.9132113456726,-0.174*sqrt.abs(x0^-2 * x2^-2 * x3^2 * x4^-1) + -11.854*tanh(x0^-3 * x2^-3 * x3 * x4^-1) + 2.402*log(x0^-3 * x2^-2 * x3^2 * x4^-2) + 18286381623573.09*cos(x1 * x3^-3 * x4^2) + -156.4*sqrt.abs(x0^-3 * x2 * x3^-1 * x4^-3) + -18286381623445.383
"(-3, 3)",5,4,3.125472241441009,2.274644504228339,0.000621808706986516,108.7782883644104,-197.12*sqrt.abs(x0^-2 * x2^-1 * x4^-1) + -5.02*log(x0^2 * x2 * x3^-1 * x4) + 1.806*sqrt.abs(x0^-3 * x2^-3 * x4^-2) + -2933.992*exp(x1^2 * x2 * x3^-1 * x4^2) + -0.034*sqrt.abs(x0^-1 * x1^3 * x2^-3 * x3^2 * x4^3) + 3084.753
"(-3, 3)",5,5,3.460030926608181,2.5720712635063947,0.0007637749362673202,120.8935613632202,9.818*tanh(x0^-3 * x2^-1 * x3^3 * x4^-2) + -16957.143*sqrt.abs(x0^-3 * x2^-1) + 646.244*sqrt.abs(x0^-3 * x1^3 * x2 * x4^-1) + -5.837*sqrt.abs(x0 * x2^2 * x4) + -15266.733*tanh(x1^3 * x3^-2 * x4^3) + 121.145
"(-3, 3)",10,3,2.550587475855422,1.7415656466239249,0.0004143875107660192,415.5827157497406,27.567*tanh(x0 * x4) + -42766.194*sqrt.abs(x0^-1 * x1^3 * x2^3 * x3^-1 * x4^3) + -4.021*log(x0^2 * x2^3 * x3^-1 * x4) + 14.85*sqrt.abs(x0^-3 * x1^2 * x2 * x3^3) + -9.845*tanh(x0^-3 * x3^2 * x4^-2) + -2.056*sqrt.abs(x0^-3 * x1^2 * x2^-2 * x3^2) + 8.605*tanh(x0^3 * x1^-1 * x2^3 * x3^-1 * x4) + 2.32*log(x2^3 * x3) + 1.868*tanh(x0^-1 * x1^-2 * x2^3 * x3^3 * x4^-1) + -2.316*sin(x0^-2 * x1 * x4^-2) + 94.469
"(-3, 3)",10,4,2.4829024981904126,1.7387255801300348,0.0003924805342954732,8446.955014705658,-4.401*log(x0^-2 * x2^-3 * x3^3 * x4^-3) + -987.943*sqrt.abs(x0^-1 * x1 * x4^2) + -0.306*sqrt.abs(x0^-3 * x1^2 * x2^-1 * x3^3 * x4^-1) + 8.529*sqrt.abs(x0^-3 * x1 * x3^3 * x4^-1) + -23.674*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 0.0*(x0^-2 * x3^3 * x4^-3) + -6.556*tanh(x0^-3 * x1 * x2^2 * x3 * x4^-3) + -32.005*sqrt.abs(x0^-2 * x3 * x4^-1) + 6.031*log(x0^-3 * x2^-3 * x3^3 * x4^-3) + -0.164*sqrt.abs(x0^-3 * x1 * x3^3 * x4^-2) + 144.817
"(-3, 3)",10,5,2.6042921260064484,1.842987119497161,0.0004316234498761501,427.24282145500183,-1831.153*sqrt.abs(x0^-3 * x2 * x3^-1 * x4^-2) + -7.352*tanh(x0^-3 * x2^-1 * x3^3 * x4^-1) + 61.312*sqrt.abs(x0^-2 * x1^2 * x2^3 * x3^2) + 3.341*log(x0^-2 * x2^-2 * x4^-2) + -14675.119*sqrt.abs(x0^-1 * x1^3 * x2^2 * x3^-1 * x4^3) + -1.863*log(x0 * x2^-1 * x3^-3 * x4^-1) + -0.089*sqrt.abs(x0^-3 * x1 * x2^3 * x3^3 * x4^-3) + -0.003*sqrt.abs(x0^-3 * x1^2 * x2^-3 * x3^2 * x4^-2) + -35.748*sqrt.abs(x0^-3 * x1^3 * x2^-1 * x3 * x4) + 8.757*tanh(x0^3 * x2^2 * x3^-1 * x4^2) + 126.407
"(-3, 3)",15,3,2.7692081521249747,1.8773610856632679,0.0004887174995421922,665.228369474411,10.807*tanh(x0^3 * x2^3 * x3^-1 * x4) + 3.377*tanh(x1^-2 * x2 * x3^3 * x4) + -4.784*tanh(x0^3 * x2^3 * x3^-3 * x4) + -6.794*tanh(x0^-3 * x4^-3) + 9.171*tanh(x0^2 * x1^-1 * x2^-2 * x3^-1 * x4^2) + -0.03*sqrt.abs(x1^2 * x2^-1 * x3^2 * x4^2) + 0.004*sqrt.abs(x2^-3 * x3^-1 * x4^-1) + -6.509*tanh(x0^3 * x2^3 * x3^-2 * x4^2) + -7.805*tanh(x0^3 * x2^3 * x3^-3 * x4^2) + 20.451*sqrt.abs(x2^3 * x3^-3 * x4^-2) + -0.0*sqrt.abs(x0^3 * x3^-2) + -17867786430.576*tanh(x0^-1 * x2^3 * x3^-1 * x4^2) + 0.479*sqrt.abs(x0^-2 * x1^2 * x2^3 * x3^3 * x4^-1) + 139419.822*sin(x0^-1 * x2^3 * x3 * x4) + -22.714*sqrt.abs(x0^-2 * x2^3 * x3^-1 * x4^-3) + 108.659
"(-3, 3)",15,4,2.4447410655095516,1.756932073479213,0.00038082860032331736,610.1119174957274,-12.64*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -5.05*tanh(x0^2 * x2^2 * x3^3 * x4^3) + 0.551*cos(x1 * x2^-2 * x3 * x4) + 4.073*log(x0^-3 * x2^-1 * x3 * x4^-2) + -9149.098*sqrt.abs(x0^-1 * x1^3 * x2^3 * x3^-1 * x4^2) + 1.765*log(x2^2 * x3^3 * x4) + 10.401*(x0^-1 * x1^2 * x2^-3 * x3^-2 * x4) + 4.032*tanh(x0^3 * x1^-2 * x2 * x3^-1 * x4^2) + -23.433*tanh(x0^-1 * x4^-1) + 10.89*(x0^-2 * x1^2 * x2 * x3 * x4^-1) + -0.297*sqrt.abs(x0^-2 * x2 * x3^3 * x4^-1) + -1.492*log(x0^-2 * x2^3 * x3^3 * x4^-1) + 3.385*tanh(x0^-3 * x3^3 * x4^-2) + 0.841*tanh(x0^-1 * x1^-1 * x2^-2 * x3^3 * x4^2) + -10.452*(x0^-1 * x1 * x2^-1) + 144.839
"(-3, 3)",15,5,2.5343787767391057,1.7835560341662031,0.00040909555676749414,652.9281942844391,1.526*log(x0^-2 * x2^-2 * x3^2 * x4^-2) + 10.229*tanh(x0^3 * x2^2 * x3^-1 * x4^2) + -4.594*tanh(x0 * x1^-1 * x2 * x3^-1) + 5.849*tanh(x0^3 * x1 * x3^-1 * x4^3) + -3.196*tanh(x1^2 * x2^-1 * x3^-3 * x4^-1) + -0.0*(x0^2 * x2 * x3^-2 * x4^-1) + -0.0*sqrt.abs(x0^2 * x2 * x3^2) + -328776.257*tanh(x1^3 * x2 * x3^-3 * x4^2) + 112335.278*exp(x0^-1 * x2^-3 * x3^-1 * x4^3) + 0.0*sqrt.abs(x0^3 * x2^2 * x3^3) + 5.473*tanh(x0^-1 * x1^-1 * x2^-1 * x3^-2 * x4^-1) + -0.157*sqrt.abs(x0^-2 * x1^2 * x2^-3 * x3) + -0.701*log(x0^3 * x2 * x3^-2 * x4^3) + -25.28*sqrt.abs(x0^-3 * x3 * x4^-2) + 0.77*(x0^-3 * x1^2 * x3^2 * x4^-1) + -112230.753
"(-2, 2)",5,3,2.966669708088643,2.155159350154704,0.0005608098203172178,103.44584560394287,-311.714*sqrt.abs(x2^-1 * x3^-1 * x4^2) + -25.762*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 0.001*(x0^-1 * x1^2 * x2 * x3^2 * x4^-1) + -0.012*sqrt.abs(x0^-1 * x1 * x2^-2 * x3 * x4^-1) + -3.515*log(x0^2 * x2^2 * x3^-1 * x4) + 134.581
