expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,3.0522679075195565,2.335780515943859,0.000598686028426491,124.04922771453856,-118.075*sqrt.abs(x0^-3 * x2 * x3^-1 * x4^-3) + -0.28*sqrt.abs(x0^2 * x2 * x3^-1 * x4) + -262.016*sqrt.abs(x0^-3 * x2^-3) + -14018180.964*sqrt.abs(x0^-1 * x1 * x2^3 * x3^-3 * x4^3) + -8.789*tanh(x0^3 * x2 * x3^-3 * x4^2) + 132.934
"(-3, 3)",5,4,2.8436350931977903,2.1497077296933536,0.0005189032846877146,123.5061297416687,-26.967*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 2.49*log(x0^-3 * x2^-2 * x3^2 * x4^-2) + -0.011*sqrt.abs(x0^-2 * x1^3 * x2^-3 * x3^2 * x4) + 1.277*sqrt.abs(x0^-2 * x1^3 * x2^2 * x3^3) + -2300.182*sqrt.abs(x0^-2 * x1^3 * x2 * x3 * x4^3) + 127.157
"(-3, 3)",5,5,3.0916734040310514,2.335353888732054,0.0006135043569543896,137.01184225082395,-17.782*tanh(x0^-2 * x2^-2 * x4^-1) + 137.615*tanh(x0^-3 * x1^2 * x2^2 * x3^2 * x4^-1) + -81.064*tanh(x0^-2 * x3 * x4^-1) + -2.675*log(x0^3 * x2^2 * x3^-1 * x4^2) + -7.289*tanh(x0^-3 * x2^-2 * x3 * x4^-2) + 138.219
"(-3, 3)",10,3,2.4942485848756526,1.975508862501032,0.00039867440415455326,484.2558159828186,-2.748*log(x0^2 * x2^2 * x3^-1) + 1.597*log(x0^-2 * x2 * x3^2 * x4^-3) + 15.586*tanh(x0^3 * x1 * x2^3 * x3^-2 * x4) + -1.297*cos(x1 * x3^3 * x4^3) + -0.03*sqrt.abs(x0^-3 * x1^2 * x2^-3 * x3^3) + -8.761*sqrt.abs(x0^-3 * x2 * x3 * x4^-3) + 0.057*(x0^-3 * x2^2 * x3^2 * x4^-3) + -6805.188*sqrt.abs(x0^-1 * x1^2 * x2 * x3^-2 * x4) + 16.855*tanh(x0^-3 * x1^-3 * x2^-3 * x3^-3 * x4^-3) + 406.786*(x0^-3 * x1 * x2^2 * x3^3) + 122.917
"(-3, 3)",10,4,2.8420541639717296,2.134996357977725,0.0005184443258054479,481.55605936050415,-8.348*tanh(x0^3 * x2^2 * x3^-2 * x4^2) + -5.301*tanh(x0^3 * x2^3 * x3^-2 * x4^2) + -0.649*sqrt.abs(x0^2 * x2^2 * x3^-1 * x4) + -9422.473*sqrt.abs(x0^-3 * x1 * x2 * x3^-2 * x4^-2) + 4.253*tanh(x0^3 * x2 * x3^-2 * x4^2) + -1691.331*sqrt.abs(x0^-1 * x1^2 * x2^-1 * x3^-1 * x4^3) + -0.547*(x0^-1 * x2^2 * x4^-2) + -0.0*sqrt.abs(x0^-3 * x1^3 * x2^-3 * x3^3 * x4^-2) + 24.283*sqrt.abs(x0^-3 * x1^2 * x2^2 * x3^2 * x4^-1) + 19.319*exp(x2) + 110.697
"(-3, 3)",10,5,3.0763445144953763,2.152933363313142,0.0006075590849235083,473.11843299865717,-0.003*sqrt.abs(x3^2 * x4^-1) + -442.441*sqrt.abs(x0^-3 * x2 * x3^-1 * x4^-3) + 377.773*sqrt.abs(x0^-1 * x2^2 * x3^-3 * x4^-2) + 7.374*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.006*sqrt.abs(x0^-3 * x1^2 * x2^-3 * x3^3 * x4^-1) + 1604.098*exp(x0^-3 * x2 * x3^-1 * x4^-3) + -1.793*log(x0^3 * x2^2 * x3^-3 * x4^2) + -7.523*tanh(x0^-3 * x1^2 * x2^-3 * x3^-1 * x4^-2) + 3.873*sin(x3^-2 * x4^-1) + -6177208.164*sqrt.abs(x0^-1 * x1 * x2^2 * x3^-3 * x4^3) + -1486.648
"(-3, 3)",15,3,2.729812554240678,2.00903127988958,0.00047881203542832716,596.9813892841339,0.091*sqrt.abs(x0^-1 * x1^2 * x2 * x3^3) + 3.334*tanh(x0^-3 * x2^-3 * x4^-3) + 5.051*tanh(x0^2 * x2^3 * x3^-1) + 1.832*log(x2^-1 * x3 * x4^-3) + -8.472*tanh(x0^-3 * x4^-3) + -4.504*tanh(x0^-2 * x1 * x2^3 * x3^2 * x4^-3) + -9.803*tanh(x0^-3 * x3^2 * x4^-2) + -42829.061*sin(x4^3) + -0.02*sqrt.abs(x0 * x2 * x3^2 * x4) + -0.0*sqrt.abs(x0^3 * x2^-1) + -1.939*log(x0^3 * x3^-3 * x4^-1) + -0.02*sqrt.abs(x0^-2 * x1^2 * x3^2 * x4^-2) + -2.519*sqrt.abs(x0^-2 * x2^-3 * x3^3 * x4^2) + 7.157*tanh(x3^-2 * x4^-1) + -4.306*tanh(x0^-3 * x1^-3 * x3^3 * x4^-1) + 115.873
"(-3, 3)",15,4,2.5182414536198454,1.8885828765456183,0.0004069985650297335,661.2934608459473,4.585*tanh(x0^2 * x2 * x3^-2 * x4) + -0.289*sqrt.abs(x0^-3 * x1^2 * x2^-3 * x3^2) + -0.001*sqrt.abs(x0^2 * x1 * x3^-1) + 2.776*tanh(x0^3 * x2 * x3^-1 * x4^3) + 1.512*sqrt.abs(x0^-3 * x1^3 * x2^2 * x3^2 * x4^-2) + -9.236*tanh(x0^3 * x2^2 * x3^-2 * x4^2) + 13.533*tanh(x0^3 * x2^-1 * x3^-1 * x4^3) + -39.819*cos(x1 * x2^-3 * x3^-2 * x4^2) + -11.428*tanh(x0^-2 * x1^2 * x2^-1 * x4^-1) + -2.421*tanh(x0^3 * x2^2 * x3^-2 * x4^3) + -3.774*tanh(x0^-3 * x1 * x2 * x3 * x4^-3) + -3.647*tanh(x0^3 * x2 * x3^-3 * x4^2) + -0.0*sqrt.abs(x0^2 * x2^2 * x3) + -67701.378*(x1^2 * x2^2 * x3^-2 * x4) + 1.222*log(x0^-3 * x2^-2 * x3^2 * x4^-1) + 163.749
"(-3, 3)",15,5,2.655328014317869,1.8729322058913784,0.00045269671944540916,713.4191493988037,8.084*log(x0 * x2^-3 * x3^2 * x4) + -3.592*log(x0^2 * x2^-3 * x3^3 * x4) + -0.447*sqrt.abs(x0^-2 * x2 * x3^2 * x4^-2) + 0.766*cos(x1^3 * x4) + -0.0*sqrt.abs(x0^2 * x3^3) + 8.795*tanh(x0^3 * x1^-3 * x2 * x3 * x4^3) + -11.367*tanh(x0^-3 * x4^-3) + -4.502*sqrt.abs(x0^-2 * x2^-3 * x3) + -2.798*log(x0^3 * x2^-3 * x4^3) + -3889.85*sqrt.abs(x0^-3 * x1 * x2^2 * x3^-1 * x4^-2) + 270.797*sqrt.abs(x0^-3 * x1^3 * x2^3 * x4^-2) + -139719.037*sqrt.abs(x0^-1 * x1 * x3^-2 * x4^3) + 2.254*tanh(x0^-3 * x1^-3 * x2^-3 * x3^3 * x4^-2) + 4.731*sqrt.abs(x0^-2 * x1^2 * x2^-3 * x3^-2 * x4^-1) + -4.772*sqrt.abs(x0^-3 * x1^3 * x2^-3 * x3^-3 * x4^-2) + 123.03
"(-2, 2)",5,3,3.3926381097534786,2.620544341599974,0.0007394029952240818,116.12840986251831,-143.205*sqrt.abs(x0^-2 * x2^-2) + -13.98*tanh(x0^2 * x2 * x3^-1 * x4^2) + -288069.903*tanh(x0^-2 * x2 * x3^-1 * x4^-1) + -7.545*tanh(x2 * x3^-2 * x4^-2) + -0.223*sqrt.abs(x0^2 * x2 * x4^2) + 139.138
