expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-2, 2)",15,3,2.4603465526009467,1.7598770006388458,0.0003882318894688055,600.8810429573059,222.04*sqrt.abs(x0^-2 * x1^2 * x2^2 * x3) + 6.207*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -1.56*sqrt.abs(x0^-2 * x1^2 * x2^-1 * x3 * x4^-1) + 3.576*log(x0^-2 * x2^-2 * x3^2 * x4^-2) + -1.295*log(x2^-2 * x3^2 * x4^-2) + 0.0*(x0^-2 * x2^-1 * x3^2 * x4^-2) + 5.547*(x0^-2 * x4^-2) + 215.133*exp(x0^-2 * x1^2 * x3^-2 * x4^-2) + -232451.694*sqrt.abs(x0^-2 * x2^2 * x3^-2) + -10383226.242*(x0^-1 * x2 * x4^2) + -7.352*cos(x0^-2 * x2^-2 * x3) + 50.569*sqrt.abs(x0^-1 * x2 * x3^-2 * x4^-2) + -35.958*sqrt.abs(x0^-2 * x4^-2) + -0.0*(x0^2) + 3257.187*tanh(x0^-2 * x3) + -78.679
"(-2, 2)",15,4,2.2730762890444214,1.7241275549600292,0.0003315157019361527,535.9105775356294,-4.213*log(x0^2 * x2 * x4) + 7.942*tanh(x0^2 * x2^-1 * x3^-1 * x4^2) + -2463.122*sqrt.abs(x0^-2 * x1^2 * x2^2 * x3 * x4) + 676.568*sqrt.abs(x0^-2 * x1 * x2 * x3) + -3722.609*sqrt.abs(x0^-1 * x1^2 * x2^2 * x3^-1 * x4) + 0.03*sqrt.abs(x0^-2 * x2^-1 * x3^2 * x4^-2) + -0.518*cos(x0^-2 * x1^2 * x2^-1 * x3 * x4^-1) + 0.093*(x3) + -26.881*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 51.017*sqrt.abs(x0^-2 * x1^2 * x2^2 * x3^2) + -54.183*sqrt.abs(x0^-2 * x1 * x2 * x3 * x4^-1) + -0.708*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3^2 * x4) + -0.556*cos(x2^-2 * x3^-1 * x4^-1) + -539507902279.789*cos(x0^-2 * x1^2 * x2^-1 * x3^-1 * x4^2) + -42.01*(x0^-2 * x2^-1 * x4^-1) + 539507902428.165
"(-2, 2)",15,5,2.2370863186226626,1.7305275376938056,0.000320977633377161,546.2215867042542,4.309*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + 20.238*tanh(x0^-2 * x1 * x3^2) + 3.019*log(x2 * x3^2 * x4^-1) + -19.915*exp(x1 * x3^-1) + -17.085*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -7.474*tanh(x0^2 * x2 * x3^-1 * x4) + 2878.574*sqrt.abs(x0^-2 * x1^2 * x2 * x3^-1) + -4.081*log(x0^2 * x2^2 * x3) + 2.552*tanh(x0^2 * x1 * x2 * x3^-2 * x4) + -10527068.946*(x0^-1 * x2 * x4^2) + 22.739*(x1 * x2^-2 * x3^-2 * x4) + 67114.631*tanh(x0^-2 * x1^2 * x2^-2 * x3^-1 * x4^2) + -294.888*sqrt.abs(x0^-2 * x4^-1) + -53.909*sqrt.abs(x0^-2 * x1 * x2^-2 * x3 * x4) + 1.925*tanh(x0^-1 * x1^-2 * x2^-2 * x3^-1 * x4) + 181.997
"(-1, 1)",5,3,2.9121991889578656,2.325653528788475,0.0005443407663735489,97.72393178939821,-17.285*sqrt.abs(x0 * x2 * x3^-1 * x4) + 11.279*tanh(x0^-1 * x2^-1 * x4^-1) + 2.826*log(x0^-1 * x3) + -57.719*tanh(x0^-1 * x2 * x4^-1) + -163.228*tanh(x0^-1 * x2^-1) + 134.763
"(-1, 1)",5,4,2.9968061954196155,2.196800055965129,0.0005756634196697611,95.1862690448761,-32.743*sin(x0^-1 * x4^-1) + -2975.761*exp(x1 * x2 * x3^-1 * x4) + -3.392*sqrt.abs(x0^-1 * x1 * x2^-1 * x3) + -4.433*log(x2^-1 * x3 * x4) + 11.582*log(x0^-1 * x2^-1 * x3) + 3133.08
"(-1, 1)",5,5,2.8327985600856174,2.1719261425591667,0.000514620630072798,104.77174353599548,-24.183*sin(x0^-1 * x4^-1) + 6.035*log(x0^-1 * x2^-1 * x4^-1) + -1652638.351*cos(x0^-1 * x2^-1 * x3^-1) + -4.264*log(x0 * x3^-1) + -284.259*tanh(x0^-1 * x2^-1) + 1652786.677
"(-1, 1)",10,3,2.4537965211000334,1.874032309592711,0.00038647921616331913,328.8689272403717,-6.25*log(x0 * x2) + 28.158*tanh(x0 * x4) + 8894337.597*cos(x3^-1 * x4) + -8.742*tanh(x0 * x3^-1 * x4) + -260.982*tanh(x0^-1 * x2^-1) + 5.225*tanh(x0^-1 * x1^-1 * x3 * x4^-1) + 3.55*cos(x0^-1 * x1 * x4^-1) + -1063891.465*cos(x0^-1 * x2^-1 * x3^-1) + -329986.813*cos(x0^-1) + -1339.283*tanh(x0^-1 * x2 * x3^-1 * x4^-1) + -7500328.209
"(-1, 1)",10,4,2.486630250188108,1.8373432845538948,0.0003966287232908585,321.92709970474243,-50.263*tanh(x0^-1 * x4^-1) + -5.696*sqrt.abs(x0^-1 * x1 * x2^-1 * x3) + 3.753*sqrt.abs(x2^-1 * x3 * x4) + 4.765*log(x0^-1 * x2 * x3^-1 * x4^-1) + 5.923*sin(x0^-1 * x2^-1 * x3^-1 * x4^-1) + 7.948*log(x0^-1 * x2^-1 * x3 * x4^-1) + 2.009*log(x0^-1 * x2^-1 * x4) + -5473.484*tanh(x1 * x2 * x3^-1 * x4) + 8.186*sqrt.abs(x0^-1 * x1 * x3) + 22.492*tanh(x0 * x2 * x3^-1 * x4) + 162.11
"(-1, 1)",10,5,2.448047209190607,1.8236514012379983,0.0003849841572759208,314.3518283367157,-4.419*log(x0 * x3 * x4^-1) + 0.009*sqrt.abs(x2^-1 * x3 * x4^-1) + 113.35*tanh(x0 * x2 * x3^-1 * x4) + -58973.636*exp(x2 * x3^-1 * x4) + -0.0*(x0 * x2^-1 * x3 * x4^-1) + -124.461*sqrt.abs(x0 * x2 * x3^-1 * x4) + -21.576*tanh(x0^-1 * x4^-1) + -22.782*sqrt.abs(x0^-1 * x1 * x2^-1) + 22.73*tanh(x2) + -45.71*tanh(x0^-1 * x2 * x4^-1) + 59194.948
"(-1, 1)",15,3,2.251503878838045,1.7396595950472755,0.0003253730046391846,421.0787422657013,-1.153*sqrt.abs(x0 * x2) + -0.093*(x0^-1 * x1 * x2^-1 * x3) + 0.013*(x0 * x2) + -4.516*tanh(x0 * x1 * x3^-1 * x4) + -29.949*tanh(x0^-1 * x4^-1) + -9.875*tanh(x0 * x3^-1 * x4) + -0.0*(x0 * x2 * x4^-1) + 23.086*(x0^-1 * x1 * x2 * x3) + -0.801*cos(x2^-1) + -6067.323*(x3^-1 * x4) + 0.318*sqrt.abs(x4^-1) + 1.52*sin(x0^-1 * x2^-1 * x3) + -0.076*sqrt.abs(x0^-1 * x1 * x2^-1 * x3 * x4^-1) + -0.0*(x0 * x2^-1 * x3^-1) + -350284.407*exp(x0^-1 * x2 * x4) + 350433.64
"(-1, 1)",15,4,2.3201664154252795,1.7935130519930311,0.00034527101192045477,426.8939855098725,-3.185*tanh(x0 * x1^-1 * x2 * x3^-1) + 12.921*tanh(x0^-1 * x2^-1 * x4^-1) + 15122777196.959*cos(x0^-1 * x2 * x4) + -0.015*(x0^-1 * x1 * x3 * x4^-1) + 0.451*cos(x1 * x3) + 41.688*tanh(x0 * x1^-1 * x2^-1 * x4) + 47.263*tanh(x0^-1 * x1 * x2 * x3) + -1119.711*(x2 * x4) + -1.835*sqrt.abs(x0 * x3^-1) + -24.195*sqrt.abs(x0^-1 * x4^-1) + -507.356*sqrt.abs(x0^-1 * x3^-1) + -0.737*sqrt.abs(x0^-1 * x1 * x2^-1 * x3) + -0.685*cos(x2^-1) + 3.511*sqrt.abs(x3^-1 * x4^-1) + -3.734*(x0^-1 * x1 * x2^-1 * x3 * x4) + -15122777102.28
"(-1, 1)",15,5,2.313590410186753,1.7846803636964637,0.00034351454904504137,434.69727420806885,11.45*tanh(x0^-1 * x2^-1 * x4^-1) + -0.176*sqrt.abs(x2 * x3 * x4^-1) + 4.42*tanh(x0^-1 * x2 * x3 * x4^-1) + 8.334*log(x0^-1 * x3) + 0.207*sqrt.abs(x1 * x2^-1 * x3 * x4) + -22.72*sqrt.abs(x0^-1 * x4^-1) + 7.84*tanh(x0 * x1^-1 * x2 * x3^-1 * x4^-1) + 1.021*sqrt.abs(x4^-1) + -18.11*tanh(x0^-1 * x4^-1) + -4315.122*tanh(x1 * x2 * x3^-1 * x4) + -2.52*sqrt.abs(x0^-1 * x1 * x2^-1 * x3) + -0.789*cos(x2^-1) + 2.14*exp(x2^-1 * x3^-1) + -0.001*sqrt.abs(x0 * x2^-1 * x4^-1) + 4.214*exp(x0^-1 * x1 * x2 * x3) + 138.186
"(0, 3)",5,3,3.135958216735194,2.2713284770654125,0.0006307533192057437,110.39805912971495,106.818*tanh(x0 * x4) + 22.239*tanh(x0 * x2^2) + -50.628*tanh(x0^2 * x4^2) + 7.733*log(x2^2 * x3^3 * x4^2) + -6.679*log(x0 * x2^3 * x3^3 * x4^3) + 52.346
"(0, 3)",5,4,3.5052093969501708,2.7551818008717937,0.0007881794818729562,116.03024530410768,0.008*sqrt.abs(x1^2 * x2^2 * x3^3) + 12.101*tanh(x0^3 * x2^3 * x4^2) + 13.785*tanh(x0 * x2 * x4) + 18.098*tanh(x0^2 * x2^2 * x4) + -2.652*log(x0^3 * x2^3 * x4^3) + 84.729
"(0, 3)",5,5,3.723716768385743,2.809074602584067,0.0008887195690137769,409.8419303894043,-1.714*log(x0^2 * x2 * x4^3) + 0.028*sqrt.abs(x1^2 * x2 * x3^2) + -0.064*sqrt.abs(x0^2 * x2^2 * x4) + 9.946*tanh(x0^3 * x2 * x4^3) + 10.835*tanh(x0 * x2^3 * x3) + 99.542
"(0, 3)",10,3,3.030427861173656,2.294835424792184,0.0005889283615142934,676.0254034996033,-0.112*sqrt.abs(x0^2 * x2 * x4) + -0.0*sqrt.abs(x0^2 * x1^3 * x2^2) + -0.0*sqrt.abs(x0^3) + 0.0*(x0^2 * x2 * x4) + -1035798.151*tanh(x2^3 * x4^2) + -2.616*log(x0^3 * x2^3 * x4) + 10.723*tanh(x0^3 * x2^3 * x4^2) + 3.176*log(x0^3 * x2) + -12.073*(x1 * x4) + 43.906*sqrt.abs(x2 * x3 * x4) + 79.227
"(0, 3)",10,4,2.7143020380350773,2.0291883900136947,0.0004729353935474031,8419.739771842957,18.744*tanh(x0 * x2^2) + -1.199*log(x0 * x2^3 * x4) + 17.158*sqrt.abs(x1^2 * x2^3 * x3 * x4) + -0.043*sqrt.abs(x0 * x1^2 * x2) + 0.001*sqrt.abs(x0 * x3^2) + -7.354*tanh(x2^3 * x3^3) + -4.913*tanh(x0^2 * x2^3 * x4^2) + -101.878*tanh(x1^2 * x2^2 * x4) + 28.98*tanh(x0 * x4) + -0.001*sqrt.abs(x0^2) + 83.986
"(0, 3)",10,5,2.5116487332654365,1.8404061253644801,0.000405299286814051,348.9674701690674,19.074*tanh(x0 * x2^2) + 11.523*tanh(x0^2 * x2 * x4^2) + 0.005*sqrt.abs(x0^2 * x2^2 * x3 * x4) + 0.133*sqrt.abs(x1 * x2 * x3^3 * x4) + -2.198*log(x0 * x2^3 * x4^3) + 26.882*tanh(x0 * x4) + -0.247*sqrt.abs(x0) + -2.224*tanh(x0 * x1 * x2 * x3^3 * x4^2) + -0.13*sqrt.abs(x1^3 * x2 * x3^3 * x4^3) + -0.003*sqrt.abs(x0 * x1 * x2^3 * x3^3 * x4) + 48.068
"(0, 3)",15,3,2.3461513065056776,1.7503655679852843,0.00035321094054102165,607.3616700172423,27.498*tanh(x0 * x2^2) + 11.429*tanh(x0^3 * x2 * x4^3) + -0.001*sqrt.abs(x0^2) + 5.679*log(x3^2 * x4) + 7.175*tanh(x0^3 * x2^2 * x4^3) + -2.893*log(x0^2 * x2^2 * x3^2 * x4^3) + -9.455*tanh(x0 * x2 * x3^2 * x4^2) + 1.644*cos(x1^3 * x2 * x3^2 * x4^3) + -128976.167*tanh(x0 * x2) + 40.574*tanh(x0^2 * x2^3) + -1.113*sqrt.abs(x1) + 5024.727*cos(x4) + -15.893*tanh(x0 * x2^3 * x3) + 15.256*tanh(x0^2 * x4^2) + 1.996*tanh(x1^3 * x2^3 * x3^3 * x4^3) + 123998.692
"(0, 3)",15,4,2.4600485095802584,1.856335245884542,0.0003886096799348416,569.1655960083008,-0.214*sqrt.abs(x0) + 32.837*tanh(x0 * x4) + -5.171*tanh(x0^2 * x2 * x3^2 * x4^3) + -5103.351*sin(x1 * x2^2 * x3 * x4^3) + 11.181*tanh(x0 * x2^2) + 8.804*tanh(x0^2 * x2 * x4^2) + -0.475*(x1) + 32.309*(x2 * x3 * x4) + 1.723*log(x0^3 * x3^2 * x4^2) + 6.132*tanh(x0^3 * x2^3 * x4^2) + -3.911*log(x0^2 * x2^2 * x4^2) + 2.646*tanh(x0^3 * x1 * x2^3 * x4^3) + 0.0*sqrt.abs(x0^3 * x2^2 * x4) + -1.659*tanh(x0^2 * x1^3 * x2^3) + -2.091*tanh(x0^2 * x1 * x2^3 * x4^3) + 51.019
"(0, 3)",15,5,2.5360158248501814,1.916040514165633,0.0004129385509728049,587.8741676807404,3.571*tanh(x1 * x3^2 * x4^2) + -24781.634*sin(x1 * x2 * x4^3) + -2.347*log(x2 * x4) + 0.0*sqrt.abs(x0^3 * x2^2 * x4) + -0.057*sqrt.abs(x0^2 * x4) + 0.017*sqrt.abs(x0 * x3^2 * x4) + 5.265*tanh(x0^3 * x2^2 * x4^3) + 0.003*sqrt.abs(x0^3 * x4^2) + 8.385*tanh(x0^3 * x4^3) + 7.704*tanh(x0^3 * x2 * x4^3) + -0.946*log(x0^3 * x2^3 * x4^3) + 20.746*tanh(x0 * x2^2) + -8.464*tanh(x2^2 * x3^2) + -0.0*sqrt.abs(x0^3 * x1^3 * x2^3 * x3^2 * x4^2) + 4.034*sqrt.abs(x2 * x3^2 * x4^2) + 79.281
"(0, 2)",5,3,3.472374223430034,2.73169007600815,0.0007731847317336138,109.31371593475342,4.931*log(x0) + 0.0*(x0^2 * x2 * x4) + -0.2*sqrt.abs(x0^2 * x2 * x4) + -2455.858*exp(x1 * x2 * x4^2) + 31.412*sqrt.abs(x2 * x3 * x4) + 2549.597
"(0, 2)",5,4,3.22577893403888,2.523494366590868,0.0006671595738783612,115.86600828170776,-0.146*sqrt.abs(x0^2 * x2 * x4) + 12.119*tanh(x0^2 * x4^2) + 10.354*tanh(x0 * x2^2) + 0.0*(x0^2 * x2 * x4) + 1.779*log(x0 * x3^2) + 84.48
"(0, 2)",5,5,3.2294955128096734,2.515302996708728,0.0006695720941703424,127.79153895378113,-0.016*sqrt.abs(x0^2 * x4) + -2.38*log(x0 * x2^2 * x4) + 29.579*tanh(x0 * x4) + 0.001*(x1 * x2 * x3^2) + 19.381*tanh(x0 * x2^2) + 74.294
"(0, 2)",10,3,2.512220468143114,1.7964821294326137,0.0004054969156957335,367.0925154685974,-0.171*sqrt.abs(x0) + 17.318*tanh(x0 * x2^2) + 12.956*tanh(x0^2 * x2 * x4^2) + -6.401*tanh(x0 * x2 * x3^2 * x4^2) + -6.439*log(x0 * x2 * x4) + 0.041*sqrt.abs(x1^2 * x2^2 * x3^2) + 3.37*log(x0 * x3 * x4) + -1.741*sqrt.abs(x1) + 28.111*tanh(x0 * x4) + -161.947*exp(x1 * x4^2) + 227.981
"(0, 2)",10,4,2.6200454312528447,1.9255542426384915,0.00044057097951624426,363.4524526596069,-0.079*sqrt.abs(x0^2 * x2 * x4) + 0.0*(x0^2 * x2 * x4) + 16.282*tanh(x0 * x4) + 2.682*sqrt.abs(x2 * x3^2 * x4) + 18.656*tanh(x0 * x2^2) + -5.829*log(x2) + -0.028*sqrt.abs(x0 * x1) + -0.001*(x0) + -317.801*(x4) + 5.069*tanh(x0^2 * x2 * x4^2) + 81.65
"(0, 2)",10,5,2.4958907003335256,1.7949997415791037,0.00040008650334760174,367.0073828697205,5.064*log(x3^2 * x4) + -10.35*tanh(x2^2 * x3^2) + -8.698*tanh(x0 * x2 * x3^2 * x4^2) + 30.175*tanh(x0 * x4) + -4.32*log(x0 * x2 * x3 * x4^2) + 19.695*tanh(x0 * x2^2) + -1.686*tanh(x0^2 * x1 * x4^2) + -0.127*sqrt.abs(x0) + 13.493*tanh(x0^2 * x2 * x4^2) + -9.661*(x1^2 * x4^2) + 72.148
