expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,0.9719924728382174,0.6643903913978588,0.008365569039981839,83.02852940559387,-90.376*tanh(x1^2 * x2^-3 * x3^2 * x4 * x5^-3) + -82529.131*cos(x1^-1 * x4^-1 * x5^3) + 1.431*log(x2^3 * x3^-3 * x4^-3 * x5^3) + 119289.545*cos(x1^-2 * x4^-2 * x5^3) + -311.91*tanh(x2^3 * x3^-2 * x4^-2 * x5^3) + -36656.644
"(-3, 3)",5,4,1.0992472497108023,0.8060672380843511,0.010652647123525365,86.76669239997864,-3109.722*cos(x1^-2 * x5^3) + -184.021*exp(x1^-3 * x5^3) + 68.845*sqrt.abs(x1^-3 * x5^3) + 77.964*sqrt.abs(x1^2 * x2^3 * x3^-2 * x4^-3 * x5^3) + 1.668*tanh(x0 * x1^-2 * x2^3 * x4^-2 * x5^3) + 3287.087
"(-3, 3)",5,5,1.1748767218520064,0.8211011601072707,0.012200546596776394,91.16606330871582,-329104.154*cos(x1^-1 * x2 * x3^-1 * x4^-2 * x5^3) + 7.859*sqrt.abs(x1^3 * x2^2 * x3 * x4^-1 * x5^2) + -1123270.196*exp(x1^-2 * x2^-2 * x3^-2 * x4^-3 * x5^3) + 12067.505*exp(x1^-1 * x2^-2 * x3^-2 * x4^-1 * x5) + -1431.424*tanh(x1^-3 * x2^-3 * x3 * x4 * x5^-2) + 1441733.834
"(-3, 3)",10,3,1.4513174264600304,0.7701856758517603,0.019270239087151468,119.24825477600098,-309.347*cos(x2^-3 * x3^2 * x4^3 * x5^3) + 944057547.874*cos(x1^-3 * x2^-3 * x3^-3 * x4^-1 * x5^2) + -0.355*cos(x1^-3 * x2^-3 * x3^3 * x4^3 * x5^3) + -7.643*exp(x0 * x1 * x2 * x3^-1 * x4^-3 * x5^-3) + 23.388*sqrt.abs(x1^-2 * x2^-3 * x4^2 * x5^2) + 3.772*tanh(x0^-1 * x1^2 * x2^-2 * x3^-1 * x4^2 * x5^-3) + 1541.518*cos(x1^-2 * x4^-1 * x5^2) + -219125.529*cos(x1^-3 * x2^-2 * x5^3) + 0.473*sin(x0^3 * x1^-1 * x2 * x3 * x4^-3 * x5^3) + 2.41*cos(x0 * x1^3 * x2^2 * x5^2) + -943839653.903
"(-3, 3)",10,4,1.2959441849253979,0.7767008762974894,0.015294778268809938,115.81529068946838,0.002*(x2^3 * x3^3 * x4^3 * x5^3) + 4.138*tanh(x1^3 * x2^2 * x3 * x4 * x5^3) + -13111955863.364*cos(x1^-1 * x2^-1 * x3^-3 * x4^-3 * x5^3) + 1295.404*sqrt.abs(x1^3 * x2^2 * x3^-3 * x4^-3 * x5^3) + -0.001*(x1^-1 * x2^3 * x3^3 * x4^3 * x5^3) + -148.072*cos(x1^-1 * x2 * x5^3) + -87274.108*cos(x1 * x2^2 * x3^-1 * x4^-2 * x5^3) + 85.267*tanh(x0 * x2^-1 * x5^3) + -51021.513*cos(x0^2 * x1^3 * x3^-3 * x5^2) + -46719.53*tanh(x1^2 * x2 * x3^-2 * x4^-2 * x5^3) + 13112094305.054
"(-3, 3)",10,5,1.5766428217463782,0.7834601102144486,0.022350319109678,118.43262767791748,-9494116.592*cos(x1^-3 * x3^-2 * x4^-3 * x5^3) + 278.656*sqrt.abs(x3^-2 * x5^2) + 70432.14*tanh(x1^-3 * x2^-3 * x4^-2 * x5^3) + 55985.182*cos(x1^-3 * x4^-2 * x5^3) + -37191.591*cos(x1^-2 * x4^-1 * x5^3) + -18659.363*exp(x1^-3 * x2^-3 * x5^3) + -2790.236*(x0^3 * x1 * x2^-1 * x3^-2 * x4^-3 * x5^3) + 36.091*tanh(x0 * x1^-3 * x2^-3 * x3 * x4 * x5^3) + 1.325*sqrt.abs(x1^3 * x3^-2 * x4^2 * x5^-3) + -26.567*sqrt.abs(x1^2 * x3^-2 * x4 * x5^-1) + 9493983.689
"(-3, 3)",15,3,1.117563686644664,0.5825946138078165,0.011348133433525923,145.4696750640869,37959.848*cos(x1^-3 * x4^-2 * x5^3) + -0.281*sin(x1^-1 * x2^3 * x3^-1 * x4 * x5^3) + -98602.064*cos(x1 * x2^-2 * x3^-1 * x4^3 * x5^3) + -1.612*(x1 * x2 * x3^2 * x5^3) + -138.348*cos(x0 * x1^-3 * x2^-1 * x3^-3 * x4^2 * x5^2) + -0.979*log(x1^-3 * x2 * x3^-3 * x4^-1 * x5^-3) + 5.253*sin(x0 * x1^2 * x2^3 * x4^-2 * x5^3) + 1.14*(x1^2 * x2 * x3 * x4^3 * x5^3) + 121910436.328*cos(x1^3 * x2^-3 * x3^-2 * x4^3 * x5^3) + -25.418*sin(x0^3 * x1^2 * x2^-2 * x3^3 * x4^-3 * x5^3) + 5.461*sin(x1^-3 * x2^2 * x3^-2 * x4^-2) + 1366.735*tanh(x0 * x1^-1 * x2^-3 * x5^3) + -30126.977*cos(x1^-2 * x4^-1 * x5^3) + -1.747*exp(x0 * x1^3 * x2^3 * x3^2 * x4^-2 * x5^3) + 80.438*cos(x1^-1 * x4 * x5^2) + -121819607.413
"(-3, 3)",15,4,0.7403582605516907,0.4852543443249118,0.004940382952167765,147.93571162223816,6.264*exp(x2 * x4 * x5^3) + 19.281*tanh(x1^3 * x2^-1 * x3 * x5^-2) + -5106.388*cos(x0^3 * x1^-1 * x2^-3 * x3 * x4^-3 * x5^2) + -1273909.475*cos(x2 * x3^-1 * x4^-2 * x5^3) + 9.368*(x0 * x1^-3 * x2 * x4^-2 * x5^3) + -29234.513*(x2^-1 * x3^-1 * x4^-1 * x5^3) + 5404.145*sqrt.abs(x1 * x2^-3 * x3^-1 * x4^-3 * x5) + 103806945216.221*cos(x1 * x2^-2 * x3^-1 * x4^-3 * x5^3) + -130315461294.671*cos(x1^2 * x2^-3 * x4^-3 * x5^3) + -0.003*(x0 * x1^-3 * x2^3 * x3^-3 * x4^3 * x5) + 0.078*(x1^-1 * x2^2 * x4^2 * x5^2) + 311311.263*sin(x1^-2 * x2^-2 * x3^-2 * x4^-3 * x5^3) + -463.701*sqrt.abs(x1^3 * x2^-3 * x4^-3 * x5^-1) + -4043.064*sin(x2^-2 * x3^-1 * x4^-2) + 7.144*sqrt.abs(x1^3 * x2^-3 * x3 * x4^-1 * x5^-3) + 26509795063.138
"(-3, 3)",15,5,0.7041229482041083,0.5211600478393056,0.0044287035955152465,151.7984528541565,-10.245*tanh(x0^-3 * x1^2 * x2^-2 * x3 * x4^3 * x5^-2) + 0.001*(x0^3 * x1^-2 * x3^3 * x5) + -1247330.127*cos(x0^3 * x1^3 * x3^-3 * x4^-3 * x5) + 3643.241*cos(x1^3 * x2^-3 * x3^-2 * x4^3 * x5^-1) + -572966.323*cos(x1^2 * x2^3 * x3^-2 * x4^-3 * x5^2) + 13.183*tanh(x1^3 * x2^2 * x4^-3 * x5^-2) + 26.069*exp(x0^3 * x1^-3 * x2^2 * x3 * x4^-3 * x5^2) + -97.2*tanh(x1^3 * x2^3 * x3^-1 * x4^-3 * x5^-3) + -22739.585*cos(x1^-1 * x2^-3 * x3 * x4^2 * x5^3) + 453.964*cos(x1^2 * x4^-1) + 406.855*sqrt.abs(x0^3 * x1^2 * x2^-3 * x3^-3 * x4 * x5) + -1369760.898*exp(x1^3 * x2^-3 * x3^-1 * x5^3) + -42398.602*(x0^2 * x2^-1 * x3^-3 * x4^-3 * x5^2) + 58.449*sin(x0^3 * x1^3 * x2^-3 * x3^-2 * x5^-1) + 532.045*exp(x1^3 * x2^-1 * x3 * x4^-1 * x5) + 3208236.837
"(-2, 2)",5,3,1.3110793916940429,0.968537583088459,0.015271213223394775,79.63255929946901,-106205.785*tanh(x5^-2) + 4066.66*cos(x2^-2 * x4^2 * x5) + -9861.999*cos(x2^-1 * x4 * x5^2) + 4.382*cos(x1^-1 * x2^-2 * x3^-1 * x4^2 * x5^-1) + 129.528*(x1 * x2 * x3^-2 * x4 * x5) + 111997.711
