expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,3.01509371757064,2.3195413755656658,0.0005858825442046204,140.56481170654294,8.644*tanh(x0^-3 * x2^-3 * x3^3 * x4^-1) + -9.733*tanh(x0^3 * x2 * x3^-2 * x4^3) + -0.452*sqrt.abs(x0^-3 * x1^3 * x2^-3 * x4^-1) + -88.379*sqrt.abs(x0^-3 * x2^2 * x3^-1 * x4^-3) + 5.601*tanh(x0^3 * x2^-1 * x3^-1 * x4^3) + 117.184
"(-3, 3)",5,4,3.0437651187690244,2.4141259722639785,0.0005973980907632345,131.87105083465576,-0.002*sqrt.abs(x0^2 * x2^2 * x3^-1 * x4^-1) + 19.374*tanh(x0^3 * x2^3 * x3^-2) + -2.857*log(x0^3 * x2 * x3^-1 * x4^3) + 3.254*tanh(x0^-1 * x1^-2 * x2 * x3^3) + -33.782*sqrt.abs(x0^-1 * x4^-1) + 121.13
"(-3, 3)",5,5,3.071451931302397,2.411173930699279,0.0006078098989731443,141.5905275344849,-1687.149*sqrt.abs(x0^-3 * x3^-1 * x4^-2) + 3.024*log(x0^-3 * x2^-1 * x3 * x4^-1) + -160.649*tanh(x0^-1 * x2^-1) + 0.417*log(x0^3 * x2^-3 * x3^-2 * x4^-2) + -114814598.787*(x1^2 * x2 * x3^-3 * x4^3) + 149.347
"(-3, 3)",10,3,2.7384798423936227,1.9655258355833602,0.00048361837479245565,481.8744435310364,13.211*tanh(x0^2 * x1^-1 * x2^2 * x4) + 1.475*log(x0^-3 * x3 * x4^2) + 3.599*cos(x0^-2 * x1^3 * x2^-2 * x3^-1) + 6.37*tanh(x0^3 * x3^-1 * x4^3) + -1.902*tanh(x0 * x1 * x2^3 * x3^2 * x4) + 2.407*log(x0^-2 * x2^-2 * x3^-3 * x4^-3) + -4.159*sqrt.abs(x0^-3 * x2 * x3 * x4^-3) + 3.268*sqrt.abs(x3) + -0.342*sqrt.abs(x0^-3 * x2^-2 * x3^3 * x4^-1) + -304.016*sqrt.abs(x0^-1 * x1^3 * x2 * x3^-1 * x4) + 143.777
"(-3, 3)",10,4,2.5828172502880387,1.972620279855939,0.00043023364461979946,478.8314514160156,-7.974*tanh(x0^3 * x2^2 * x3^-1 * x4^3) + 0.0*(x0^3 * x2^-2 * x4^2) + -0.0*sqrt.abs(x0^3 * x2^-1 * x4) + -7.326*sqrt.abs(x0^-2 * x1 * x2^-2 * x3) + -152.894*sqrt.abs(x0^-3 * x3^-1 * x4^-3) + 8.77*tanh(x0^-1 * x1^-2 * x2^-2 * x3 * x4^-1) + 665.66*sqrt.abs(x0^-3 * x3^-2 * x4^-3) + -1.642*log(x0 * x2^2 * x3^-2 * x4) + 5.988*tanh(x1^2 * x2 * x3^2 * x4^2) + 46.623*tanh(x0^-3 * x1 * x2^-1 * x3 * x4^-1) + 106.037
"(-3, 3)",10,5,2.5343710345301163,1.9323796644559337,0.0004137777205563192,448.9807944297791,-0.016*sqrt.abs(x0^2 * x3^-2) + -22.918*sqrt.abs(x0^-3 * x2 * x4^-3) + -0.024*sqrt.abs(x0^2 * x2 * x4) + -0.001*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3^2 * x4^-2) + -8.714*tanh(x0^2 * x2 * x3^-1 * x4^2) + -3.146*tanh(x0^-2 * x2^-3 * x3^-2 * x4^-3) + -0.008*sqrt.abs(x0^2 * x1^2 * x3^-3) + -30.35*sqrt.abs(x0^-2 * x1^2 * x2^-1) + -7.135*tanh(x0^2 * x2^3 * x3^-1 * x4) + -1780896717.692*exp(x3^-3 * x4^3) + 1780896857.057
"(-3, 3)",15,3,2.117234819774658,1.614261945487676,0.00028907580517104086,695.7126297950745,-0.018*sqrt.abs(x0^-1 * x2^-3 * x3^2) + -987.175*sqrt.abs(x0^-2 * x4^-1) + -2.564*log(x0 * x2^2 * x3^-2 * x4^3) + 24105.011*sqrt.abs(x0^-2 * x2 * x3^-2 * x4^-1) + -1.266*cos(x0 * x1^2 * x2^-1 * x3^-1 * x4^3) + 662.489*sqrt.abs(x0^-3 * x1 * x2 * x3 * x4^-1) + -12607.647*sqrt.abs(x0^-1 * x1^2 * x3^-2 * x4^2) + 2.101*tanh(x1^-1 * x2^3 * x3^-3 * x4^-3) + 3.793*log(x0^-2 * x4) + 1.135*cos(x1^2 * x2^-3 * x3 * x4^3) + 5.364*tanh(x0^-3 * x2^-2 * x3^2 * x4^-2) + 3354.233*(x0^-3 * x4^-2) + -14.667*(x0^-1 * x2^-1 * x3^2 * x4^2) + -20.517*sin(x0^-2 * x1 * x2^2 * x3^-1 * x4^-3) + -26557.102*(x0^-3 * x2 * x3^-2 * x4^-3) + 156.35
"(-3, 3)",15,4,2.31632133464698,1.7918423897786675,0.0003461634722295883,676.2318713665009,2.465*tanh(x0^3 * x1^-2 * x2^2 * x3 * x4^3) + -7.601*tanh(x0^-3 * x1^3 * x3^-1 * x4^-3) + -6.812*tanh(x0^2 * x3^-3 * x4) + 2.848*tanh(x0^-1 * x2^3 * x3 * x4^-2) + 1.876*tanh(x1^3 * x3^-1) + -11.768*tanh(x0^-3 * x4^-3) + -2.043*log(x0^2 * x2^3 * x3 * x4) + -169.509*sqrt.abs(x0^-2 * x1 * x2^3 * x3^-1 * x4^-2) + 0.224*sqrt.abs(x0^-2 * x1^3 * x2^3 * x3^3 * x4^-1) + -584234.607*sqrt.abs(x0^-1 * x1^3 * x2^2 * x3^-3 * x4^3) + 4.864*tanh(x0^3 * x2^2 * x3^-1 * x4^2) + 0.0*(x0^-2 * x1^3 * x2^-2 * x3^3 * x4) + -0.182*sqrt.abs(x0 * x1^3 * x2 * x3^-3 * x4^-1) + -1.542*sqrt.abs(x0^-2 * x1^2 * x2^-3 * x3 * x4) + 798.184*(x0^-1 * x1^3 * x2^-3 * x3^-3 * x4^2) + 135.131
"(-3, 3)",15,5,2.2768134082479707,1.7300816440020772,0.0003339723645917281,697.1621286869049,-49.838*sqrt.abs(x0^-3 * x2^-2 * x3^2) + -2.211*log(x0^3 * x2^3 * x3^-3 * x4) + 12.418*tanh(x0^3 * x2^-1 * x3^-1 * x4^3) + -13.278*tanh(x0^-3 * x1 * x2^-2 * x4^-2) + 1202.347*tanh(x0^-3 * x2^-1 * x3^2) + -4.054*tanh(x2^2 * x3^-1 * x4^-2) + -3.808*tanh(x0^3 * x2 * x3^-3 * x4^2) + 0.0*(x0^-1 * x1^2 * x2^2 * x3^3 * x4^-1) + -0.183*sqrt.abs(x2^-1 * x3) + 0.0*(x1^2 * x2^-2 * x3^-2 * x4^-2) + -6.07*tanh(x2^-1 * x3 * x4) + 666.413*tanh(x0^3 * x2^-2 * x4^3) + -110449323.567*sqrt.abs(x0^-3 * x1^2 * x2^3 * x3^-2 * x4^3) + 4.031*tanh(x0^3 * x2^-2 * x3^-2 * x4^3) + -278.534*sqrt.abs(x2^-1 * x4^3) + -541.952
"(-2, 2)",5,3,2.9468745572375097,2.2196259378996874,0.0005603293892495175,126.30862498283386,-0.0*sqrt.abs(x0^2 * x1 * x2 * x3^2) + -21.129*tanh(x0^-2 * x2^-2 * x3) + 15.001*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -16836.966*sqrt.abs(x2 * x3^-2 * x4^2) + 8.636*tanh(x0^2 * x2^-1 * x3^-1 * x4^2) + 109.818
